Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
TS047_RoL_RNA_326_1 - polya	(1, 0.0034970263467373718)	(2, 0.007395962119580816)	(3, 0.011394339399914423)	(4, 0.014700769523962317)	(5, 0.01719509400350722)	(6, 0.019498822260362644)	(7, 0.022693380688484106)	(8, 0.02720968248699564)	(9, 0.03274111634113591)	(10, 0.0413883840966346)	(12, 0.04766148586080567)	(14, 0.054243270637810787)	(16, 0.05976227430351479)	(18, 0.06577227041245147)	(20, 0.0721986778340032)	(22, 0.07832261733693903)	(24, 0.08432432665358486)	(26, 0.09131837934705961)	(28, 0.09784837167224691)	(30, 0.105026805494193)	(32, 0.1115712997058893)	(34, 0.11763101656857107)	(36, 0.12341934098372759)	(38, 0.1294521257714641)	(40, 0.136085703000287)	(42, 0.14250589532762062)	(44, 0.14825900087554103)	(46, 0.15463154414720226)	(48, 0.16109938553020825)	(50, 0.1676003740823776)	(52, 0.1742691701784366)	(54, 0.1806914342038429)	(56, 0.18685887936630569)	(58, 0.19292066792706014)	(60, 0.19903839233577783)	(62, 0.20629347898641426)	(64, 0.21206108642084368)	(66, 0.21740606744843988)	(68, 0.22360251638392062)	(70, 0.2298921917326734)	(72, 0.2355189236981584)	(74, 0.24173816131243897)	(76, 0.247364893277924)	(78, 0.252883896943628)	(80, 0.2576384440205014)	(82, 0.2625898024142823)	(84, 0.2676613192962806)	(86, 0.2722749909042096)	(88, 0.27670428138366726)	(90, 0.27764483230867837)
TS047_RoL_RNA_326_2 - polya	(1, 0.014365154436183018)	(2, 0.018715720388877616)	(3, 0.020978014684278807)	(4, 0.02343919199466032)	(5, 0.02526228629864663)	(6, 0.027296693806049533)	(7, 0.029339388105743283)	(8, 0.03625471627245498)	(9, 0.04313275387385787)	(10, 0.05031118769580395)	(12, 0.055022229113150384)	(14, 0.0617448893590999)	(16, 0.06766580245090997)	(18, 0.07374623629431885)	(20, 0.08067192295139411)	(22, 0.08728892659563532)	(24, 0.09363660949042402)	(26, 0.10021632256935642)	(28, 0.10651842810654544)	(30, 0.11256571478079094)	(32, 0.12049203160698595)	(34, 0.1275523786387875)	(36, 0.1341362351138653)	(38, 0.14117586516493968)	(40, 0.14667829524606202)	(42, 0.15400796302731606)	(44, 0.16124233269722535)	(46, 0.16711559673336304)	(48, 0.1731711701998994)	(50, 0.18005749459359313)	(52, 0.18679672842412431)	(54, 0.19220178869582918)	(56, 0.1986095508347265)	(58, 0.2039483167681046)	(60, 0.21036229400122006)	(62, 0.21616097690674013)	(64, 0.22218133150604039)	(66, 0.22819961440726794)	(68, 0.23407909353762374)	(70, 0.2402983311519043)	(72, 0.24621717254564168)	(74, 0.25272023279588374)	(76, 0.25806728552155267)	(78, 0.26418293823219763)	(80, 0.2705720550884406)	(82, 0.2765426889339957)	(84, 0.2820161152421001)	(86, 0.2880261113510368)	(88, 0.2936652735049581)	(90, 0.2951051036654927)
TS047_RoL_RNA_328_1 - polya	(1, 0.004016938817901007)	(2, 0.00823489208874118)	(3, 0.012486347768404548)	(4, 0.015682477570137292)	(5, 0.018225310399817746)	(6, 0.020265607097150286)	(7, 0.02339138184035432)	(8, 0.02745187378972548)	(9, 0.03246718439055768)	(10, 0.041105780505618354)	(12, 0.04656164778247556)	(14, 0.05258370576844475)	(16, 0.058233887016476485)	(18, 0.06374838350877428)	(20, 0.0691121191613677)	(22, 0.07515762883351312)	(24, 0.08131537157521626)	(26, 0.08753174353235997)	(28, 0.09499943045905002)	(30, 0.10222087468088956)	(32, 0.10964500847610943)	(34, 0.11639909409486543)	(36, 0.12223353859142472)	(38, 0.12810651085813068)	(40, 0.1345892269654188)	(42, 0.14073356874359266)	(44, 0.1462916183673606)	(46, 0.15204230684186193)	(48, 0.15824025247415288)	(50, 0.16508311947629034)	(52, 0.17115543107549433)	(54, 0.1775979442921946)	(56, 0.1844391361738909)	(58, 0.19024175338206817)	(60, 0.1966959924418566)	(62, 0.2036812446814926)	(64, 0.20989761663863632)	(66, 0.21491627748035083)	(68, 0.2206401640277936)	(70, 0.2262501423852375)	(72, 0.23122525009548187)	(74, 0.23684527917557274)	(76, 0.2420532286271383)	(78, 0.24670671321268)	(80, 0.25175552622233544)	(82, 0.25660499989949276)	(84, 0.2611563021381237)	(86, 0.2654010573360225)	(88, 0.2697077919902441)	(90, 0.2705956058240587)
TS047_RoL_RNA_328_2 - polya	(1, 0.01408776291015324)	(2, 0.018044397392172496)	(3, 0.019555356030098565)	(4, 0.021632505377136617)	(5, 0.02353544219829406)	(6, 0.025046400836220124)	(7, 0.02687563235796654)	(8, 0.032741904142907875)	(9, 0.038782388453729826)	(10, 0.045301957210723456)	(12, 0.049434479339064474)	(14, 0.05498750360150895)	(16, 0.06050200009380674)	(18, 0.06652070783889362)	(20, 0.07258296871545064)	(22, 0.07869045784391898)	(24, 0.08430881180356867)	(26, 0.09010807877086363)	(28, 0.095964299833158)	(30, 0.10230798094382987)	(32, 0.10927145661773081)	(34, 0.11604731880222188)	(36, 0.12275617616906656)	(38, 0.12996589454781798)	(40, 0.13536480772967577)	(42, 0.14223112641798946)	(44, 0.1489667857118927)	(46, 0.15468397177757082)	(48, 0.1601565902588396)	(50, 0.16681016865112602)	(52, 0.17347379776605937)	(54, 0.17876550323968293)	(56, 0.18442908545124392)	(58, 0.1897341918883968)	(60, 0.19593046240024659)	(62, 0.20187546484592242)	(64, 0.20804493343071367)	(66, 0.21412729575256462)	(68, 0.22012925229323987)	(70, 0.22652653725802885)	(72, 0.23263905174782068)	(74, 0.2388889261137876)	(76, 0.24345530443638896)	(78, 0.2487185328625128)	(80, 0.25476069229377596)	(82, 0.26007919969445803)	(84, 0.26511461174058415)	(86, 0.2712070247850821)	(88, 0.27696943910267147)	(90, 0.27831456081692274)
TS047_RoL_RNA_347_1 - polya	(1, 0.002260033085672096)	(2, 0.005065591398920215)	(3, 0.008052991454693676)	(4, 0.010988436726888467)	(5, 0.013555868948734354)	(6, 0.015642719422477552)	(7, 0.018508891649900786)	(8, 0.02211541954332005)	(9, 0.02654456484340157)	(10, 0.034840011954795705)	(12, 0.03983200074364614)	(14, 0.04478718822746168)	(16, 0.049824637451943446)	(18, 0.05486641624172344)	(20, 0.060020763729257215)	(22, 0.06551931165799968)	(24, 0.07158936220610748)	(26, 0.07731954187830484)	(28, 0.08398274287226912)	(30, 0.0897172521097647)	(32, 0.0958414222241003)	(34, 0.10129018015191318)	(36, 0.10673027894912965)	(38, 0.11214440035455675)	(40, 0.11772304524131633)	(42, 0.12375412970174014)	(44, 0.12914443849802704)	(46, 0.13442001381391105)	(48, 0.14001164739656527)	(50, 0.14609685142321688)	(52, 0.15205866283886912)	(54, 0.1583343677386425)	(56, 0.16417062176064628)	(58, 0.16928600316049608)	(60, 0.17469363021797585)	(62, 0.18036752554129631)	(64, 0.18562145303068922)	(66, 0.19027357094362918)	(68, 0.19524607668863764)	(70, 0.2000908602573485)	(72, 0.20423641903039647)	(74, 0.20868071780902175)	(76, 0.21323975006804996)	(78, 0.21785506667595503)	(80, 0.22211535892940587)	(82, 0.2267241811893636)	(84, 0.23136547518905803)	(86, 0.23502179308340687)	(88, 0.23874521923987813)	(90, 0.23961546186482083)
TS047_RoL_RNA_347_2 - polya	(1, 0.01254275066895031)	(2, 0.016240199433632245)	(3, 0.018036969032394545)	(4, 0.020210410812102193)	(5, 0.02207645345563605)	(6, 0.023851575227907235)	(7, 0.02578689091621265)	(8, 0.03093041449050087)	(9, 0.03668007720654022)	(10, 0.0439602412555012)	(12, 0.04862318308168673)	(14, 0.054461601886339646)	(16, 0.05910722545133229)	(18, 0.06457979598828541)	(20, 0.07070829566791922)	(22, 0.07686277273934237)	(24, 0.08276829980611775)	(26, 0.08899204992231244)	(28, 0.09446895002456379)	(30, 0.09986791795144713)	(32, 0.10713076373921522)	(34, 0.11363593559979437)	(36, 0.12029480702846043)	(38, 0.1270489288936874)	(40, 0.13262324421514876)	(42, 0.1387842156345192)	(44, 0.14523959749416884)	(46, 0.15092648151338395)	(48, 0.15606134595707571)	(50, 0.16193873084941263)	(52, 0.1690175701120063)	(54, 0.17380823411448937)	(56, 0.17940203247979275)	(58, 0.18406064474068)	(60, 0.18916520222728425)	(62, 0.19484775668120116)	(64, 0.20104119984030833)	(66, 0.20698569299476766)	(68, 0.21220714874442392)	(70, 0.21772734449965747)	(72, 0.22292065807487524)	(74, 0.2285750703543537)	(76, 0.23383982175699214)	(78, 0.2392582727277175)	(80, 0.24475465587381084)	(82, 0.24974664466266128)	(84, 0.25486202606251107)	(86, 0.2600899761601146)	(88, 0.2653395740842093)	(90, 0.2666232901951322)
TS047_RoL_RNA_355_1 - polya	(1, 0.005153127895637703)	(2, 0.008746690149990343)	(3, 0.011679077326646078)	(4, 0.014530710295338832)	(5, 0.017619558749922843)	(6, 0.020117892058777558)	(7, 0.02349947451722737)	(8, 0.027794588953258405)	(9, 0.033427194958676305)	(10, 0.04254484975149659)	(12, 0.049371103893367296)	(14, 0.055932383290359475)	(16, 0.062165598717502046)	(18, 0.06858303468156017)	(20, 0.07522002114851764)	(22, 0.08185953118447395)	(24, 0.08864793179136202)	(26, 0.09700851588452936)	(28, 0.1053287228737152)	(30, 0.11284895849026777)	(32, 0.11977615539209222)	(34, 0.12681438932986575)	(36, 0.13372644481769713)	(38, 0.14050222757959097)	(40, 0.14787104905621296)	(42, 0.1558581449375515)	(44, 0.16315883005120474)	(46, 0.17103488889659418)	(48, 0.17895132484596513)	(50, 0.186032459456719)	(52, 0.19281328935661052)	(54, 0.19934680949461542)	(56, 0.20573900976868512)	(58, 0.21272424875748297)	(60, 0.2197044406082831)	(62, 0.22831738160133475)	(64, 0.2354792704200516)	(66, 0.24218439324997781)	(68, 0.24895260530487517)	(70, 0.2554861254428801)	(72, 0.2613963240381707)	(74, 0.2679803155561525)	(76, 0.27374162358051135)	(78, 0.2794776959148818)	(80, 0.28492860495238304)	(82, 0.29029371264392356)	(84, 0.29557554255850227)	(86, 0.3010895408209745)	(88, 0.30573038420984705)	(90, 0.3067852360513635)
TS047_RoL_RNA_355_2 - polya	(1, 0.041391578719025275)	(2, 0.052071322722129464)	(3, 0.05734053479171395)	(4, 0.0636898343928033)	(5, 0.06977668281801297)	(6, 0.07531844033947252)	(7, 0.08074411368698528)	(8, 0.09448747045468506)	(9, 0.10980048713966525)	(10, 0.12947675462364527)	(12, 0.14378539084708591)	(14, 0.16123334690508742)	(16, 0.1759659427203337)	(18, 0.19285366646059202)	(20, 0.20884552320626104)	(22, 0.22649536478416998)	(24, 0.24159387810424854)	(26, 0.2603187600756647)	(28, 0.27693393836404795)	(30, 0.29301159645567765)	(32, 0.3120620188279445)	(34, 0.3319805489358135)	(36, 0.35049849824932444)	(38, 0.3697280940205092)	(40, 0.38376418479207486)	(42, 0.4014039320939884)	(44, 0.41839007502520165)	(46, 0.4330015395285034)	(48, 0.4482817498164987)	(50, 0.4663328388652237)	(52, 0.4858854514682604)	(54, 0.5014230657941376)	(56, 0.5160042474694533)	(58, 0.53003781467202)	(60, 0.5452776478560338)	(62, 0.5600960450172408)	(64, 0.5772386492263823)	(66, 0.5924002517714319)	(68, 0.6078949654243287)	(70, 0.6242073154328509)	(72, 0.6379229129415633)	(74, 0.6513331586014159)	(76, 0.6638298722836871)	(78, 0.6769372896636785)	(80, 0.6901002255616442)	(82, 0.7028089190398183)	(84, 0.715638743829937)	(86, 0.7277569221623816)	(88, 0.7403772907255963)	(90, 0.7437563496150472)
TS047_RoL_RNA_377_1 - polya	(1, 0.0019734255605806128)	(2, 0.004885786229984843)	(3, 0.007199887361023582)	(4, 0.009459978950404326)	(5, 0.012322484658278099)	(6, 0.01425436441758333)	(7, 0.016826049516529433)	(8, 0.020378215525574537)	(9, 0.02443724031017929)	(10, 0.03132761145170128)	(12, 0.035835330890080154)	(14, 0.0408415999437636)	(16, 0.04543656556482078)	(18, 0.050004526415048954)	(20, 0.0545475597845119)	(22, 0.058716680942496415)	(24, 0.06308106736647523)	(26, 0.06792738508524845)	(28, 0.07343635833436402)	(30, 0.07903673234628542)	(32, 0.08451454624444443)	(34, 0.08967868934297435)	(36, 0.09513988492062322)	(38, 0.10058653946782571)	(40, 0.10623261386115003)	(42, 0.11164395447726844)	(44, 0.11671254223286495)	(46, 0.12124726644207284)	(48, 0.12555556603432988)	(50, 0.1300051213509232)	(52, 0.13451491807936586)	(54, 0.13941939991992464)	(56, 0.1444235916835443)	(58, 0.14945478821799296)	(60, 0.15447144372199528)	(62, 0.15917442842636842)	(64, 0.16369876618525747)	(66, 0.1678471144426043)	(68, 0.17208270888262941)	(70, 0.1766776745036866)	(72, 0.18075124031873774)	(74, 0.1847417145312381)	(76, 0.19026938339092758)	(78, 0.19482280321070938)	(80, 0.19888805986550545)	(82, 0.2026978098424579)	(84, 0.20634137661430885)	(86, 0.20976682792946405)	(88, 0.21332314851863668)	(90, 0.21406889565152978)
TS047_RoL_RNA_377_2 - polya	(1, 0.0069049121719683745)	(2, 0.009530606812572473)	(3, 0.010959782376445591)	(4, 0.012783643052434832)	(5, 0.013992625869548428)	(6, 0.015139289984748951)	(7, 0.016506146846708997)	(8, 0.02067734529475728)	(9, 0.026028444499026394)	(10, 0.030604714509509648)	(12, 0.03361678510197479)	(14, 0.037380834697524346)	(16, 0.04091015051586798)	(18, 0.044992025491174197)	(20, 0.049059359436034025)	(22, 0.053130847961021396)	(24, 0.05717948629530731)	(26, 0.061761988175981865)	(28, 0.06561743853433726)	(30, 0.06983226007372469)	(32, 0.07498601672193575)	(34, 0.07927562070361886)	(36, 0.08353614262440923)	(38, 0.08764294508048065)	(40, 0.09140491738596643)	(42, 0.09509833911934784)	(44, 0.09872528757068863)	(46, 0.10257866063898025)	(48, 0.1063281692040834)	(50, 0.11038096211849685)	(52, 0.1148699859463018)	(54, 0.11861533993127743)	(56, 0.12234823017587043)	(58, 0.12589831889485176)	(60, 0.1296893732612303)	(62, 0.13360921961156255)	(64, 0.13807954782879356)	(66, 0.14207209933135773)	(68, 0.14619136552781176)	(70, 0.15075724908797616)	(72, 0.15481627387258093)	(74, 0.15914119178534814)	(76, 0.16287408202994114)	(78, 0.16696426616550242)	(80, 0.1712850294981421)	(82, 0.17522980332923954)	(84, 0.17884844262032526)	(86, 0.18284307141295317)	(88, 0.18683354562545354)	(90, 0.1877704034442134)
TS047_RoL_RNA_381_1 - polya	(1, 0.00311526763375077)	(2, 0.007378473785656208)	(3, 0.01112708680873369)	(4, 0.014044434008319862)	(5, 0.016763860773741437)	(6, 0.018782649202220336)	(7, 0.021882083201237936)	(8, 0.025864242336629647)	(9, 0.03142184812797155)	(10, 0.04029066278288718)	(12, 0.04618077490362561)	(14, 0.05263100185304986)	(16, 0.0582460045702995)	(18, 0.06458143766790828)	(20, 0.07120385539505572)	(22, 0.07698115286832033)	(24, 0.08270303262001885)	(26, 0.08926607421691692)	(28, 0.09645256518143347)	(30, 0.10371426591093255)	(32, 0.11028126591651391)	(34, 0.11676513933974614)	(36, 0.12327474241941977)	(38, 0.13065123700073433)	(40, 0.1376398075310863)	(42, 0.14442254080990702)	(44, 0.15035817463050333)	(46, 0.15657881387629663)	(48, 0.16292018458693036)	(50, 0.169714793091801)	(52, 0.17628970991474896)	(54, 0.18382849925207845)	(56, 0.19076561046954763)	(58, 0.19710302277149805)	(60, 0.20340480939529884)	(62, 0.21014202097426177)	(64, 0.21656255985856132)	(66, 0.2227258021784469)	(68, 0.22878414666822522)	(70, 0.23492759694469434)	(72, 0.24030509514094647)	(74, 0.2462090616920764)	(76, 0.2520516729086153)	(78, 0.2576231331303488)	(80, 0.2625731231888053)	(82, 0.2676992624336685)	(84, 0.2727957136134068)	(86, 0.2777912253717213)	(88, 0.28203859788889357)	(90, 0.2830855969856243)
TS047_RoL_RNA_381_2 - polya	(1, 0.013684218818140295)	(2, 0.0178642983876966)	(3, 0.019910795676958543)	(4, 0.022570846312130736)	(5, 0.02451838338431038)	(6, 0.026568839082255612)	(7, 0.028797423170948987)	(8, 0.03502400002976723)	(9, 0.04126641052331865)	(10, 0.048634988287266624)	(12, 0.05382446207106238)	(14, 0.06034791958112753)	(16, 0.06638449282314776)	(18, 0.0729811808938538)	(20, 0.07959370259929302)	(22, 0.08694248831982454)	(24, 0.09334719356939092)	(26, 0.1002466999043688)	(28, 0.10707891329173072)	(30, 0.11374883192307766)	(32, 0.12089178039207801)	(34, 0.12825046213431773)	(36, 0.13501340336972206)	(38, 0.14175061494868496)	(40, 0.14822459235020896)	(42, 0.15537941604525918)	(44, 0.16235017373653632)	(46, 0.16845008151748922)	(48, 0.17512395855751944)	(50, 0.18226888623086143)	(52, 0.18926339437423834)	(54, 0.19567007882814635)	(56, 0.202112388960204)	(58, 0.20854876147923673)	(60, 0.21498117558958618)	(62, 0.2215600508212174)	(64, 0.22953822352239234)	(66, 0.23612105716270687)	(68, 0.2429235824849441)	(70, 0.2495796466858995)	(72, 0.25614664669148085)	(74, 0.26266218738417946)	(76, 0.2682455228319628)	(78, 0.2743790770867236)	(80, 0.28055815304134235)	(82, 0.28688566932158455)	(84, 0.2928193239378392)	(86, 0.2990122543228495)	(88, 0.30529029049455053)	(90, 0.30674104727697704)
TS047_RoL_RNA_407_1 - polya	(1, 0.0016457948960765425)	(2, 0.0036116054663901907)	(3, 0.00542067366564893)	(4, 0.006922788054925139)	(5, 0.008336734860482963)	(6, 0.009433931457867323)	(7, 0.011056868091498358)	(8, 0.012927980145966333)	(9, 0.015533822064754193)	(10, 0.01977239701536402)	(12, 0.0225137557757931)	(14, 0.02547879896158179)	(16, 0.028190768527438077)	(18, 0.030719871993730306)	(20, 0.03366695511616896)	(22, 0.03680180253726713)	(24, 0.04008849413032475)	(26, 0.043388247587636944)	(28, 0.046908420004245104)	(30, 0.05070289157019936)	(32, 0.054342253498130516)	(34, 0.05738240240338302)	(36, 0.060298463598217056)	(38, 0.06391170179763907)	(40, 0.06751187813280651)	(42, 0.07091286103809166)	(44, 0.07395300994334417)	(46, 0.07720051594363805)	(48, 0.08022433751857233)	(50, 0.08336081767270234)	(52, 0.08608748183584503)	(54, 0.08922069652391137)	(56, 0.09252208271425538)	(58, 0.09554427155615786)	(60, 0.09827420118536417)	(62, 0.10121475337567554)	(64, 0.10401815599131387)	(66, 0.1069636063807207)	(68, 0.10986497297826833)	(70, 0.1125100004898199)	(72, 0.11503420575701667)	(74, 0.11755514555814979)	(76, 0.12015119107874672)	(78, 0.12262151615589334)	(80, 0.12496448805655787)	(82, 0.12731072542328603)	(84, 0.12985125802080102)	(86, 0.13274609368622137)	(88, 0.13509233105294954)	(90, 0.13560500922494162)
TS047_RoL_RNA_407_2 - polya	(1, 0.0053749571407579145)	(2, 0.007024017502898101)	(3, 0.00790242787401832)	(4, 0.009077995656930135)	(5, 0.0100119189511323)	(6, 0.010818489068852351)	(7, 0.011683837575717995)	(8, 0.013976194752396035)	(9, 0.01675184090649338)	(10, 0.019777295214459485)	(12, 0.022228027495224255)	(14, 0.02521756167649028)	(16, 0.02776789067219619)	(18, 0.030675788201871113)	(20, 0.0334400052247457)	(22, 0.03641321207569351)	(24, 0.039175796365536274)	(26, 0.04252943001289859)	(28, 0.0452805851715186)	(30, 0.04798602380524761)	(32, 0.05095433245709994)	(34, 0.05400917595963884)	(36, 0.0570460593988277)	(38, 0.060198866883275914)	(40, 0.06263653729978612)	(42, 0.06548402370728362)	(44, 0.06826946625957189)	(46, 0.07080346792495959)	(48, 0.07362483060394795)	(50, 0.07629108364491322)	(52, 0.07937041814292944)	(54, 0.08216075889431318)	(56, 0.08460006204385521)	(58, 0.08702140513004719)	(60, 0.08957499959181675)	(62, 0.09260861756494196)	(64, 0.09586428723039495)	(66, 0.09922935000898003)	(68, 0.10226296798210524)	(70, 0.10512188352082551)	(72, 0.107730990905677)	(74, 0.11061276470684278)	(76, 0.11335412346727186)	(78, 0.11667673518702956)	(80, 0.119845870001796)	(82, 0.1225806978300978)	(84, 0.12533348572174963)	(86, 0.12806831355005144)	(88, 0.13124397929694515)	(90, 0.13199993469067872)
TS047_RoL_RNA_412_1 - polya	(1, 0.003578285860388131)	(2, 0.008796619406787488)	(3, 0.012837482819640323)	(4, 0.016801887132912217)	(5, 0.0215844038117002)	(6, 0.024275764116949393)	(7, 0.02783111224746324)	(8, 0.03410840432305866)	(9, 0.04008368295530935)	(10, 0.04828009843038644)	(12, 0.05392660293443907)	(14, 0.0605613413005754)	(16, 0.06610653749768329)	(18, 0.07218503591436826)	(20, 0.07858657402678271)	(22, 0.08474344302053813)	(24, 0.09043582298433933)	(26, 0.09654108208587764)	(28, 0.10367471607677961)	(30, 0.109867903142836)	(32, 0.11537869274513246)	(34, 0.12115900067345176)	(36, 0.1272432335226053)	(38, 0.1338951751861473)	(40, 0.14146653752215022)	(42, 0.14938961171622542)	(44, 0.15743693194711966)	(46, 0.16325929238020848)	(48, 0.16892682313664587)	(50, 0.1752882202217803)	(52, 0.18247537558238897)	(54, 0.1892248025978967)	(56, 0.19662222048235295)	(58, 0.20298935199995596)	(60, 0.2091710702010752)	(62, 0.21634102226427815)	(64, 0.22201046449820505)	(66, 0.2280392645001624)	(68, 0.23444844852253494)	(70, 0.2408021996977113)	(72, 0.24618874326318874)	(74, 0.25188112322698997)	(76, 0.26032794225319467)	(78, 0.2668499034474491)	(80, 0.27217910268824075)	(82, 0.2769902915293716)	(84, 0.2820709986965253)	(86, 0.28685351537531323)	(88, 0.29140474327786886)	(90, 0.29232989838279827)
TS047_RoL_RNA_412_2 - polya	(1, 0.009270665824189334)	(2, 0.012646335070687968)	(3, 0.014339904126405853)	(4, 0.0164922277796094)	(5, 0.017987003176416834)	(6, 0.01946648675330808)	(7, 0.02124798377354405)	(8, 0.027578797218846127)	(9, 0.03332469855235399)	(10, 0.0390094326061971)	(12, 0.042526551186920475)	(14, 0.04742949094754845)	(16, 0.05138051491839367)	(18, 0.05518435512254559)	(20, 0.059852183151962154)	(22, 0.06434606672983208)	(24, 0.06911138011121434)	(26, 0.07368172278866522)	(28, 0.07824824251113703)	(30, 0.08271154244917459)	(32, 0.08802736134753963)	(34, 0.0929780880454057)	(36, 0.09753887333540895)	(38, 0.1026272264125207)	(40, 0.10736769058653917)	(42, 0.11203169566097668)	(44, 0.11663453345574945)	(46, 0.120977410311947)	(48, 0.1255401070794398)	(50, 0.13004737099973634)	(52, 0.13505735349977765)	(54, 0.13951683048283614)	(56, 0.1436895858424661)	(58, 0.14788910188694943)	(60, 0.1522682968154479)	(62, 0.15678894107817118)	(64, 0.16209137963410958)	(66, 0.16656614843708425)	(68, 0.17096828109545703)	(70, 0.17565331242227933)	(72, 0.18059448173269776)	(74, 0.18561402162018667)	(76, 0.18955548820358425)	(78, 0.1941468571334199)	(80, 0.19905744280400597)	(82, 0.20357808706672922)	(84, 0.20799360006752868)	(86, 0.21262893297962332)	(88, 0.21749746614543988)	(90, 0.21857362797204166)
