Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
TS047_RoL_RNA_439_2	(1, 39.462682998754715)	(2, 39.40226039444724)	(3, 39.47089433498073)	(4, 39.49585735150417)	(5, 39.53996420265943)	(6, 39.50497997676238)	(7, 39.53203270460082)	(8, 39.48869821338757)	(9, 39.53248645162935)	(10, 39.51638618706596)	(12, 39.50652304665719)	(14, 39.52121562293919)	(16, 39.513762951744866)	(18, 39.51119169108341)	(20, 39.50955233628176)	(22, 39.505113852306366)	(24, 39.495494935094285)	(26, 39.51316998679407)	(28, 39.51645752018676)	(30, 39.480203064709)	(32, 39.490249812154474)	(34, 39.47736832263783)	(36, 39.46217628182755)	(38, 39.456001141765384)	(40, 39.464229948560444)	(42, 39.45802551283836)	(44, 39.47054069712969)	(46, 39.452279700221794)	(48, 39.43608272448768)	(50, 39.446391007714865)	(52, 39.44975276908587)	(54, 39.43721088863256)	(56, 39.44013133001053)	(58, 39.37506006125164)	(60, 39.42485208874476)	(62, 39.42088115926215)	(64, 39.42132900069926)	(66, 39.39974525212978)	(68, 39.38268850078849)	(70, 39.38319428548798)	(72, 39.38901443429607)	(74, 39.382841368122165)	(76, 39.27344990564907)	(78, 39.36940299347738)	(80, 39.36083087368411)	(82, 39.36021863255867)	(84, 39.3604514522478)	(86, 39.345174359780316)	(88, 39.346256042121055)	(90, 39.271087434681675)	(92, 39.33767990753356)	(94, 39.319784943859304)	(96, 39.32943323116054)	(98, 39.32399432506255)	(100, 39.387193653317915)
TS047_RoL_RNA_442_1	(1, 39.57196083166703)	(2, 39.46535288843972)	(3, 39.485900101152566)	(4, 39.507775057467725)	(5, 39.56454031431322)	(6, 39.500032675397506)	(7, 39.557256558475636)	(8, 39.50568975422799)	(9, 39.51340913612378)	(10, 39.51219577362843)	(12, 39.51172027601035)	(14, 39.51621584603215)	(16, 39.61728873530649)	(18, 39.56764151597593)	(20, 39.625444947068075)	(22, 39.62182671400184)	(24, 39.621136125876646)	(26, 39.60235851655433)	(28, 39.50034057940631)	(30, 39.594223324881455)	(32, 39.60544564095735)	(34, 39.537256622042136)	(36, 39.582602517886954)	(38, 39.57735500106343)	(40, 39.57703103788327)	(42, 39.57075197257922)	(44, 39.579009616661196)	(46, 39.57217648875492)	(48, 39.57272377589214)	(50, 39.566043397545805)	(52, 39.572098086906344)	(54, 39.558121177181945)	(56, 39.56603448525006)	(58, 39.55310052712186)	(60, 39.560866467255266)	(62, 39.55136346163286)	(64, 39.513125426801466)	(66, 39.554165796833395)	(68, 39.54952964255792)	(70, 39.545996019781256)	(72, 39.54052753707016)	(74, 39.48351986578609)	(76, 39.53634957917841)	(78, 39.46604375344431)	(80, 39.52154522327835)	(82, 39.5143898594353)	(84, 39.5134609520143)	(86, 39.50392318739045)	(88, 39.501301472466366)	(90, 39.49383678632624)	(92, 39.500309968899984)	(94, 39.498086647148085)	(96, 39.498134693589506)	(98, 39.494737178802346)	(100, 39.42195586801434)
TS047_RoL_RNA_442_2	(1, 39.39392984079128)	(2, 39.33331129723807)	(3, 39.39680803028366)	(4, 39.429588099241485)	(5, 39.47154551324786)	(6, 39.44820970154244)	(7, 39.462436342369024)	(8, 39.418909269752035)	(9, 39.46388576653487)	(10, 39.44599975663887)	(12, 39.442581200773)	(14, 39.46242387820264)	(16, 39.45544993609188)	(18, 39.45374516867219)	(20, 39.450493210943876)	(22, 39.44787029517149)	(24, 39.43938143948051)	(26, 39.45664847749644)	(28, 39.46071859498565)	(30, 39.41750863869203)	(32, 39.43976410080697)	(34, 39.43165288069551)	(36, 39.42320728366121)	(38, 39.41283134904313)	(40, 39.417741188854706)	(42, 39.40809744477663)	(44, 39.418881151143204)	(46, 39.39620763367594)	(48, 39.383155684518144)	(50, 39.39819507660306)	(52, 39.402018541424525)	(54, 39.38863201617123)	(56, 39.38839153074974)	(58, 39.32627281063773)	(60, 39.37787591843079)	(62, 39.373279511464865)	(64, 39.372204160395796)	(66, 39.35329013767918)	(68, 39.338882684877305)	(70, 39.33770040101234)	(72, 39.343863775298985)	(74, 39.34041268567329)	(76, 39.235694487938645)	(78, 39.327222875405496)	(80, 39.319709842385066)	(82, 39.32125400095859)	(84, 39.32130799519098)	(86, 39.30474566973098)	(88, 39.308008773302774)	(90, 39.237433415340746)	(92, 39.30286172287346)	(94, 39.286841971707375)	(96, 39.296049369880635)	(98, 39.287161182560894)	(100, 39.353939584048575)
TS047_RoL_RNA_468_1	(1, 39.583546552014425)	(2, 39.500224476080156)	(3, 39.53129511740154)	(4, 39.53798432134449)	(5, 39.59481748683691)	(6, 39.528054892226194)	(7, 39.588918731889365)	(8, 39.54385712868962)	(9, 39.53223186982748)	(10, 39.52871171839902)	(12, 39.52281032471225)	(14, 39.523691370421155)	(16, 39.623278928149986)	(18, 39.58104905863345)	(20, 39.634783348167375)	(22, 39.63489581745988)	(24, 39.62894960758295)	(26, 39.60771601905013)	(28, 39.5084940727105)	(30, 39.603778083336934)	(32, 39.61449289206814)	(34, 39.544028360811716)	(36, 39.59145000468901)	(38, 39.588394409543085)	(40, 39.5870868953657)	(42, 39.58356600610331)	(44, 39.58969763608577)	(46, 39.583955066540376)	(48, 39.58554147701667)	(50, 39.58131263602823)	(52, 39.58690348465397)	(54, 39.570829845004496)	(56, 39.57652136262921)	(58, 39.56541223201042)	(60, 39.575184082018325)	(62, 39.56541314104106)	(64, 39.52711229512331)	(66, 39.56690028126276)	(68, 39.560296848784105)	(70, 39.557088845846955)	(72, 39.554766136007345)	(74, 39.4960799712212)	(76, 39.54750964692258)	(78, 39.477150580541995)	(80, 39.53342851831843)	(82, 39.52787845310823)	(84, 39.52580605407708)	(86, 39.51582272897248)	(88, 39.51140995452473)	(90, 39.50330196770867)	(92, 39.51024479743191)	(94, 39.50918991193707)	(96, 39.510152428209366)	(98, 39.50569703846136)	(100, 39.42900069243164)
TS047_RoL_RNA_468_2	(1, 39.39757708032154)	(2, 39.33565664549249)	(3, 39.41667810731151)	(4, 39.447186770475646)	(5, 39.49154617584749)	(6, 39.46046475967426)	(7, 39.479751304691625)	(8, 39.427123849738756)	(9, 39.479411933507585)	(10, 39.46639825802164)	(12, 39.45227162096798)	(14, 39.479645535227576)	(16, 39.47561654691799)	(18, 39.47308555620848)	(20, 39.47325807346246)	(22, 39.46599521641604)	(24, 39.452957872803424)	(26, 39.47099272529749)	(28, 39.47459219491941)	(30, 39.435373512892966)	(32, 39.44251966972847)	(34, 39.43940035828814)	(36, 39.44111393787456)	(38, 39.43535094492306)	(40, 39.43593850264158)	(42, 39.42711907787749)	(44, 39.43708917870789)	(46, 39.41283337509247)	(48, 39.39765902954004)	(50, 39.41029331703521)	(52, 39.41227072831121)	(54, 39.39808675570673)	(56, 39.3986886493029)	(58, 39.33457791043526)	(60, 39.38437597071598)	(62, 39.380415705516114)	(64, 39.37943327756918)	(66, 39.35749915054349)	(68, 39.344980745638466)	(70, 39.344913653535635)	(72, 39.3523497765367)	(74, 39.34520490222086)	(76, 39.23811714576586)	(78, 39.33221298209582)	(80, 39.32530559295129)	(82, 39.327090530089926)	(84, 39.32432738699668)	(86, 39.30984089746764)	(88, 39.31269444014775)	(90, 39.240868364910924)	(92, 39.307856936486424)	(94, 39.28883661816327)	(96, 39.29965966873381)	(98, 39.291427252404695)	(100, 39.363490642766976)
TS047_RoL_RNA_469_1	(1, 39.58269788257901)	(2, 39.48009807820765)	(3, 39.514707473829034)	(4, 39.524909047762755)	(5, 39.5739926096859)	(6, 39.517735824382186)	(7, 39.5777209803167)	(8, 39.538642310734424)	(9, 39.52885892892508)	(10, 39.52857229117741)	(12, 39.522725011119405)	(14, 39.52817574312786)	(16, 39.6189731569924)	(18, 39.5758190641141)	(20, 39.6302548342143)	(22, 39.63234620571821)	(24, 39.62869975389458)	(26, 39.60717317715136)	(28, 39.50734035897324)	(30, 39.59712175808768)	(32, 39.606644583630406)	(34, 39.53883096624671)	(36, 39.587418744449565)	(38, 39.58437474408021)	(40, 39.58271043029302)	(42, 39.58128925464145)	(44, 39.58623653130711)	(46, 39.58141084739912)	(48, 39.58007203598697)	(50, 39.573184464869705)	(52, 39.58249367058232)	(54, 39.566506664596076)	(56, 39.57180230156626)	(58, 39.558428427333396)	(60, 39.56360456890651)	(62, 39.556648730657955)	(64, 39.52021393024857)	(66, 39.56057584246167)	(68, 39.55309346569231)	(70, 39.54765800169056)	(72, 39.543494865486906)	(74, 39.48677413117801)	(76, 39.53950291837383)	(78, 39.467880477350235)	(80, 39.52492048522165)	(82, 39.51859349727816)	(84, 39.516976663019754)	(86, 39.50779903095494)	(88, 39.50501139580086)	(90, 39.49730168652508)	(92, 39.503561699528504)	(94, 39.500782154055216)	(96, 39.50350832211026)	(98, 39.49854577148491)	(100, 39.422006587939684)
TS047_RoL_RNA_469_2	(1, 39.40559878268004)	(2, 39.32506690001536)	(3, 39.42327159225579)	(4, 39.43319198820846)	(5, 39.47784988930648)	(6, 39.44045074793278)	(7, 39.45644513425274)	(8, 39.412504022515556)	(9, 39.46298073488849)	(10, 39.45140706960481)	(12, 39.44287936912137)	(14, 39.47297737258221)	(16, 39.46579491959616)	(18, 39.46839857830277)	(20, 39.461290765143715)	(22, 39.45889427765543)	(24, 39.449324389119084)	(26, 39.46622322496607)	(28, 39.46655460121071)	(30, 39.42984726147472)	(32, 39.46654574551222)	(34, 39.45270251914798)	(36, 39.43934668086603)	(38, 39.43276629504773)	(40, 39.43323028887913)	(42, 39.42502637181948)	(44, 39.43532781457908)	(46, 39.415917294369976)	(48, 39.39362369456139)	(50, 39.40967128003955)	(52, 39.41410627269035)	(54, 39.39845899160296)	(56, 39.39875770822272)	(58, 39.338896819597956)	(60, 39.389352570108784)	(62, 39.38323836539293)	(64, 39.3833473678102)	(66, 39.36494930301406)	(68, 39.35563028682399)	(70, 39.350159531445506)	(72, 39.357339773140275)	(74, 39.35101443880752)	(76, 39.24974645907763)	(78, 39.34012915747693)	(80, 39.33272064832613)	(82, 39.33858664796476)	(84, 39.33912008796397)	(86, 39.321768221421976)	(88, 39.326875853867755)	(90, 39.257834590804734)	(92, 39.32203209052912)	(94, 39.30559091249437)	(96, 39.3151343480001)	(98, 39.308535708620546)	(100, 39.371318751113805)
TS047_RoL_RNA_46_1	(1, 39.61295859014078)	(2, 39.53728027378589)	(3, 39.5515255170084)	(4, 39.558691648664826)	(5, 39.58939208768079)	(6, 39.55465792919637)	(7, 39.59676943163866)	(8, 39.55589829598877)	(9, 39.55541132565309)	(10, 39.556666545740626)	(12, 39.551632911775826)	(14, 39.5622604055595)	(16, 39.64385453273769)	(18, 39.601903305904116)	(20, 39.662280755372024)	(22, 39.65933566445333)	(24, 39.66074188516009)	(26, 39.63901832041478)	(28, 39.536566957193685)	(30, 39.63813769694525)	(32, 39.637474628569045)	(34, 39.57453006993253)	(36, 39.619998161247736)	(38, 39.61523443269492)	(40, 39.62654855297866)	(42, 39.623296122374455)	(44, 39.63202095299775)	(46, 39.62413560826579)	(48, 39.62273049179154)	(50, 39.61803503453014)	(52, 39.63223571794826)	(54, 39.61570709488542)	(56, 39.619781927097506)	(58, 39.60258115031593)	(60, 39.60489600440986)	(62, 39.59781833472793)	(64, 39.564369097389445)	(66, 39.591841407716714)	(68, 39.57927144488019)	(70, 39.57168561609585)	(72, 39.583920026945904)	(74, 39.52206645769503)	(76, 39.57786347016467)	(78, 39.49664325067171)	(80, 39.563442002956215)	(82, 39.55791385819656)	(84, 39.557392091686516)	(86, 39.541806263336724)	(88, 39.54229410196444)	(90, 39.53809649548488)	(92, 39.5471053447522)	(94, 39.541281683568556)	(96, 39.54022639408251)	(98, 39.531618150591804)	(100, 39.44466791861713)
TS047_RoL_RNA_46_2	(1, 39.460268660336595)	(2, 39.38031617221719)	(3, 39.469184914542424)	(4, 39.47982453981323)	(5, 39.522647756166755)	(6, 39.4872661184401)	(7, 39.51232448275247)	(8, 39.46638674037789)	(9, 39.51208465258395)	(10, 39.50453147982874)	(12, 39.494848064594265)	(14, 39.52562113700108)	(16, 39.52075967683429)	(18, 39.51717186728355)	(20, 39.518384599421005)	(22, 39.51128382299473)	(24, 39.49777443526614)	(26, 39.518049999105536)	(28, 39.51007674468102)	(30, 39.49368106235242)	(32, 39.51612215691648)	(34, 39.51349587835088)	(36, 39.50580736563521)	(38, 39.49659708950624)	(40, 39.499360989902826)	(42, 39.48737090889044)	(44, 39.50480072485226)	(46, 39.48568883275882)	(48, 39.477522121445105)	(50, 39.47933751195014)	(52, 39.48680897680373)	(54, 39.48101494090016)	(56, 39.46950076016841)	(58, 39.41503191588572)	(60, 39.47139361621539)	(62, 39.4643321428607)	(64, 39.4682868878285)	(66, 39.45694158535865)	(68, 39.445882447056746)	(70, 39.43954061273544)	(72, 39.44819944597302)	(74, 39.44893292095482)	(76, 39.34670640303181)	(78, 39.442179537501055)	(80, 39.42904448007457)	(82, 39.43782196887856)	(84, 39.43993022440621)	(86, 39.42011999651834)	(88, 39.42441227979238)	(90, 39.36453749810474)	(92, 39.417588538963955)	(94, 39.40190676197628)	(96, 39.41707807873665)	(98, 39.40381385790478)	(100, 39.45352393675414)
TS047_RoL_RNA_477_1	(1, 39.593234609601645)	(2, 39.50635312565437)	(3, 39.52542874849708)	(4, 39.55583596045535)	(5, 39.60648349443302)	(6, 39.53432810742269)	(7, 39.591040111957724)	(8, 39.55390943172336)	(9, 39.54248431426847)	(10, 39.537860053270975)	(12, 39.53469989490573)	(14, 39.5405456627977)	(16, 39.63302179069345)	(18, 39.587378798161545)	(20, 39.64013180507301)	(22, 39.64206523435266)	(24, 39.64030519343075)	(26, 39.62009602592101)	(28, 39.51645436891489)	(30, 39.608976333889515)	(32, 39.61978374359107)	(34, 39.55178878361383)	(36, 39.60118224019388)	(38, 39.59661664410821)	(40, 39.593621934603895)	(42, 39.59060353468361)	(44, 39.59651517500917)	(46, 39.5919407754773)	(48, 39.59258784989581)	(50, 39.586068686474476)	(52, 39.59244804135194)	(54, 39.57732668034501)	(56, 39.58440066717429)	(58, 39.5722114838229)	(60, 39.579630890307314)	(62, 39.57178130335869)	(64, 39.53233091003051)	(66, 39.57288118275924)	(68, 39.56707049330055)	(70, 39.56170443554737)	(72, 39.55656404634797)	(74, 39.49968152957507)	(76, 39.55178597168168)	(78, 39.483937164603844)	(80, 39.53852858351123)	(82, 39.5321389939528)	(84, 39.53037976245681)	(86, 39.519937611597435)	(88, 39.517709144025574)	(90, 39.50958044796653)	(92, 39.515513771722325)	(94, 39.51455540957279)	(96, 39.51489022954452)	(98, 39.510685743618055)	(100, 39.43343692578736)
TS047_RoL_RNA_477_2	(1, 39.43483587397511)	(2, 39.37833806131893)	(3, 39.44611939502177)	(4, 39.47447208468043)	(5, 39.50919485068345)	(6, 39.4869069135063)	(7, 39.50654405879021)	(8, 39.45889563400267)	(9, 39.50398531513447)	(10, 39.488496824793934)	(12, 39.4780064973651)	(14, 39.49821630109443)	(16, 39.49405897698322)	(18, 39.49104147224178)	(20, 39.48543928272228)	(22, 39.481469049844804)	(24, 39.470556233001744)	(26, 39.48882065827608)	(28, 39.492620359995314)	(30, 39.46184006980491)	(32, 39.48445558956038)	(34, 39.46123543600806)	(36, 39.44405462281598)	(38, 39.44489670346783)	(40, 39.45165557921925)	(42, 39.443828285251385)	(44, 39.4523165449149)	(46, 39.433474874448024)	(48, 39.416866408876274)	(50, 39.43072759499117)	(52, 39.43181808084101)	(54, 39.4195466793485)	(56, 39.42141339647749)	(58, 39.35945164802814)	(60, 39.40837167375761)	(62, 39.40483757706211)	(64, 39.40475907189687)	(66, 39.38604832153955)	(68, 39.37304788962068)	(70, 39.371408678052816)	(72, 39.377951971179755)	(74, 39.37083427430794)	(76, 39.265709277738495)	(78, 39.35718101205396)	(80, 39.35192886702167)	(82, 39.35330788716454)	(84, 39.35186282852294)	(86, 39.33612775654605)	(88, 39.33844406440589)	(90, 39.269197468801586)	(92, 39.33530065704396)	(94, 39.31745152021492)	(96, 39.32474525651748)	(98, 39.318555084295724)	(100, 39.38050870099876)
TS047_RoL_RNA_478_1	(1, 39.5885282640672)	(2, 39.505586008108736)	(3, 39.51287073863854)	(4, 39.52624641262184)	(5, 39.57648187985363)	(6, 39.528553992884575)	(7, 39.571734555510126)	(8, 39.51578321182841)	(9, 39.52867043616425)	(10, 39.5255064343607)	(12, 39.52371095411286)	(14, 39.52642761617234)	(16, 39.62415378637513)	(18, 39.575490512098625)	(20, 39.630585390934)	(22, 39.63203604102398)	(24, 39.630321077737634)	(26, 39.60790469653737)	(28, 39.50776129507429)	(30, 39.60044885124945)	(32, 39.611917625146425)	(34, 39.54134994166756)	(36, 39.589010358720266)	(38, 39.58585553445951)	(40, 39.582757234471686)	(42, 39.57894666200167)	(44, 39.584459760030185)	(46, 39.58000647920228)	(48, 39.58018388176404)	(50, 39.57493649986724)	(52, 39.580487385974315)	(54, 39.5646750481245)	(56, 39.57017799129267)	(58, 39.55871659125612)	(60, 39.565657261037714)	(62, 39.55792325215816)	(64, 39.51942124290893)	(66, 39.55890407566436)	(68, 39.552810169560985)	(70, 39.54765199865897)	(72, 39.542677562537676)	(74, 39.4857408260398)	(76, 39.536768263141866)	(78, 39.467534590446114)	(80, 39.52266105601693)	(82, 39.516493834412984)	(84, 39.51465849963077)	(86, 39.50234987343295)	(88, 39.50148884519814)	(90, 39.49275073389276)	(92, 39.49870164118322)	(94, 39.497291523231056)	(96, 39.49692859315726)	(98, 39.49402104432477)	(100, 39.41793707039034)
TS047_RoL_RNA_478_2	(1, 39.40372679707665)	(2, 39.338766750198836)	(3, 39.43295976418636)	(4, 39.45386835843774)	(5, 39.49935024093464)	(6, 39.473563688839626)	(7, 39.48056336288192)	(8, 39.44272931361486)	(9, 39.48930412132694)	(10, 39.47574133120128)	(12, 39.467908885985615)	(14, 39.48857958536454)	(16, 39.486170169402016)	(18, 39.48213826867347)	(20, 39.47781073639575)	(22, 39.47672264281416)	(24, 39.4673285090828)	(26, 39.48359690809268)	(28, 39.486451949125296)	(30, 39.44435071725351)	(32, 39.462945068421575)	(34, 39.4672560978304)	(36, 39.46033447160081)	(38, 39.44752107442456)	(40, 39.45032031614732)	(42, 39.441845567817055)	(44, 39.44896224403834)	(46, 39.42836540538468)	(48, 39.412243205410974)	(50, 39.42715345459)	(52, 39.42809396143595)	(54, 39.414759395181946)	(56, 39.41476226139123)	(58, 39.35421247874034)	(60, 39.402358862573124)	(62, 39.40052358496037)	(64, 39.398569046146434)	(66, 39.379268619886474)	(68, 39.36683504133674)	(70, 39.36468389347777)	(72, 39.3700406284413)	(74, 39.366700071841066)	(76, 39.26141605205672)	(78, 39.35321827517661)	(80, 39.345194836562506)	(82, 39.348246225742784)	(84, 39.34634126195968)	(86, 39.331219005360566)	(88, 39.33424440718018)	(90, 39.26507564548081)	(92, 39.32996479152462)	(94, 39.31146143235081)	(96, 39.32176970072916)	(98, 39.31385284108012)	(100, 39.375540453285694)
TS047_RoL_RNA_498_1	(1, 39.58080130563389)	(2, 39.47007613159494)	(3, 39.51512343169254)	(4, 39.53432662972351)	(5, 39.56915239776368)	(6, 39.531177924607576)	(7, 39.572452368829424)	(8, 39.54205406077767)	(9, 39.52764233323438)	(10, 39.52137115863748)	(12, 39.522481991148865)	(14, 39.52516488864242)	(16, 39.62588585032499)	(18, 39.57557480256702)	(20, 39.63244374375763)	(22, 39.631516133914076)	(24, 39.628709911574376)	(26, 39.60875027524486)	(28, 39.50827581667167)	(30, 39.60244501747344)	(32, 39.613222105150356)	(34, 39.54288595300588)	(36, 39.58980549675029)	(38, 39.587716004921674)	(40, 39.58573823990685)	(42, 39.580431911042744)	(44, 39.58742004826448)	(46, 39.58255682987945)	(48, 39.584079948769514)	(50, 39.57783471640088)	(52, 39.585411345581065)	(54, 39.56999233908892)	(56, 39.57504296539682)	(58, 39.56292209767529)	(60, 39.568769571132364)	(62, 39.562935037557935)	(64, 39.524131914576)	(66, 39.564699775038775)	(68, 39.55787272189015)	(70, 39.55256006180598)	(72, 39.54862572385649)	(74, 39.490235852812546)	(76, 39.54390976114112)	(78, 39.47231214945633)	(80, 39.52646310560565)	(82, 39.52045641058453)	(84, 39.520709232470615)	(86, 39.51008479005175)	(88, 39.50656538872228)	(90, 39.49772068379848)	(92, 39.50525942690267)	(94, 39.5040794403227)	(96, 39.50701302966132)	(98, 39.50247113018142)	(100, 39.42323496084964)
TS047_RoL_RNA_498_2	(1, 39.40241428605385)	(2, 39.33947135195551)	(3, 39.419345492394434)	(4, 39.44547432616149)	(5, 39.49252003818107)	(6, 39.45942324852563)	(7, 39.48179659769566)	(8, 39.43372919713417)	(9, 39.48273865000501)	(10, 39.4593840023033)	(12, 39.45499657489139)	(14, 39.475947051913494)	(16, 39.47169373363289)	(18, 39.46883626551106)	(20, 39.47014829259217)	(22, 39.4633862099235)	(24, 39.450623079414314)	(26, 39.47136750412044)	(28, 39.47597843020782)	(30, 39.4381525997527)	(32, 39.459371777021296)	(34, 39.451729187254855)	(36, 39.436174400146115)	(38, 39.42616879476286)	(40, 39.43173106965966)	(42, 39.42404979001677)	(44, 39.436331650284316)	(46, 39.418787184590165)	(48, 39.40046086621995)	(50, 39.413410141637996)	(52, 39.41582390518312)	(54, 39.401252980954425)	(56, 39.40487075839674)	(58, 39.34336275445882)	(60, 39.393429667319324)	(62, 39.38894320501922)	(64, 39.38942672309534)	(66, 39.367699894805554)	(68, 39.35658054726732)	(70, 39.35567568468617)	(72, 39.3617398836012)	(74, 39.353714206501294)	(76, 39.24800213588736)	(78, 39.339094871574645)	(80, 39.33244569193254)	(82, 39.33591982195416)	(84, 39.33427144033389)	(86, 39.31868826979144)	(88, 39.3222171964555)	(90, 39.25017188248019)	(92, 39.3185389983481)	(94, 39.298219120073746)	(96, 39.307764331046066)	(98, 39.30010902229532)	(100, 39.36574973222515)
TS047_RoL_RNA_500_1	(1, 39.60267355358026)	(2, 39.500427512346725)	(3, 39.543631664776484)	(4, 39.563494244828895)	(5, 39.61397007730473)	(6, 39.560224121652)	(7, 39.62061984999663)	(8, 39.560709227903764)	(9, 39.55486260088236)	(10, 39.55353589367884)	(12, 39.55023116074881)	(14, 39.55847333815235)	(16, 39.65316106506744)	(18, 39.60110774710483)	(20, 39.65920587141285)	(22, 39.65817779777953)	(24, 39.65854793230517)	(26, 39.63993536195126)	(28, 39.53423564902077)	(30, 39.63498115126643)	(32, 39.64207033926352)	(34, 39.57541973952502)	(36, 39.61810733053049)	(38, 39.61591493099897)	(40, 39.61738896465309)	(42, 39.61410313386149)	(44, 39.61985393875939)	(46, 39.61283439555426)	(48, 39.61370145499134)	(50, 39.60738374943374)	(52, 39.616319955650155)	(54, 39.6013638486417)	(56, 39.60775258444518)	(58, 39.59300385882415)	(60, 39.600324916693964)	(62, 39.5926076051734)	(64, 39.5508979168965)	(66, 39.59046796107087)	(68, 39.58352046149071)	(70, 39.57759832814039)	(72, 39.578907663051744)	(74, 39.51910754972319)	(76, 39.573957442216596)	(78, 39.497252488880584)	(80, 39.55768643779051)	(82, 39.55366377428159)	(84, 39.55414173431207)	(86, 39.54211903041606)	(88, 39.5376032812846)	(90, 39.53120553541726)	(92, 39.53779908226559)	(94, 39.53640558425312)	(96, 39.53806495855359)	(98, 39.52951890788772)	(100, 39.444027521585525)
TS047_RoL_RNA_500_2	(1, 39.44766359063584)	(2, 39.390803113268355)	(3, 39.46248318783172)	(4, 39.4772350610045)	(5, 39.52305011339145)	(6, 39.504076847324946)	(7, 39.52147430142154)	(8, 39.47891085670569)	(9, 39.51414443995918)	(10, 39.49468215089931)	(12, 39.49845553976634)	(14, 39.51849031402263)	(16, 39.50878377375135)	(18, 39.50967052405184)	(20, 39.50731270259891)	(22, 39.50536858902565)	(24, 39.49819473247786)	(26, 39.51189906430774)	(28, 39.509762507591326)	(30, 39.48393793509672)	(32, 39.50430870152577)	(34, 39.49604574810127)	(36, 39.48595448904585)	(38, 39.477722301060986)	(40, 39.48031394059605)	(42, 39.47331976794973)	(44, 39.483768424014904)	(46, 39.47147293587598)	(48, 39.46876687811955)	(50, 39.46916523176917)	(52, 39.47106514751413)	(54, 39.46305934762572)	(56, 39.459675780749194)	(58, 39.39747927594767)	(60, 39.45081369098259)	(62, 39.450422088653895)	(64, 39.45252878780867)	(66, 39.436351475108765)	(68, 39.4228706418814)	(70, 39.423922418428695)	(72, 39.4297163359536)	(74, 39.42394636467504)	(76, 39.3117393337248)	(78, 39.41586776606268)	(80, 39.40649462782248)	(82, 39.409007766703766)	(84, 39.40799493213768)	(86, 39.39240744341117)	(88, 39.39683222330846)	(90, 39.32743532129331)	(92, 39.39066810962778)	(94, 39.37442377943667)	(96, 39.38588748647397)	(98, 39.37444689924251)	(100, 39.41907429617359)
TS047_RoL_RNA_502_1	(1, 39.59265919948746)	(2, 39.49779702333008)	(3, 39.54103928429575)	(4, 39.55133551180551)	(5, 39.59914338355287)	(6, 39.54816588727916)	(7, 39.60477690329531)	(8, 39.538558180020416)	(9, 39.54071594343951)	(10, 39.53489643955221)	(12, 39.53685827230597)	(14, 39.540479753048416)	(16, 39.639934774507836)	(18, 39.587964047117616)	(20, 39.64546960846455)	(22, 39.645185049706825)	(24, 39.64028747628733)	(26, 39.62177727957382)	(28, 39.5152490931558)	(30, 39.61441568773175)	(32, 39.62621743422481)	(34, 39.55881385306601)	(36, 39.601496573030786)	(38, 39.59530274089689)	(40, 39.59313870788138)	(42, 39.588055776040704)	(44, 39.594559831331225)	(46, 39.58950645680211)	(48, 39.58941509239336)	(50, 39.58232757112408)	(52, 39.58803131767492)	(54, 39.57429264982179)	(56, 39.57987489733588)	(58, 39.566495531827)	(60, 39.57464693690829)	(62, 39.56510194200542)	(64, 39.52285453829156)	(66, 39.56549014515394)	(68, 39.5575126194004)	(70, 39.552954639744286)	(72, 39.54811847982183)	(74, 39.48779656744358)	(76, 39.54054431807096)	(78, 39.47148663679392)	(80, 39.52800328715298)	(82, 39.520658705579635)	(84, 39.51887417919872)	(86, 39.50752991544588)	(88, 39.502250034996116)	(90, 39.4935446412551)	(92, 39.50160222544518)	(94, 39.49949172307515)	(96, 39.50142416421534)	(98, 39.4963431400356)	(100, 39.4164535025029)
TS047_RoL_RNA_502_2	(1, 39.426184601973205)	(2, 39.37303071228967)	(3, 39.44407191918468)	(4, 39.47202274690293)	(5, 39.509338144712636)	(6, 39.48873195402197)	(7, 39.504870262441706)	(8, 39.464603905674934)	(9, 39.51219563795345)	(10, 39.49712302815659)	(12, 39.48385381725156)	(14, 39.4927206666158)	(16, 39.49161486614845)	(18, 39.49042530966341)	(20, 39.48995178169395)	(22, 39.48700567662614)	(24, 39.478225357947466)	(26, 39.497325521110454)	(28, 39.4996655095509)	(30, 39.45545899878951)	(32, 39.462693145021866)	(34, 39.456167247848235)	(36, 39.44234471873711)	(38, 39.441294752419125)	(40, 39.44831096920609)	(42, 39.44413549958636)	(44, 39.45414756379869)	(46, 39.43639396521798)	(48, 39.41988719849715)	(50, 39.43361213356151)	(52, 39.43543529578317)	(54, 39.422694328167225)	(56, 39.42592860179552)	(58, 39.36123736470576)	(60, 39.409896902350184)	(62, 39.40632518418629)	(64, 39.40812853420523)	(66, 39.38683063576014)	(68, 39.37034855557693)	(70, 39.37186513595711)	(72, 39.37804728277514)	(74, 39.370737724263655)	(76, 39.259121962065386)	(78, 39.357643653687155)	(80, 39.351240768052534)	(82, 39.350031766084925)	(84, 39.34970812222869)	(86, 39.33468429401678)	(88, 39.33725157111709)	(90, 39.26329223227296)	(92, 39.33251949933417)	(94, 39.3122547178842)	(96, 39.324016971016505)	(98, 39.318295189584106)	(100, 39.38217364821562)
