Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
TS047_RoL_RNA_442_1	(1, 39.570258696736985)	(2, 39.463128854585236)	(3, 39.483529273172515)	(4, 39.50538647622891)	(5, 39.56208939128415)	(6, 39.49761365616226)	(7, 39.5548560445649)	(8, 39.50326340088952)	(9, 39.51106402034805)	(10, 39.509829837445125)	(12, 39.50933426511757)	(14, 39.51379427844476)	(16, 39.61485091681568)	(18, 39.56521854313021)	(20, 39.62298602351168)	(22, 39.61930040215536)	(24, 39.61848685708057)	(26, 39.599218162746446)	(28, 39.49690143436605)	(30, 39.590463693856584)	(32, 39.601345917191395)	(34, 39.53238494973952)	(36, 39.576933647255444)	(38, 39.57101726232139)	(40, 39.56983888463335)	(42, 39.56272905253893)	(44, 39.56941281078551)	(46, 39.562551246527484)	(48, 39.562175954737086)	(50, 39.554271293990126)	(52, 39.558779543390855)	(54, 39.543583941639994)	(56, 39.55023384518161)	(58, 39.53616962363202)	(60, 39.54294971640492)	(62, 39.532523740267806)	(64, 39.493374764978164)	(66, 39.53395337904361)	(68, 39.52828450503183)	(70, 39.52403649647292)	(72, 39.51796274220908)	(74, 39.460358996117165)	(76, 39.51249830382423)	(78, 39.441443161390886)	(80, 39.49612026457314)	(82, 39.488393891510256)	(84, 39.48675400263076)	(86, 39.47640863784906)	(88, 39.47308096806841)	(90, 39.46475009585285)	(92, 39.470375137655154)	(94, 39.46688404323163)	(96, 39.46443735269419)	(98, 39.45367437774089)	(100, 39.31558289407083)
TS047_RoL_RNA_442_2	(1, 39.38959499038444)	(2, 39.32643711158263)	(3, 39.38893578698289)	(4, 39.4214131834625)	(5, 39.46300134895861)	(6, 39.43941549163775)	(7, 39.45347716720343)	(8, 39.409769504507494)	(9, 39.45445083402304)	(10, 39.43616874285921)	(12, 39.43234254190483)	(14, 39.4518385169107)	(16, 39.444661663510104)	(18, 39.442764079772694)	(20, 39.43871493320026)	(22, 39.43514419076658)	(24, 39.425560728872526)	(26, 39.442149327874006)	(28, 39.44530913474255)	(30, 39.40130682601682)	(32, 39.42269914617333)	(34, 39.4136862599166)	(36, 39.404521956427615)	(38, 39.39321255827895)	(40, 39.396956462023695)	(42, 39.38640150083687)	(44, 39.39587840986377)	(46, 39.37259284102353)	(48, 39.35858036487665)	(50, 39.37228209336577)	(52, 39.37503333862715)	(54, 39.360759658293176)	(56, 39.35968408330679)	(58, 39.296603616177926)	(60, 39.34713031831956)	(62, 39.3413889869819)	(64, 39.33923171288568)	(66, 39.31915002395977)	(68, 39.30342231157174)	(70, 39.30090257882022)	(72, 39.3057688142018)	(74, 39.300763100188185)	(76, 39.1945867290107)	(78, 39.28358906250817)	(80, 39.27351037233845)	(82, 39.271968641460234)	(84, 39.267688636076514)	(86, 39.24592828362426)	(88, 39.24211278268335)	(90, 39.16189567631379)	(92, 39.215284786879124)	(94, 39.183401636806174)	(96, 39.17073175430953)	(98, 39.12807544534763)	(100, 39.035135094034885)
TS047_RoL_RNA_468_1	(1, 39.58190867508064)	(2, 39.49818994163952)	(3, 39.52914369025712)	(4, 39.53585418625164)	(5, 39.59266706250477)	(6, 39.525870627743274)	(7, 39.58674428726654)	(8, 39.541689502071705)	(9, 39.53005036754198)	(10, 39.52653228680887)	(12, 39.52061815496373)	(14, 39.52148205477772)	(16, 39.62111254239841)	(18, 39.578811923135916)	(20, 39.63256899368783)	(22, 39.63263528411785)	(24, 39.62652477145184)	(26, 39.604782096397855)	(28, 39.50531872658502)	(30, 39.60031316917625)	(32, 39.610676743984016)	(34, 39.53941830404029)	(36, 39.58601816899826)	(38, 39.58223543928874)	(40, 39.57980814743812)	(42, 39.575690779242905)	(44, 39.57968248861746)	(46, 39.573513010430815)	(48, 39.57369898988034)	(50, 39.5682832448704)	(52, 39.5722186989408)	(54, 39.55520513189012)	(56, 39.559677575068235)	(58, 39.5476647969103)	(60, 39.55649036049249)	(62, 39.54567011420852)	(64, 39.506532024577126)	(66, 39.54571117032568)	(68, 39.537839309946655)	(70, 39.534084927636485)	(72, 39.53116602449186)	(74, 39.47173211253463)	(76, 39.52247011180595)	(78, 39.45133623194648)	(80, 39.50672536556059)	(82, 39.50051486788134)	(84, 39.49771279704156)	(86, 39.4871749626393)	(88, 39.48206701032211)	(90, 39.47324071424899)	(92, 39.479007688664396)	(94, 39.47638822781582)	(96, 39.47468357490152)	(98, 39.46284930478552)	(100, 39.32375539168268)
TS047_RoL_RNA_468_2	(1, 39.393337452862376)	(2, 39.328959629933856)	(3, 39.40916636231668)	(4, 39.4394147221596)	(5, 39.48340798148497)	(6, 39.45201664278014)	(7, 39.47118563766926)	(8, 39.41842885674426)	(9, 39.47038502507243)	(10, 39.45700124362312)	(12, 39.442490231867076)	(14, 39.469486551686096)	(16, 39.46530256343994)	(18, 39.46257388819229)	(20, 39.46187956003078)	(22, 39.45385145933437)	(24, 39.439859197661654)	(26, 39.45725094978438)	(28, 39.45991890153314)	(30, 39.42005835608816)	(32, 39.42639293773256)	(34, 39.42214749349658)	(36, 39.42259834166981)	(38, 39.41603595534325)	(40, 39.415782806474574)	(42, 39.40637725656653)	(44, 39.41566502193152)	(46, 39.390458323975764)	(48, 39.374196512376244)	(50, 39.38569998958398)	(52, 39.38675726700599)	(54, 39.3715354460423)	(56, 39.37127365378054)	(58, 39.306028231958784)	(60, 39.35457557057748)	(62, 39.34937283393273)	(64, 39.34717572735984)	(66, 39.324012203006056)	(68, 39.31002122319248)	(70, 39.30848724066708)	(72, 39.31470850596314)	(74, 39.305808338178764)	(76, 39.197249298749796)	(78, 39.28894888722174)	(80, 39.27956175946082)	(82, 39.278146733463984)	(84, 39.27110643342397)	(86, 39.250833098569984)	(88, 39.24659135341325)	(90, 39.165517827877224)	(92, 39.21937656817154)	(94, 39.18417909667166)	(96, 39.17264360960987)	(98, 39.13006797662416)	(100, 39.038562425002084)
TS047_RoL_RNA_469_1	(1, 39.58088206284016)	(2, 39.47782545672735)	(3, 39.51228880032418)	(4, 39.52239869895535)	(5, 39.571498242879876)	(6, 39.5152102603359)	(7, 39.575146560895575)	(8, 39.5361227548347)	(9, 39.52632342044362)	(10, 39.526013310814506)	(12, 39.520109083253914)	(14, 39.525586106387216)	(16, 39.61641348244963)	(18, 39.57323930549601)	(20, 39.627630099026284)	(22, 39.62968429118729)	(24, 39.62591796915146)	(26, 39.6038662844947)	(28, 39.50381751447879)	(30, 39.593250728570915)	(32, 39.602454262807555)	(34, 39.533911916720726)	(36, 39.58183356361003)	(38, 39.57825473612901)	(40, 39.57583403010583)	(42, 39.57377201214162)	(44, 39.576845831774264)	(46, 39.57153727447927)	(48, 39.568494238504044)	(50, 39.560639470084666)	(52, 39.56852749004962)	(54, 39.55163050934516)	(56, 39.55581176131196)	(58, 39.54154905637212)	(60, 39.545814736091344)	(62, 39.537839300930415)	(64, 39.50063738082251)	(66, 39.54020483666461)	(68, 39.531503712499344)	(70, 39.52546089353592)	(72, 39.520804508156225)	(74, 39.4634005530862)	(76, 39.51548978114086)	(78, 39.44297975282866)	(80, 39.49918113198198)	(82, 39.492061079841996)	(84, 39.48977594530588)	(86, 39.47979781891293)	(88, 39.476334592508316)	(90, 39.46782024850919)	(92, 39.47310432175598)	(94, 39.46901756392748)	(96, 39.46905088041747)	(98, 39.45690477923101)	(100, 39.319272670499494)
TS047_RoL_RNA_469_2	(1, 39.40054860504084)	(2, 39.317267576323744)	(3, 39.4145832901047)	(4, 39.42399399705691)	(5, 39.468261026321294)	(6, 39.43053519953736)	(7, 39.44640216166219)	(8, 39.402289050684935)	(9, 39.45248563583563)	(10, 39.4406221078421)	(12, 39.43168633946951)	(14, 39.461444199701376)	(16, 39.454045665867234)	(18, 39.45640990271292)	(20, 39.44839498134163)	(22, 39.445005726637035)	(24, 39.43447872243665)	(26, 39.45059484384779)	(28, 39.449994822305726)	(30, 39.41241076920144)	(32, 39.44843963063378)	(34, 39.43372676341242)	(36, 39.419452043753964)	(38, 39.4119076447414)	(40, 39.411404065670375)	(42, 39.40235906077503)	(44, 39.41161896677252)	(46, 39.39147918104171)	(48, 39.36794351627496)	(50, 39.38269862984474)	(52, 39.38619854984944)	(54, 39.36928474853892)	(56, 39.36881773317914)	(58, 39.30768138953533)	(60, 39.35687692131992)	(62, 39.34947059415479)	(64, 39.34844999251678)	(66, 39.32880144641625)	(68, 39.31788104136177)	(70, 39.31090672451137)	(72, 39.31660839041055)	(74, 39.30861282247788)	(76, 39.20564275481132)	(78, 39.29340754662661)	(80, 39.282997312502275)	(82, 39.28554475757075)	(84, 39.281468098600314)	(86, 39.25790801472978)	(88, 39.25532283695043)	(90, 39.17618587951685)	(92, 39.22672761181393)	(94, 39.19167827467082)	(96, 39.17696147831176)	(98, 39.13442284750065)	(100, 39.04121405679214)
TS047_RoL_RNA_46_1	(1, 39.61141126123474)	(2, 39.53538214109679)	(3, 39.549459840519624)	(4, 39.55662178889008)	(5, 39.587375626348944)	(6, 39.55261533165044)	(7, 39.59465974081282)	(8, 39.55378865460121)	(9, 39.553363093833)	(10, 39.55464210755163)	(12, 39.5494774815522)	(14, 39.56015015083277)	(16, 39.64176199721357)	(18, 39.599832060478434)	(20, 39.660159729058606)	(22, 39.657156634689386)	(24, 39.65854576886245)	(26, 39.63639150735823)	(28, 39.53374719817466)	(30, 39.635053819720696)	(32, 39.63417153495052)	(34, 39.5707075316912)	(36, 39.61566438207524)	(38, 39.61041085148874)	(40, 39.620950241602486)	(42, 39.61726559720821)	(44, 39.62424383015571)	(46, 39.61616540294314)	(48, 39.61402858430131)	(50, 39.608086431733966)	(52, 39.62097223460786)	(54, 39.60379896139392)	(56, 39.607052993623)	(58, 39.589207806895196)	(60, 39.590840029834325)	(62, 39.583176128030374)	(64, 39.549429687565265)	(66, 39.57673691799893)	(68, 39.56323204699508)	(70, 39.55530181999891)	(72, 39.56745944456782)	(74, 39.50536992643029)	(76, 39.560827426598834)	(78, 39.479275108988745)	(80, 39.545704087998445)	(82, 39.53992979723887)	(84, 39.53912312799599)	(86, 39.52354671794223)	(88, 39.52387272733278)	(90, 39.519306186737325)	(92, 39.52763438610275)	(94, 39.521332418641904)	(96, 39.518595338609714)	(98, 39.50558107482459)	(100, 39.36900762003236)
TS047_RoL_RNA_46_2	(1, 39.45658788624487)	(2, 39.37432091253098)	(3, 39.46238370372702)	(4, 39.47269616954509)	(5, 39.51520111068563)	(6, 39.479616583425475)	(7, 39.504525099711664)	(8, 39.4584369306857)	(9, 39.50389359737374)	(10, 39.49604240531205)	(12, 39.486011108021984)	(14, 39.51648105696985)	(16, 39.51149338529278)	(18, 39.50774439387219)	(20, 39.50834372269696)	(22, 39.50066085872583)	(24, 39.48664455320491)	(26, 39.50639209604027)	(28, 39.49783829351375)	(30, 39.48093258891284)	(32, 39.50295667980224)	(34, 39.499913329684674)	(36, 39.49175470183061)	(38, 39.48187121618794)	(40, 39.484155613335766)	(42, 39.47169614836808)	(44, 39.48855592411326)	(46, 39.46902939932478)	(48, 39.460227689776616)	(50, 39.46119833513727)	(52, 39.468086109221694)	(54, 39.46183240203058)	(56, 39.45005133967905)	(58, 39.39495054585201)	(60, 39.45065669132332)	(62, 39.442981676445974)	(64, 39.44636090560668)	(66, 39.43417157380742)	(68, 39.42230133487051)	(70, 39.41490523482099)	(72, 39.422449301945505)	(74, 39.42189096715018)	(76, 39.3181744018126)	(78, 39.411284121458124)	(80, 39.39544849702482)	(82, 39.40022055176409)	(84, 39.39682115587232)	(86, 39.36992786799378)	(88, 39.36500306678083)	(90, 39.29230001956445)	(92, 39.32771544159604)	(94, 39.29029387667714)	(96, 39.27813329898383)	(98, 39.22571945978807)	(100, 39.13374416733646)
TS047_RoL_RNA_477_1	(1, 39.59152320330419)	(2, 39.50427712023272)	(3, 39.52320302247623)	(4, 39.55357962978131)	(5, 39.60427571869487)	(6, 39.53207525004597)	(7, 39.588663995668895)	(8, 39.55155606267593)	(9, 39.54014472744632)	(10, 39.535493805097076)	(12, 39.53230005953367)	(14, 39.53816623492493)	(16, 39.63062617964236)	(18, 39.58500048842538)	(20, 39.63770500220126)	(22, 39.63961926344045)	(24, 39.637721412167)	(26, 39.61703267111491)	(28, 39.51310550572662)	(30, 39.6052926435673)	(32, 39.6157486793323)	(34, 39.546970287186376)	(36, 39.595594565103866)	(38, 39.59039338068465)	(40, 39.58635966320553)	(42, 39.5827470409416)	(44, 39.586433367193266)	(46, 39.582021128852105)	(48, 39.58074784228319)	(50, 39.57302719990557)	(52, 39.57772425327437)	(54, 39.56165291034968)	(56, 39.567560216298844)	(58, 39.554527182051814)	(60, 39.560845300576695)	(62, 39.55209005563823)	(64, 39.51178661635592)	(66, 39.55165980464817)	(68, 39.544661975482384)	(70, 39.5385767657845)	(72, 39.5329218070767)	(74, 39.475266378466344)	(76, 39.52660749171983)	(78, 39.45790357828106)	(80, 39.51158864033151)	(82, 39.504459320152726)	(84, 39.50206388772935)	(86, 39.49085031723703)	(88, 39.48805372101607)	(90, 39.47905542546921)	(92, 39.484012080270226)	(94, 39.48174081423996)	(96, 39.479467646625686)	(98, 39.46830358774673)	(100, 39.32968755073092)
TS047_RoL_RNA_477_2	(1, 39.430639476644636)	(2, 39.371628183418906)	(3, 39.43846956574653)	(4, 39.46642637218126)	(5, 39.500915753560065)	(6, 39.47846903330301)	(7, 39.49790392620051)	(8, 39.449980065060934)	(9, 39.49488378821453)	(10, 39.47909141470737)	(12, 39.46818491481854)	(14, 39.48802245052343)	(16, 39.48362521356725)	(18, 39.48049605143123)	(20, 39.47400312803527)	(22, 39.46920684015264)	(24, 39.457427759703734)	(26, 39.474878983545594)	(28, 39.47775910860503)	(30, 39.446176051887605)	(32, 39.46812001446049)	(34, 39.44386344401233)	(36, 39.42563936712749)	(38, 39.42522538524507)	(40, 39.43088548527262)	(42, 39.42225870289856)	(44, 39.42979637063675)	(46, 39.41013568224503)	(48, 39.39247820696686)	(50, 39.405080426791514)	(52, 39.405222059585924)	(54, 39.392108172803844)	(56, 39.39312791483777)	(58, 39.33011523106112)	(60, 39.37784417983942)	(62, 39.373161493994274)	(64, 39.371982230190405)	(66, 39.351928054766184)	(68, 39.33754834689316)	(70, 39.33458969345691)	(72, 39.339711222634705)	(74, 39.33103535122151)	(76, 39.22433585241567)	(78, 39.313532432466125)	(80, 39.30558264921501)	(82, 39.30376466447008)	(84, 39.298119108038776)	(86, 39.276874118448546)	(88, 39.27202764987669)	(90, 39.19349635026163)	(92, 39.246633580043905)	(94, 39.21255972998634)	(96, 39.19762838667711)	(98, 39.157400447322985)	(100, 39.06450489900864)
TS047_RoL_RNA_478_1	(1, 39.587003239625595)	(2, 39.50364260646706)	(3, 39.51078351784262)	(4, 39.524110003107765)	(5, 39.574313182621616)	(6, 39.52644148811608)	(7, 39.5695391365498)	(8, 39.51362103143779)	(9, 39.52652142395054)	(10, 39.52332732702424)	(12, 39.52146065151598)	(14, 39.52424533795099)	(16, 39.62191059295081)	(18, 39.5732969201279)	(20, 39.62833319396694)	(22, 39.629713164507464)	(24, 39.6279023745739)	(26, 39.60502821422164)	(28, 39.50463613938001)	(30, 39.59701954723092)	(32, 39.608078357136485)	(34, 39.53676311585434)	(36, 39.583618200319066)	(38, 39.57977147943643)	(40, 39.575866127356974)	(42, 39.57119957760515)	(44, 39.57462680913039)	(46, 39.57017625990518)	(48, 39.56893878367827)	(50, 39.562807149099584)	(52, 39.566269760920264)	(54, 39.54921576342997)	(56, 39.55338174108449)	(58, 39.54087546699036)	(60, 39.54692508045194)	(62, 39.538043826941276)	(64, 39.498663229564805)	(66, 39.53745615953913)	(68, 39.53047546737961)	(70, 39.52442932938909)	(72, 39.51883604527816)	(74, 39.46115243562055)	(76, 39.51146700398199)	(78, 39.4413897254927)	(80, 39.49546843754429)	(82, 39.48864525373337)	(84, 39.48604567088721)	(86, 39.47292437743366)	(88, 39.47120679963402)	(90, 39.46149946140625)	(92, 39.46640779967996)	(94, 39.46354442858008)	(96, 39.460299381247985)	(98, 39.44994226895017)	(100, 39.31051523232933)
TS047_RoL_RNA_478_2	(1, 39.39964170673711)	(2, 39.33233323178007)	(3, 39.425736099558065)	(4, 39.44630379829367)	(5, 39.49152287426462)	(6, 39.465440159026436)	(7, 39.47236732893158)	(8, 39.434300494371854)	(9, 39.48056777241559)	(10, 39.46668514227084)	(12, 39.458473299241746)	(14, 39.478845954541256)	(16, 39.47620007842053)	(18, 39.47200024967784)	(20, 39.46680859100302)	(22, 39.46493072447793)	(24, 39.45461545685171)	(26, 39.470180214991245)	(28, 39.47222705891946)	(30, 39.42934610610655)	(32, 39.44721805571166)	(34, 39.45067079719452)	(36, 39.44296539980881)	(38, 39.42949711532427)	(40, 39.431321251066706)	(42, 39.422225595746134)	(44, 39.428388162017285)	(46, 39.40690856918401)	(48, 39.389780405141224)	(50, 39.40336532643467)	(52, 39.403248342078655)	(54, 39.38893152133393)	(56, 39.388180923848324)	(58, 39.32654424389355)	(60, 39.37356628998816)	(62, 39.37053449756053)	(64, 39.36742263027959)	(66, 39.346820003059804)	(68, 39.33294852917717)	(70, 39.329320832480974)	(72, 39.333512146319556)	(74, 39.32853096217235)	(76, 39.22159224675233)	(78, 39.31118874386675)	(80, 39.30051644109817)	(82, 39.30017188289692)	(84, 39.293749108107235)	(86, 39.27295772805398)	(88, 39.268431969634946)	(90, 39.1891911251205)	(92, 39.24068540737977)	(94, 39.20516578031729)	(96, 39.19299930302903)	(98, 39.15060189250521)	(100, 39.05710119021677)
TS047_RoL_RNA_498_1	(1, 39.579158929630964)	(2, 39.4680652884135)	(3, 39.5129754321227)	(4, 39.53221738097419)	(5, 39.56700007414982)	(6, 39.52899850743134)	(7, 39.57027523869026)	(8, 39.539892958524824)	(9, 39.525438601880204)	(10, 39.51915365485017)	(12, 39.52029290463405)	(14, 39.52294779667177)	(16, 39.6236857516484)	(18, 39.57337067207594)	(20, 39.63023093738941)	(22, 39.629211984610556)	(24, 39.626332357194094)	(26, 39.605888938433225)	(28, 39.505160662936504)	(30, 39.599001649154786)	(32, 39.60937276541527)	(34, 39.538288950834385)	(36, 39.58443085301006)	(38, 39.58161808901207)	(40, 39.57865563239292)	(42, 39.572434369911576)	(44, 39.57747977203003)	(46, 39.57265339046822)	(48, 39.57352547231933)	(50, 39.56641009020418)	(52, 39.572854052158895)	(54, 39.55610140837504)	(56, 39.55980425591373)	(58, 39.54638585364369)	(60, 39.551095867140674)	(62, 39.544411132587726)	(64, 39.50475869663767)	(66, 39.54469833811545)	(68, 39.537402224751666)	(70, 39.53132765460987)	(72, 39.5267062208553)	(74, 39.467789833988704)	(76, 39.52094910908066)	(78, 39.4485738518601)	(80, 39.50190310719164)	(82, 39.495323061035876)	(84, 39.494991029872374)	(86, 39.48393831392461)	(88, 39.480008623666535)	(90, 39.47035807503647)	(92, 39.47689918896674)	(94, 39.47500708280763)	(96, 39.47556549236121)	(98, 39.46436479823892)	(100, 39.32359633611326)
TS047_RoL_RNA_498_2	(1, 39.39805407450385)	(2, 39.332786662976794)	(3, 39.41186722810984)	(4, 39.4376149304299)	(5, 39.48432388582757)	(6, 39.45100547294225)	(7, 39.47324470310999)	(8, 39.42497717285751)	(9, 39.47373817799756)	(10, 39.450053026405485)	(12, 39.44539416056621)	(14, 39.46597994983243)	(16, 39.46157582218788)	(18, 39.458473388145144)	(20, 39.45891057203512)	(22, 39.451266568876534)	(24, 39.4376430759287)	(26, 39.45768595709626)	(28, 39.461310047243)	(30, 39.42261362959352)	(32, 39.443193418296545)	(34, 39.43458957505011)	(36, 39.41805409450573)	(38, 39.406860043864114)	(40, 39.41127960152832)	(42, 39.40275973044899)	(44, 39.41427302533967)	(46, 39.3959037298215)	(48, 39.37652491098093)	(50, 39.38833444796175)	(52, 39.389847875722054)	(54, 39.37416579670406)	(56, 39.37695909458931)	(58, 39.31427346109484)	(60, 39.36308029196455)	(62, 39.3574570498974)	(64, 39.35668469169178)	(66, 39.3337632546369)	(68, 39.32106427703286)	(70, 39.31879295671037)	(72, 39.32356836920265)	(74, 39.313681977008414)	(76, 39.20650006007707)	(78, 39.294803133665546)	(80, 39.2852784182744)	(82, 39.28555937321546)	(84, 39.279157593791304)	(86, 39.25723057149793)	(88, 39.25255109658149)	(90, 39.17072748827997)	(92, 39.2250332281187)	(94, 39.18669241527384)	(96, 39.171788052107175)	(98, 39.12801965841651)	(100, 39.03197360809436)
TS047_RoL_RNA_500_1	(1, 39.60124165774326)	(2, 39.498632059915224)	(3, 39.54182397989503)	(4, 39.56171458738967)	(5, 39.612240334426154)	(6, 39.55843383706304)	(7, 39.618834715175105)	(8, 39.55894383439136)	(9, 39.553075662509016)	(10, 39.5518145471507)	(12, 39.548500205037996)	(14, 39.55677659483766)	(16, 39.6514743306801)	(18, 39.59943798522161)	(20, 39.65751131552124)	(22, 39.656427339899196)	(24, 39.65674069717475)	(26, 39.63783364578913)	(28, 39.53189579230142)	(30, 39.632360177393096)	(32, 39.639128922285835)	(34, 39.57183489580213)	(36, 39.61367915887306)	(38, 39.610435914629605)	(40, 39.611765352264676)	(42, 39.607627584379074)	(44, 39.611994089553704)	(46, 39.605199154454894)	(48, 39.60504656803682)	(50, 39.59753125993252)	(52, 39.60489156187144)	(54, 39.58903901443978)	(56, 39.59429000842214)	(58, 39.57858207647625)	(60, 39.58501155856351)	(62, 39.57640978392084)	(64, 39.53390841711946)	(66, 39.57285225720433)	(68, 39.56518706710543)	(70, 39.558718086201935)	(72, 39.559437249333754)	(74, 39.49904651280964)	(76, 39.55339713305493)	(78, 39.476107984497105)	(80, 39.53590100785322)	(82, 39.53128541104461)	(84, 39.53102265495528)	(86, 39.51858582993133)	(88, 39.51362331964563)	(90, 39.506473108707716)	(92, 39.512189370277845)	(94, 39.5098485850243)	(96, 39.50913653879631)	(98, 39.494439990053415)	(100, 39.35448390562018)
TS047_RoL_RNA_500_2	(1, 39.44420290463619)	(2, 39.385311450657014)	(3, 39.45630156997475)	(4, 39.47068155883537)	(5, 39.51630461316283)	(6, 39.497161422908206)	(7, 39.51441350947765)	(8, 39.47163593563871)	(9, 39.50673906740377)	(10, 39.48694176251831)	(12, 39.49044320803265)	(14, 39.51022336117988)	(16, 39.50033933397452)	(18, 39.50109002499029)	(20, 39.498015451367564)	(22, 39.49540924118575)	(24, 39.4875132498957)	(26, 39.50065390112371)	(28, 39.49787951850445)	(30, 39.471546760833746)	(32, 39.49127421330813)	(34, 39.4822101601773)	(36, 39.471423567228484)	(38, 39.462458901659616)	(40, 39.46433769310117)	(42, 39.456911061618584)	(44, 39.46663794758742)	(46, 39.45373873732177)	(48, 39.45029995614564)	(50, 39.44980682587939)	(52, 39.450993356085604)	(54, 39.44228393827253)	(56, 39.43822886880942)	(58, 39.37534073956303)	(60, 39.427779795024634)	(62, 39.426474163432864)	(64, 39.42763325797481)	(66, 39.41055211943531)	(68, 39.396005452687035)	(70, 39.395982393918636)	(72, 39.40067787797271)	(74, 39.393856539160694)	(76, 39.28046486761776)	(78, 39.38250134118053)	(80, 39.37116486065743)	(82, 39.370777024983326)	(84, 39.366041686267806)	(86, 39.346070906851544)	(88, 39.34408632263458)	(90, 39.26631379396876)	(92, 39.31853944906909)	(94, 39.28764496955175)	(96, 39.28060108515703)	(98, 39.2399842744893)	(100, 39.15570237649076)
TS047_RoL_RNA_502_1	(1, 39.59115840542147)	(2, 39.49589802439099)	(3, 39.53900126730395)	(4, 39.54927363905234)	(5, 39.59705934368075)	(6, 39.546041722113515)	(7, 39.60266006042609)	(8, 39.53640860290033)	(9, 39.53861632747525)	(10, 39.532825191724484)	(12, 39.53470484975278)	(14, 39.538344345399565)	(16, 39.63785160664261)	(18, 39.58583152445796)	(20, 39.643298110813134)	(22, 39.64293147140252)	(24, 39.6379352206218)	(26, 39.61895011448016)	(28, 39.51219931900358)	(30, 39.611063975264145)	(32, 39.62248138524068)	(34, 39.554186196972765)	(36, 39.595987586006046)	(38, 39.58909566433121)	(40, 39.58594081423924)	(42, 39.58015283373297)	(44, 39.58465457881982)	(46, 39.579353137015076)	(48, 39.57869227105506)	(50, 39.56999736379322)	(52, 39.5739101036135)	(54, 39.55891535630677)	(56, 39.563172254420614)	(58, 39.54855116694351)	(60, 39.55573841950332)	(62, 39.545254251968046)	(64, 39.50196307480469)	(66, 39.54415693681291)	(68, 39.53493273728661)	(70, 39.52939212794895)	(72, 39.52377823805783)	(74, 39.462527014808984)	(76, 39.51430359099954)	(78, 39.4441098526769)	(80, 39.49926806215768)	(82, 39.490896961862404)	(84, 39.487815865610564)	(86, 39.47534594495077)	(88, 39.46876055527886)	(90, 39.458608319464716)	(92, 39.465051565372015)	(94, 39.46087425830062)	(96, 39.459550948758356)	(98, 39.44668969889975)	(100, 39.300902888989185)
TS047_RoL_RNA_502_2	(1, 39.42155880752583)	(2, 39.36584775976852)	(3, 39.43603238732267)	(4, 39.46368069051895)	(5, 39.50059563128002)	(6, 39.47973268137568)	(7, 39.49578230579904)	(8, 39.45532229008277)	(9, 39.50254320594612)	(10, 39.487132912939074)	(12, 39.47342093028283)	(14, 39.481798341067105)	(16, 39.480442926912076)	(18, 39.4789743183607)	(20, 39.477556193721284)	(22, 39.47384531066774)	(24, 39.46408302363294)	(26, 39.48236328759438)	(28, 39.48373155937074)	(30, 39.438607382357105)	(32, 39.44514615329156)	(34, 39.43750352006964)	(36, 39.42229027208147)	(38, 39.41993291003625)	(40, 39.42568578844748)	(42, 39.42070294745587)	(44, 39.429590561275404)	(46, 39.41121489060846)	(48, 39.39364222966614)	(50, 39.405993039846166)	(52, 39.40667725461545)	(54, 39.3930641888742)	(56, 39.395253139744355)	(58, 39.32958224720615)	(60, 39.37695564025985)	(62, 39.37210587170492)	(64, 39.372648021590706)	(66, 39.34995234791998)	(68, 39.33201541400042)	(70, 39.332243774820924)	(72, 39.33722811455368)	(74, 39.32816944704182)	(76, 39.215360306046094)	(78, 39.31219385254249)	(80, 39.30413401711689)	(82, 39.30082022158336)	(84, 39.298277331161685)	(86, 39.28080362657492)	(88, 39.280184804247845)	(90, 39.2026598553352)	(92, 39.26734130263954)	(94, 39.24106482086967)	(96, 39.24323156670668)	(98, 39.218758780453825)	(100, 39.1468639315009)
TS047_RoL_RNA_506_1	(1, 39.5665546276802)	(2, 39.48218847391082)	(3, 39.506134523416804)	(4, 39.51361811195753)	(5, 39.57439750754002)	(6, 39.50095271014201)	(7, 39.552350022410465)	(8, 39.50782198152225)	(9, 39.514598819955616)	(10, 39.513110009162205)	(12, 39.50829639640621)	(14, 39.513579830240076)	(16, 39.61016223687453)	(18, 39.56345812395989)	(20, 39.622671449282834)	(22, 39.619294375375134)	(24, 39.6185473946629)	(26, 39.59736653801342)	(28, 39.497192331837894)	(30, 39.59058378331462)	(32, 39.59834174736481)	(34, 39.53063972960857)	(36, 39.57468615168963)	(38, 39.57065042343234)	(40, 39.571897676588605)	(42, 39.56612260109793)	(44, 39.56996545910238)	(46, 39.56489139146143)	(48, 39.56517133522071)	(50, 39.55838496115955)	(52, 39.565970031053084)	(54, 39.54996340093803)	(56, 39.55457871439761)	(58, 39.5386057025908)	(60, 39.54457027258288)	(62, 39.53585770170559)	(64, 39.49565267596339)	(66, 39.5330771961621)	(68, 39.5262790591732)	(70, 39.5199453142186)	(72, 39.51856508429651)	(74, 39.45913692893552)	(76, 39.512728723256345)	(78, 39.43952301258463)	(80, 39.4979665273711)	(82, 39.4906410075219)	(84, 39.48941821986325)	(86, 39.47659976078103)	(88, 39.47347875676155)	(90, 39.46765464587097)	(92, 39.47343563762708)	(94, 39.46971806524339)	(96, 39.470202607381694)	(98, 39.45728336297788)	(100, 39.31730233052484)
