Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
TS047_RoL_RNA_288_1	(1, 0.001747884718866757)	(2, 0.014602039154719835)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.1364712574372203)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.279933431843533)	(30, 0.0)	(32, 0.0)	(34, 0.13009171183426374)	(36, 0.0)	(38, 0.0)	(40, 0.00017131671496305496)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 2.1431596762870313e-05)	(64, 0.13996338837445257)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1368106619694498)	(76, 0.0)	(78, 0.13894437964038858)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 1.4009558161151027e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.35601267061403047)
TS047_RoL_RNA_288_2	(1, 0.0007785678035041236)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0001265277323386411)	(26, 0.0)	(28, 3.893488786324011e-06)	(30, 1.9468106034596964e-06)	(32, 1.7521921383811265e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 1.947886251234473e-06)	(54, 2.142847597445118e-05)	(56, 0.0)	(58, 0.1401311117021432)	(60, 0.0)	(62, 5.8472418589387595e-06)	(64, 0.0)	(66, 4.4853057094665454e-05)	(68, 0.0)	(70, 0.0)	(72, 1.171966445428701e-05)	(74, 2.1505327153015112e-05)	(76, 0.2837067661417528)	(78, 9.800154274028581e-06)	(80, 3.926910380542159e-06)	(82, 4.3288052652911256e-05)	(84, 5.720838018338008e-05)	(86, 1.1872379048654395e-05)	(88, 7.94293146713629e-06)	(90, 0.13351424727171154)	(92, 7.210553077061465e-05)	(94, 2.8187481138296664e-05)	(96, 8.71861660453233e-05)	(98, 0.0)	(100, 8.04526696274143e-06)
TS047_RoL_RNA_289_1	(1, 0.0016946093126034918)	(2, 0.014634962526550391)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13471484654142274)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.27303954563086114)	(30, 0.0)	(32, 0.0)	(34, 0.12369203887221969)	(36, 3.2973213089257697e-06)	(38, 0.0)	(40, 0.0002588581805227817)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 6.60097366671925e-05)	(64, 0.13754251572600076)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13751865232912902)	(76, 4.973813287525619e-06)	(78, 0.13809373226657531)	(80, 1.4974422189458186e-05)	(82, 0.0)	(84, 3.345085846443366e-06)	(86, 4.1956762716884994e-05)	(88, 0.0)	(90, 0.0)	(92, 5.4434197849325255e-05)	(94, 3.4215624849077015e-06)	(96, 2.0676541254369256e-05)	(98, 0.0)	(100, 0.3587317749573395)
TS047_RoL_RNA_289_2	(1, 0.0008604922774115008)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 3.2969052774387e-06)	(14, 1.31876211097548e-05)	(16, 9.8907158323161e-06)	(18, 0.0)	(20, 4.945405525396091e-06)	(22, 2.4728049158042895e-05)	(24, 0.00022256087010947014)	(26, 0.0)	(28, 2.63795611951247e-05)	(30, 3.627323267577217e-05)	(32, 0.00010387728392758229)	(34, 0.0)	(36, 0.0)	(38, 4.947142013796491e-06)	(40, 1.814027754591663e-05)	(42, 0.0)	(44, 6.597108296117671e-06)	(46, 9.896191262764891e-06)	(48, 1.1546233676305957e-05)	(50, 0.0)	(52, 1.4847247802792915e-05)	(54, 9.0741114856886e-05)	(56, 1.4850001618650177e-05)	(58, 0.1420795181923765)	(60, 1.6504720969124204e-06)	(62, 2.9714743415666833e-05)	(64, 4.95376109853021e-06)	(66, 0.0002808119787386349)	(68, 0.0)	(70, 2.9764007632351404e-05)	(72, 9.763729657352002e-05)	(74, 0.00014909183689392803)	(76, 0.28777205629297015)	(78, 5.316530615540604e-05)	(80, 2.4970398009333234e-05)	(82, 0.0001268171288491898)	(84, 0.0002593890901618069)	(86, 0.000184718950201232)	(88, 0.000161852204255054)	(90, 0.14129222398241925)	(92, 0.00019236093530040378)	(94, 9.417100646615799e-05)	(96, 0.00041233378333498674)	(98, 5.3098431536050545e-05)	(100, 4.336717738289401e-05)
TS047_RoL_RNA_291_1	(1, 0.0017305961098113476)	(2, 0.014586452925552785)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.1278687222426739)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2660613762547624)	(30, 0.0)	(32, 0.0)	(34, 0.13095648000084226)	(36, 0.0)	(38, 0.0)	(40, 0.00025525376561622096)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.9958876730384717e-06)	(64, 0.1318234643610497)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12926975274198904)	(76, 0.0)	(78, 0.12971135469243494)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 4.109468262134844e-06)	(94, 0.0)	(96, 6.241256000343519e-06)	(98, 0.0)	(100, 0.34511462246422586)
TS047_RoL_RNA_291_2	(1, 0.00094504902770804)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 1.9937743200591562e-06)	(18, 0.0)	(20, 0.0)	(22, 1.993874816563517e-06)	(24, 0.0002133530197687325)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 8.9742501839472e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 1.994844842165083e-06)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 2.3948498275488597e-05)	(58, 0.13294615652717368)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0001658179252853197)	(68, 0.0)	(70, 1.9997555898718057e-06)	(72, 0.0)	(74, 3.004859880078446e-05)	(76, 0.26657289712445087)	(78, 4.419106714939114e-05)	(80, 0.0)	(82, 0.0)	(84, 0.00012136094405383863)	(86, 0.00015626528089262624)	(88, 7.537769778053628e-05)	(90, 0.13467873889825258)	(92, 5.346378496865686e-05)	(94, 4.7561525744795397e-05)	(96, 0.0003687193502040143)	(98, 1.4965641879373336e-05)	(100, 3.325060306203141e-05)
TS047_RoL_RNA_317_1	(1, 0.0018644566850765966)	(2, 0.014173030902658534)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12885489257529897)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.26730858439073196)	(30, 0.0)	(32, 0.0)	(34, 0.1325577816857799)	(36, 0.0)	(38, 0.0)	(40, 0.0002528647801637062)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.13316888012810862)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1320043423248955)	(76, 0.0)	(78, 0.13112993929011624)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.34888525386316666)
TS047_RoL_RNA_317_2	(1, 0.0009796297836843135)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0002014738006037498)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 2.173095899294943e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.13415239914216015)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 1.979333893577194e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 7.942668232166574e-06)	(76, 0.2678252934572246)	(78, 2.1913807298305867e-05)	(80, 0.0)	(82, 0.0)	(84, 4.820047251324875e-05)	(86, 2.8226932683463316e-05)	(88, 1.0125343039028155e-05)	(90, 0.1340728376262298)	(92, 2.251426590874915e-05)	(94, 1.853988630970917e-05)	(96, 0.00010177336347237258)	(98, 0.0)	(100, 1.3772279381925443e-05)
TS047_RoL_RNA_318_1	(1, 0.0017454483696185388)	(2, 0.014808279315693042)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.1316486679294942)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2714068471336092)	(30, 0.0)	(32, 0.0)	(34, 0.1273895754848323)	(36, 0.0)	(38, 0.0)	(40, 0.0001551439219695607)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.4968271754362279e-05)	(64, 0.1361868432508468)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13384240853679494)	(76, 0.0)	(78, 0.1333003507154217)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 7.744551693362685e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.3589569911723517)
TS047_RoL_RNA_318_2	(1, 0.0009717699702373021)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0001196124966277219)	(26, 0.0)	(28, 5.6072516117904575e-06)	(30, 1.869154965507362e-06)	(32, 3.551530786407237e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 5.61047063432916e-06)	(54, 1.6832848653276722e-05)	(56, 0.0)	(58, 0.13826315525993765)	(60, 0.0)	(62, 3.742923581889535e-06)	(64, 0.0)	(66, 0.00010861687237266554)	(68, 0.0)	(70, 1.8748829838657694e-06)	(72, 7.506182514141414e-06)	(74, 3.945325676771303e-05)	(76, 0.27687466610351985)	(78, 1.5079205790294391e-05)	(80, 1.8890378059369926e-06)	(82, 2.8411026948389398e-05)	(84, 0.00012921649577785101)	(86, 3.815482430266192e-05)	(88, 2.4912211283759973e-05)	(90, 0.13936295731901094)	(92, 0.00012785200781408225)	(94, 5.264449788662563e-05)	(96, 0.00019663342342683527)	(98, 4.038983378997742e-06)	(100, 1.8280634746467313e-05)
TS047_RoL_RNA_319_1	(1, 0.0018808035998435664)	(2, 0.014490901866748406)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.125783279358264)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.26364623148450667)	(30, 0.0)	(32, 0.0)	(34, 0.13303982287114952)	(36, 0.0)	(38, 0.0)	(40, 0.00025058543931177473)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 5.452100237153639e-06)	(64, 0.13012597452239397)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12816394425919397)	(76, 0.0)	(78, 0.12890873122539595)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 1.8927134676537823e-06)	(98, 0.0)	(100, 0.34659683968465294)
TS047_RoL_RNA_319_2	(1, 0.0008387367404707797)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00019426859354240665)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 3.0869442197532394e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.13176802090276604)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 7.275069712900832e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 2.1882494469427465e-05)	(76, 0.2630804725395824)	(78, 1.8285262566587842e-05)	(80, 0.0)	(82, 1.2851600984520761e-05)	(84, 6.811499268794758e-05)	(86, 3.878608350152487e-05)	(88, 2.595482421946984e-05)	(90, 0.1355079621609892)	(92, 5.612408841384795e-05)	(94, 3.574023769515345e-05)	(96, 0.00021221374213582295)	(98, 0.0)	(100, 2.9987191720736278e-05)
TS047_RoL_RNA_322_1	(1, 0.001892161856147824)	(2, 0.014549237233926413)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12755488549272934)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.26700754817117334)	(30, 0.0)	(32, 0.0)	(34, 0.12822756163834592)	(36, 0.0)	(38, 0.0)	(40, 0.00016434070935954592)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.731210762757266e-06)	(64, 0.13369955777605472)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1310413436133543)	(76, 0.0)	(78, 0.13283262612251182)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 1.0794467986279583e-05)	(98, 0.0)	(100, 0.3518120159981504)
TS047_RoL_RNA_322_2	(1, 0.0008544131233428017)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00012799938006786735)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 8.822906007817717e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 1.730834949240842e-06)	(54, 0.0)	(56, 1.7311245707200566e-06)	(58, 0.13588764054748134)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0001594150162014174)	(68, 0.0)	(70, 1.5608265013355994e-05)	(72, 0.0)	(74, 3.4738108876111365e-05)	(76, 0.27197585249909645)	(78, 6.094259352211225e-05)	(80, 1.7441844747174792e-06)	(82, 6.991370132363416e-06)	(84, 0.00013317439319963887)	(86, 0.00013885227660962392)	(88, 7.408379120203121e-05)	(90, 0.13788144077019776)	(92, 3.5586904930010525e-05)	(94, 3.577543487634811e-05)	(96, 0.0003206497560188616)	(98, 0.0)	(100, 4.0524080290503304e-05)
TS047_RoL_RNA_326_1	(1, 0.001719509400350722)	(2, 0.01454746386658165)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13464794453782508)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.27155310884097716)	(30, 0.0)	(32, 0.0)	(34, 0.12509906680422356)	(36, 0.0)	(38, 0.0)	(40, 0.0002528028060614156)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.8668254436277313e-05)	(64, 0.13726975238867173)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1340820701736781)	(76, 0.0)	(78, 0.13644394741149102)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 8.466022360034956e-06)	(88, 0.0)	(90, 0.0)	(92, 6.450581226396114e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.3569170367538532)
TS047_RoL_RNA_326_2	(1, 0.0009488377173019647)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 2.071801985619167e-06)	(24, 0.0002237632001900164)	(26, 0.0)	(28, 1.4504381151929661e-05)	(30, 6.216396878150353e-06)	(32, 2.901099126992962e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 1.2440153015540777e-05)	(54, 2.4882768465113683e-05)	(56, 0.0)	(58, 0.1390811353220226)	(60, 0.0)	(62, 1.2449669875216338e-05)	(64, 0.0)	(66, 0.00010174725367550534)	(68, 0.0)	(70, 6.237209043553932e-06)	(72, 6.243152952065508e-06)	(74, 3.333838201455966e-05)	(76, 0.2799500611797295)	(78, 1.8818195966043697e-05)	(80, 4.191614896555031e-06)	(82, 3.1526256705950065e-05)	(84, 0.00010755625503207739)	(86, 3.176448539945428e-05)	(88, 3.61680703849372e-05)	(90, 0.13983220605822066)	(92, 0.00011188641463319383)	(94, 4.115811126727124e-05)	(96, 0.00020537321885160103)	(98, 1.1223113292525195e-05)	(100, 3.4837680504909474e-05)
TS047_RoL_RNA_328_1	(1, 0.001742125258806108)	(2, 0.013893448938978712)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12828407362489364)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2686366317791224)	(30, 0.0)	(32, 0.0)	(34, 0.13211506670972387)	(36, 0.0)	(38, 0.0)	(40, 0.00025466905128490174)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.6769292219657137e-06)	(64, 0.13069800153447997)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13049190377741154)	(76, 0.0)	(78, 0.1319945598191548)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.3473529457980355)
TS047_RoL_RNA_328_2	(1, 0.0008074080526389848)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0002261642596842154)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 2.680921393809692e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.13255854614614093)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 2.6861889026753804e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 6.7353421233027975e-06)	(76, 0.2659763081043762)	(78, 1.6889392432988084e-06)	(80, 0.0)	(82, 1.6964874380279501e-06)	(84, 3.7434873317240757e-05)	(86, 2.9030641107384393e-05)	(88, 6.858832755953933e-06)	(90, 0.13345134346548984)	(92, 2.2512403641717243e-05)	(94, 1.9162901737169306e-05)	(96, 8.251551822826612e-05)	(98, 0.0)	(100, 4.639821233255668e-06)
TS047_RoL_RNA_347_1	(1, 0.0016885304663067382)	(2, 0.014603623750904175)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12696883193567027)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2663283528995397)	(30, 0.0)	(32, 0.0)	(34, 0.13287148879264327)	(36, 0.0)	(38, 0.0)	(40, 0.0003031350355289418)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.1316194344458047)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12927136652837534)	(76, 0.0)	(78, 0.13097599986015943)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 4.503375719180658e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.3470040457942521)
TS047_RoL_RNA_347_2	(1, 0.0008399356678551468)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 2.1647826491112028e-06)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0002424781859479475)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 5.8463877216503625e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 6.501025590962188e-06)	(58, 0.13163807598133187)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.00012369059669580751)	(68, 0.0)	(70, 4.345830972641733e-06)	(72, 0.0)	(74, 2.831358515218171e-05)	(76, 0.26340299840653164)	(78, 3.060545124622665e-05)	(80, 0.0)	(82, 4.396409663255683e-06)	(84, 0.00010810689406709145)	(86, 9.306781911808447e-05)	(88, 4.23103367893901e-05)	(90, 0.1332833200854656)	(92, 5.858775082908991e-05)	(94, 4.7653382907979615e-05)	(96, 0.00027477890945471633)	(98, 4.705161411503254e-06)	(100, 3.63494369517653e-05)
TS047_RoL_RNA_355_1	(1, 0.0019986666470837716)	(2, 0.01484363285119538)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13038271589422995)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2742095301818502)	(30, 0.0)	(32, 0.0)	(34, 0.1301374017239874)	(36, 0.0)	(38, 0.0)	(40, 0.0001262213461451029)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 2.7825296498138374e-05)	(64, 0.13610816060479466)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13461608566116648)	(76, 0.0)	(78, 0.1343575089798706)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 5.243189208635753e-06)	(88, 0.0)	(90, 3.1968721802588344e-05)	(92, 1.0755799258064967e-05)	(94, 8.151594441003867e-06)	(96, 0.0)	(98, 0.0)	(100, 0.36016691699529324)
TS047_RoL_RNA_355_2	(1, 0.0009387676675696501)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 2.5235689988431453e-06)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 9.33820094208314e-05)	(26, 0.0)	(28, 1.5144389639702855e-05)	(30, 1.2620914673024914e-05)	(32, 7.825347334983304e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 1.0100952454160236e-05)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 2.526342616572964e-05)	(54, 2.7794642668536354e-05)	(56, 2.527326656287947e-06)	(58, 0.1368315554407835)	(60, 1.2644455635068669e-05)	(62, 5.060207615258246e-06)	(64, 0.0)	(66, 0.0002736428637830401)	(68, 0.0)	(70, 6.34941469063569e-05)	(72, 4.8340704060982964e-05)	(74, 0.0001045526908203273)	(76, 0.27458923563243126)	(78, 4.875880859955515e-05)	(80, 3.3496720026941674e-05)	(82, 5.9553074373089966e-05)	(84, 0.0002057662849754173)	(86, 0.00016260737463259914)	(88, 0.00015065402878475167)	(90, 0.13435184072630063)	(92, 0.0001318350841032502)	(94, 8.701194693065221e-05)	(96, 0.00043790520690773155)	(98, 2.839208308341202e-05)	(100, 5.528109515534909e-05)
