Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
TS047_RoL_RNA_288_1	(1, 0.0017466213380177536)	(2, 0.014610934845422455)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13642318557746685)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.27993594217617507)	(30, 0.0)	(32, 0.0)	(34, 0.13009605950556066)	(36, 0.0)	(38, 0.0)	(40, 0.00017116111107523643)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 2.3340151510259515e-05)	(64, 0.13995921853127116)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13680635306476027)	(76, 0.0)	(78, 0.13893808690269732)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 1.3615088380984715e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.2738713928087593)
TS047_RoL_RNA_288_2	(1, 0.0007780050503419837)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00012642582068057238)	(26, 0.0)	(28, 3.890025251709919e-06)	(30, 1.9450126258549594e-06)	(32, 1.7505113632694633e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 1.9450126258549594e-06)	(54, 2.1395138884404554e-05)	(56, 0.0)	(58, 0.14009925944033275)	(60, 0.0)	(62, 5.835037877564879e-06)	(64, 0.0)	(66, 4.473529039466407e-05)	(68, 0.0)	(70, 0.0)	(72, 1.1670075755129758e-05)	(74, 2.3340151510259515e-05)	(76, 0.28370732165770784)	(78, 1.1670075755129758e-05)	(80, 3.890025251709919e-06)	(82, 4.473529039466407e-05)	(84, 6.22404040273587e-05)	(86, 1.3615088380984715e-05)	(88, 7.780050503419838e-06)	(90, 0.13340841600739167)	(92, 7.391047978248847e-05)	(94, 3.112020201367935e-05)	(96, 9.530561866689301e-05)	(98, 5.835037877564879e-06)	(100, 0.00017699614895280133)
TS047_RoL_RNA_289_1	(1, 0.0016934194543650968)	(2, 0.01463127586932956)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13466473441137383)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2730194100462669)	(30, 0.0)	(32, 0.0)	(34, 0.12367562820508046)	(36, 3.2945903781422115e-06)	(38, 0.0)	(40, 0.0002586253446841636)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 6.753910275191534e-05)	(64, 0.13755409017300455)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13750961320289962)	(76, 4.9418855672133175e-06)	(78, 0.13829537300808656)	(80, 1.4825656701639951e-05)	(82, 0.0)	(84, 3.2945903781422115e-06)	(86, 4.118237972677764e-05)	(88, 0.0)	(90, 0.0)	(92, 5.2713446050275385e-05)	(94, 3.2945903781422115e-06)	(96, 1.976754226885327e-05)	(98, 0.0)	(100, 0.2752729098649162)
TS047_RoL_RNA_289_2	(1, 0.0008598880886951173)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 3.2945903781422115e-06)	(14, 1.3178361512568846e-05)	(16, 9.883771134426635e-06)	(18, 0.0)	(20, 4.9418855672133175e-06)	(22, 2.6356723025137692e-05)	(24, 0.00022238485052459927)	(26, 0.0)	(28, 2.6356723025137692e-05)	(30, 3.624049415956433e-05)	(32, 0.00010377959691147966)	(34, 0.0)	(36, 0.0)	(38, 4.9418855672133175e-06)	(40, 1.8120247079782164e-05)	(42, 0.0)	(44, 6.589180756284423e-06)	(46, 9.883771134426635e-06)	(48, 1.153106632349774e-05)	(50, 0.0)	(52, 1.4825656701639951e-05)	(54, 9.224853058798192e-05)	(56, 1.4825656701639951e-05)	(58, 0.14205944251511401)	(60, 1.6472951890711058e-06)	(62, 2.9651313403279902e-05)	(64, 4.9418855672133175e-06)	(66, 0.0002849820677093013)	(68, 0.0)	(70, 3.129860859235101e-05)	(72, 0.00010707418728962187)	(74, 0.00015978763333989726)	(76, 0.28775776010288606)	(78, 7.248098831912865e-05)	(80, 4.4476970104919856e-05)	(82, 0.00016308222371803948)	(84, 0.00030474960997815457)	(86, 0.00020591189863388822)	(88, 0.0001976754226885327)	(90, 0.1413461636982462)	(92, 0.0002932185436546568)	(94, 0.0001482565670163995)	(96, 0.0004991304422885451)	(98, 0.00013507820550383068)	(100, 0.0005847897921202425)
TS047_RoL_RNA_291_1	(1, 0.0017293006202252228)	(2, 0.014579518362682235)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12783277073287003)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2660353683416298)	(30, 0.0)	(32, 0.0)	(34, 0.13096264547293204)	(36, 0.0)	(38, 0.0)	(40, 0.00025501207302860426)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.9922818205359708e-06)	(64, 0.13179940383755714)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1292990901527845)	(76, 0.0)	(78, 0.12986091362617566)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 3.9845636410719415e-06)	(94, 0.0)	(96, 5.976845461607912e-06)	(98, 0.0)	(100, 0.2659795844506548)
TS047_RoL_RNA_291_2	(1, 0.0009443415829340502)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 1.9922818205359708e-06)	(12, 0.0)	(14, 0.0)	(16, 1.9922818205359708e-06)	(18, 0.0)	(20, 0.0)	(22, 3.9845636410719415e-06)	(24, 0.0002131741547973489)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 9.363724556519063e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 3.9845636410719415e-06)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 2.3907381846431648e-05)	(58, 0.13290312796613407)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.00017332851838662946)	(68, 0.0)	(70, 3.9845636410719415e-06)	(72, 0.0)	(74, 2.9884227308039565e-05)	(76, 0.26653742336040487)	(78, 4.383020005179136e-05)	(80, 0.0)	(82, 0.0)	(84, 0.00012152919105269422)	(86, 0.0001573902638223417)	(88, 7.769899100090285e-05)	(90, 0.13471211985918075)	(92, 5.3791609154471216e-05)	(94, 4.7814763692863295e-05)	(96, 0.00036060300951701074)	(98, 1.3945972743751796e-05)	(100, 0.00013547516379644602)
TS047_RoL_RNA_317_1	(1, 0.0018629846616762624)	(2, 0.01416973503266479)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12885578126570785)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.26729093493372136)	(30, 0.0)	(32, 0.0)	(34, 0.13254622757644366)	(36, 0.0)	(38, 0.0)	(40, 0.0002526080897188152)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.13312841028321748)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13192457485565126)	(76, 0.0)	(78, 0.13124174361313007)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.2669870158257784)
TS047_RoL_RNA_317_2	(1, 0.0009828033490622656)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00020129707149468086)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 2.170850771021068e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.13409937262807417)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 1.973500700928244e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 7.894002803712975e-06)	(76, 0.2676777410711033)	(78, 2.170850771021068e-05)	(80, 0.0)	(82, 0.0)	(84, 4.933751752320609e-05)	(86, 2.7629009812995417e-05)	(88, 9.86750350464122e-06)	(90, 0.13405792911335468)	(92, 2.170850771021068e-05)	(94, 1.7761506308354195e-05)	(96, 9.867503504641218e-05)	(98, 0.0)	(100, 3.3549511915780145e-05)
TS047_RoL_RNA_318_1	(1, 0.0017479635291144614)	(2, 0.014797930560580121)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13162202723879954)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.27137694034222887)	(30, 0.0)	(32, 0.0)	(34, 0.12736416736018738)	(36, 0.0)	(38, 0.0)	(40, 0.00015686852184360552)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.4939859223200527e-05)	(64, 0.1362496486331859)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1338480662630564)	(76, 0.0)	(78, 0.1333774606975256)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 7.469929611600264e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.2750764229823739)
TS047_RoL_RNA_318_2	(1, 0.0009710908495080342)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00012138635618850428)	(26, 0.0)	(28, 5.602447208700197e-06)	(30, 1.867482402900066e-06)	(32, 3.5482165655101246e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 5.602447208700197e-06)	(54, 1.680734162610059e-05)	(56, 0.0)	(58, 0.13826839711072086)	(60, 0.0)	(62, 3.734964805800132e-06)	(64, 0.0)	(66, 0.0001083139793682038)	(68, 0.0)	(70, 1.867482402900066e-06)	(72, 7.469929611600264e-06)	(74, 3.921713046090138e-05)	(76, 0.2767440847681636)	(78, 1.4939859223200527e-05)	(80, 1.867482402900066e-06)	(82, 2.8012236043500984e-05)	(84, 0.00012698880339720447)	(86, 3.7349648058001317e-05)	(88, 2.4277271237700853e-05)	(90, 0.1392992473971217)	(92, 0.00013632621541170479)	(94, 5.789195448990204e-05)	(96, 0.00019982061711030702)	(98, 7.469929611600264e-06)	(100, 0.0002521101243915089)
TS047_RoL_RNA_319_1	(1, 0.0018795790700815206)	(2, 0.014488724376130333)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12575762820634237)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.26365269268570146)	(30, 0.0)	(32, 0.0)	(34, 0.13303464717361746)	(36, 0.0)	(38, 0.0)	(40, 0.00025036864060931456)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 5.442796534985099e-06)	(64, 0.13012275102740042)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12826857167448216)	(76, 0.0)	(78, 0.12893803564828532)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 1.8142655116616997e-06)	(98, 0.0)	(100, 0.2664521043701955)
TS047_RoL_RNA_319_2	(1, 0.0008381906663877052)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00019412640974780185)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 3.084251369824889e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.13174107586380265)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 7.257062046646798e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 2.1771186139940394e-05)	(76, 0.2630140712255966)	(78, 1.8142655116616994e-05)	(80, 0.0)	(82, 1.2699858581631896e-05)	(84, 6.712782393148289e-05)	(86, 3.809957574489569e-05)	(88, 2.539971716326379e-05)	(90, 0.13537323541814936)	(92, 6.168502739649778e-05)	(94, 3.809957574489569e-05)	(96, 0.00021408333037608055)	(98, 0.0)	(100, 9.797033762973177e-05)
TS047_RoL_RNA_322_1	(1, 0.0018942609045047426)	(2, 0.014545711471087512)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12751348632532017)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2670147405645499)	(30, 0.0)	(32, 0.0)	(34, 0.12826358599006019)	(36, 0.0)	(38, 0.0)	(40, 0.00016419232292696218)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.7283402413364438e-06)	(64, 0.1337095860905113)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1310583121603012)	(76, 0.0)	(78, 0.1328886244758765)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 1.0370041448018663e-05)	(98, 0.0)	(100, 0.2705198145739802)
TS047_RoL_RNA_322_2	(1, 0.0008538000792202034)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00012789717785889685)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 8.814535230815864e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 1.7283402413364438e-06)	(54, 0.0)	(56, 1.7283402413364438e-06)	(58, 0.13590284985676726)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.00015900730220295284)	(68, 0.0)	(70, 1.5555062172027996e-05)	(72, 0.0)	(74, 3.4566804826728876e-05)	(76, 0.2719422385926001)	(78, 6.049190844677554e-05)	(80, 1.7283402413364438e-06)	(82, 6.913360965345775e-06)	(84, 0.00013135385834156974)	(86, 0.00013653887906557908)	(88, 7.259029013613064e-05)	(90, 0.1378679727111668)	(92, 3.4566804826728876e-05)	(94, 3.4566804826728876e-05)	(96, 0.00031455792392323277)	(98, 1.7283402413364438e-06)	(100, 0.0001417238997895884)
TS047_RoL_RNA_326_1	(1, 0.0017182839866324957)	(2, 0.014541237014586327)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13459339169509046)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.27154476587304166)	(30, 0.0)	(32, 0.0)	(34, 0.12511177644355212)	(36, 0.0)	(38, 0.0)	(40, 0.0002525670438182705)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.863199503577405e-05)	(64, 0.13721429233012267)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1340137296273108)	(76, 0.0)	(78, 0.1365725236122238)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 8.280886682566244e-06)	(88, 0.0)	(90, 0.0)	(92, 6.210665011924684e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.27259022781671566)
TS047_RoL_RNA_326_2	(1, 0.000948161525153835)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 2.070221670641561e-06)	(24, 0.00022358394042928863)	(26, 0.0)	(28, 1.4491551694490929e-05)	(30, 6.210665011924684e-06)	(32, 2.8983103388981858e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 1.2421330023849368e-05)	(54, 2.4842660047698735e-05)	(56, 0.0)	(58, 0.13908784294205329)	(60, 0.0)	(62, 1.2421330023849368e-05)	(64, 0.0)	(66, 0.0001014408618614365)	(68, 0.0)	(70, 6.210665011924684e-06)	(72, 6.210665011924684e-06)	(74, 3.312354673026498e-05)	(76, 0.27986912721069135)	(78, 1.863199503577405e-05)	(80, 4.140443341283122e-06)	(82, 3.105332505962342e-05)	(84, 0.00010558130520271964)	(86, 3.105332505962342e-05)	(88, 3.519376840090654e-05)	(90, 0.13977515653670627)	(92, 0.0001076515268733612)	(94, 3.9334211742189666e-05)	(96, 0.00019460083704030676)	(98, 1.4491551694490929e-05)	(100, 0.0002070221670641561)
TS047_RoL_RNA_328_1	(1, 0.0017441630211929868)	(2, 0.013886349734949153)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.1282294592749819)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2686061268463146)	(30, 0.0)	(32, 0.0)	(34, 0.13210277331628764)	(36, 0.0)	(38, 0.0)	(40, 0.0002544268514600134)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.6738608648685094e-06)	(64, 0.13068836088547375)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13056449518147345)	(76, 0.0)	(78, 0.1321412721161796)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.2654408559508482)
TS047_RoL_RNA_328_2	(1, 0.0008068009368666216)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00022597121675724876)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 2.678177383789615e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.13250617378472093)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 2.678177383789615e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 6.695443459474037e-06)	(76, 0.26593799262771417)	(78, 1.6738608648685094e-06)	(80, 0.0)	(82, 1.6738608648685094e-06)	(84, 3.682493902710721e-05)	(86, 2.845563470276466e-05)	(88, 6.695443459474037e-06)	(90, 0.13349542555585822)	(92, 2.176019124329062e-05)	(94, 1.8412469513553605e-05)	(96, 7.867146064881993e-05)	(98, 0.0)	(100, 4.519424335144976e-05)
TS047_RoL_RNA_347_1	(1, 0.00168736282064761)	(2, 0.014602178255604316)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12692645996904772)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.26632642509688276)	(30, 0.0)	(32, 0.0)	(34, 0.13284520955531934)	(36, 0.0)	(38, 0.0)	(40, 0.00030285999344957103)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.13160781015351108)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12931689063163182)	(76, 0.0)	(78, 0.13092637516824956)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 4.326571334993872e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.26483375798630987)
TS047_RoL_RNA_347_2	(1, 0.000839354838988811)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 2.163285667496936e-06)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00024228799475965683)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 5.840871302241726e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 6.4898570024908065e-06)	(58, 0.13161862658184859)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.00012330728304732534)	(68, 0.0)	(70, 4.326571334993872e-06)	(72, 0.0)	(74, 2.8122713677460166e-05)	(76, 0.2632112937356872)	(78, 3.0285999344957104e-05)	(80, 0.0)	(82, 4.326571334993872e-06)	(84, 0.00010600099770734984)	(86, 9.08579980348713e-05)	(88, 4.542899901743565e-05)	(90, 0.13338170440085856)	(92, 5.624542735492033e-05)	(94, 4.542899901743565e-05)	(96, 0.0002617575657671292)	(98, 4.326571334993872e-06)	(100, 0.00012114399737982841)
TS047_RoL_RNA_355_1	(1, 0.0019967799402277036)	(2, 0.014829620717701202)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13036300551686092)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2741967120698792)	(30, 0.0)	(32, 0.0)	(34, 0.13013861989226463)	(36, 0.0)	(38, 0.0)	(40, 0.00012605933966083985)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 2.773305472538477e-05)	(64, 0.13620207412995106)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13453304847284153)	(76, 0.0)	(78, 0.1347120527351599)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 5.042373586433594e-06)	(88, 0.0)	(90, 3.0254241518601568e-05)	(92, 1.0084747172867189e-05)	(94, 7.563560379650392e-06)	(96, 0.0)	(98, 0.0)	(100, 0.2712822201369206)
TS047_RoL_RNA_355_2	(1, 0.0009429238606630823)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 2.521186793216797e-06)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 9.32839113490215e-05)	(26, 0.0)	(28, 1.5127120759300784e-05)	(30, 1.2605933966083988e-05)	(32, 7.815679058972071e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 1.0084747172867189e-05)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 2.5211867932167976e-05)	(54, 2.773305472538477e-05)	(56, 2.521186793216797e-06)	(58, 0.1367970742131502)	(60, 1.2605933966083988e-05)	(62, 5.042373586433594e-06)	(64, 0.0)	(66, 0.0002848941076334981)	(68, 5.042373586433594e-06)	(70, 8.319916417615432e-05)	(72, 6.0508483037203136e-05)	(74, 0.00011849577928118947)	(76, 0.27434798327747223)	(78, 7.059323021007033e-05)	(80, 5.798729624398634e-05)	(82, 7.815679058972071e-05)	(84, 0.00023447037176916214)	(86, 0.0001966525698709102)	(88, 0.00017144070193874224)	(90, 0.13405402298213034)	(92, 0.00016387714155909183)	(94, 0.0001008474717286719)	(96, 0.00047902549071119146)	(98, 7.311441700328712e-05)	(100, 0.0005143221058162267)
