feature	Oleiharenicola	Halomonas	Hyphomicrobiales_Incertae_Sedis_Genus	Pseudorhodoplanes	Pedosphaeraceae_Genus	Exiguobacterium	Parachlamydiaceae_Genus	Fluviicoccus	Dechloromonas	Rhodovarius	Chitinophagales_Genus	Mycobacterium	SWB02	Blfdi19_Genus	Streptococcus	Chloroflexaceae_Genus	Beijerinckiaceae_Genus	Piscinibacter	Nitrospira	Rhodococcus	Frankiales_Genus	Bacillus	Pseudobdellovibrionaceae_Genus	Phaselicystis	Pedomicrobium	Reyranella	Luteolibacter	Babeliaceae_Genus	Ideonella	Paracaedibacteraceae_Genus	Sphingorhabdus	SH.PL14	Hyphomonadaceae_Genus	env.OPS_17_Genus	Lysobacter	Luteimonas	Terrimonas	Psychromonas	Sediminibacterium	Altererythrobacter	Crenobacter	Acinetobacter	Rubrivivax	Deinococcus	Aeromonas	Larkinella	Fimbriimonadaceae_Genus	Brevifollis	Pajaroellobacter	IS.44	Bacteroidia_Genus	Pseudomonas	Brevibacterium	Kocuria	Marmoricola	NS9_marine_group_Genus	Hyphomicrobium	Cytophaga	Gracilibacteria_Genus	Verrucomicrobiaceae_Genus	Candidatus_Protochlamydia	Armatimonadaceae_Genus	Microscillaceae_Genus	Fimbriiglobus	Paludibaculum	Xanthobacteraceae_Genus	Vampirovibrionaceae_Genus	Flavobacterium	Gammaproteobacteria_Genus	Devosia	Saprospiraceae_Genus	Ilumatobacter	Peptostreptococcus	Leeia	Brevundimonas	Chlamydiales_Genus	Emticicia	Agitococcus	Phreatobacter	Microtrichaceae_Genus	Ensifer	Novispirillum	Paucibacter	Unknown_Family_Genus	Telmatocola	Paracoccaceae_Genus	Nocardia	Paenirhodobacter	Nitrosomonas	Uliginosibacterium	Novosphingobium	Comamonadaceae_Genus	Candidatus_Berkiella	Pseudobdellovibrio	Chitinibacter	Sphingomonas	Gemmataceae_Genus	P3OB.42	Limnobacter	Cetobacterium	Shinella	Sutterellaceae_Genus	Fluviicola	Hydrogenophaga	Legionella	Burkholderiales_Genus	SM2D12_Genus	Turicibacter	Clostridium	Chitinilyticum	Sphaerotilus	Stagnimonas	Vibrio	Candidatus_Ovatusbacter	Vampirovibrio	Shewanella	Bryobacteraceae_Genus	Polyangiia_Genus	Granulicatella	Sphingobium	Roseomonas	Dinghuibacter	IMCC26207	Truepera	Caulobacter	Tetragenococcus	Abditibacterium	Chitinivorax	Enterovirga	Saccharimonadales_Genus	Fundidesulfovibrio	Sandaracinaceae_Genus	Leucobacter	Chryseotalea	Ga0077536_Genus	Rickettsiaceae_Genus	Verrucomicrobiia_Genus	Phenylobacterium	Opitutaceae_Genus	Gordonia	Chryseobacterium	Micrococcus	Micavibrionales_Genus	Microtrichales_Genus	Paracoccus	Sphingopyxis	Rhizorhapis	Gaiellales_Genus	Cytophagales_Genus	Kinneretia	X0319.6G20_Genus	Lactobacillus	cvE6_Genus	Pir4_lineage	JG30.KF.CM45_Genus	Candidatus_Nomurabacteria_Genus	mle1.27_Genus	Methylibium	Polymorphobacter	Dyadobacter	Caedibacter	Aquihabitans	Chitinophagaceae_Genus	Agromyces	Bosea	LiUU.11.161_Genus	Pararhodobacter	Ligilactobacillus	Neisseriaceae_Genus	TM7a	Mariniblastus	Holosporaceae_Genus	Parvibium	Afipia	Pseudolysobacter	Culicoidibacter	Undibacterium	Arthrospira_PCC.7345	Neochlamydia	Citrobacter	Loigolactobacillus	Glutamicibacter	Rhizobium	Candidatus_Megaira	alphaI_cluster	Haliangiaceae_Genus	NS11.12_marine_group_Genus	Dietzia	Candidatus_Finniella	Cellvibrio	Candidatus_Alysiosphaera	Geminicoccaceae_Genus	Bacilli_Genus	Gemmatimonas	TRA3.20_Genus	SM1A02	Aquicella	KD4.96_Genus	Curvibacter	Brucella	Alphaproteobacteria_Genus	Gemmata	CM1G08	Bradyrhizobium	Nocardioides	Aerococcus	Chloracidobacterium	Staphylococcus	Vicinamibacteraceae_Genus	Flavihumibacter	Kineosporiaceae_Genus	PB19_Genus	Anaerocolumna	Candidatus_Paracaedibacter	Thermodesulfobacteriota_Genus	Rhizorhabdus	Bdellovibrio	BIrii41_Genus	Kapabacteriales_Genus	SH3.11	Dechlorobacter	Aeromicrobium	CL500.3	Ruminiclostridium	Aquabacterium	Sphingomonadaceae_Genus	DEV007_Genus	Pyrinomonadaceae_Genus	Nevskiaceae_Genus	Vagococcus	Acetobacteroides	Variovorax	Blastocatella	Bryobacter	Candidatus_Obscuribacter	Trueperella	Oligoflexaceae_Genus	bacteriap25_Genus	Pirellula	Sandaracinus	Babeliales_Genus	Weeksellaceae_Genus	X67.14_Genus	Malacoplasma	RBG.13.54.9_Genus	Blastomonas	PeM15_Genus	Cypionkella	Caldilineaceae_Genus	OM190_Genus	Cloacibacterium	Enterococcus	Allomeiothermus	Paraconexibacter	Silvanigrellaceae_Genus	Defluviimonas	Microbulbifer	Rheinheimera	Terrisporobacter	Rhodovastum	Massilia	Parageobacillus	X11.24_Genus	Thermomicrobiales_Genus	Chloronema	Fuscovulum	Paraclostridium	Pseudomonadales_Genus	Methylorubrum	Candidatus_Captivus	Weissella	Gemmobacter	MBNT15_Genus	Runella	Brevitalea	Rhizobiaceae_Genus	Spirosomataceae_Genus	Sporichthyaceae_Genus	Gemmatimonadaceae_Genus	Rhodocyclaceae_Genus	Vibrionaceae_Genus	Leuconostoc	Stenotrophomonas	Planococcus	Armatimonadota_Genus	DEV114	Simkaniaceae_Genus	Arthrobacter	Azospira	Eremiobacteria_Genus	Hirschia	Plesiomonas	OLB12	Thermus	Sporomusaceae_Genus	Chitinimonas	Levilactobacillus	Lysinibacillus	Lactococcus	Rhodospirillaceae_Genus	Raineya	Barnesiellaceae_Genus	NB1.j_Genus	AAP99	Acidovorax	Pirellulaceae_Genus	Ferruginibacter	Rhodopseudomonas	Pediococcus	Methylocystis	Mesorhizobium	Hyphomicrobiales_Genus	Hassallia	Nannocystis	WY65	Chthoniobacter	Turneriella	Permianibacter	Pseudoduganella	Nordella	Sporocytophaga	Delftia	Steroidobacter	Elstera	Longivirga	Latilactobacillus	Serinicoccus	Roseicella	Marinomonas	Tundrisphaera	IMCC26134	Parcubacteria_Genus	Pseudoxanthomonas	Vogesella	Flectobacillus	Rubripirellula	Candidatus_Accumulibacter	Burkholderia.Caballeronia.Paraburkholderia	Lacibacter	Propionivibrio	Peptostreptococcaceae_Genus	Romboutsia	Opitutus	AKYH767_Genus	Lautropia	Methyloversatilis	Bordetella	Haliscomenobacter	Ramlibacter	Panacibacter	Niveibacterium	Blastococcus	Elsteraceae_Genus	Perlucidibaca	Obscuribacteraceae_Genus	Coxiella	Acetivibrio	Polyangiaceae_Genus	Aurantisolimonas	Agrobacterium	Anaerotaenia	Limosilactobacillus	CL500.29_marine_group
f353	0	0	52	31	0	0	19	0	174	0	0	74	0	0	35	0	6	0	0	0	0	0	43	0	7	34	0	0	0	0	0	0	0	109	0	0	0	0	0	0	110	6	213	3	49003	0	0	0	0	0	0	11936	0	0	0	29	4	0	0	0	14	0	4	13	0	0	220	106	113	17	0	0	0	0	0	18	0	0	121	0	21	0	333	0	0	384	66	0	0	0	0	144	45	0	0	0	0	0	0	172	0	7	0	0	21	0	0	0	0	549	0	0	33	0	0	149	0	0	0	0	192	114	0	0	0	0	0	23	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	40	0	0	0	42	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	0	0	0	0	0	12	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	4	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	15	0	0	0	0	0	44	12	0	0	57	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	15	0	0	0	0	0	46	0	0	0	0	0	0	0	0	2803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561	0	0	0	9	0	0	0	16	0	0	0	0
f354	0	0	0	0	0	0	116	0	426	0	0	2061	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	164	13	0	18	0	258	6	0	0	0	94	215	24	2348	38424	0	0	42	6	0	197	1293	0	0	0	0	0	0	5	0	0	34	0	56	0	8	0	0	33	107	0	0	0	0	0	3	910	5	339	0	0	0	392	0	0	239	9353	0	0	0	21	760	0	39	16	10	0	0	0	125	0	0	0	353	0	0	0	0	47	114	0	0	0	0	0	77	0	0	0	0	10	0	0	0	0	0	0	7	0	0	0	0	0	11	0	0	0	109	0	21	127	0	0	0	6	91	0	0	0	0	0	0	0	7	3	0	14	0	0	0	10	0	5	7	235	0	0	0	0	78	0	0	0	28	0	24	474	0	0	0	0	0	52	3	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	87	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	332	0	0	0	69	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	42	0	78	0	49	0	0	0	8	0	0	0	0	0	0	0	0	0	4	18	24	0	0	0	0	0	0	0	0	0	0	0	0	369	0	7	9	0	0	90	8	4	4	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	32	0	0	47	798	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0
f355	0	0	39	0	6	0	7	0	1733	0	0	405	0	0	0	0	4	0	0	0	12	0	26	0	0	0	6	0	0	0	0	0	0	305	0	3	0	0	0	0	89	0	302	0	57609	0	0	0	0	0	0	4482	0	0	0	51	0	0	0	0	0	0	17	0	0	0	48	141	35	0	0	0	0	0	0	11	0	0	48	0	0	0	173	0	0	631	145	8	0	0	0	0	0	0	177	0	71	0	0	179	0	0	11	0	21	0	0	0	4	468	0	0	6	0	0	398	0	0	0	0	187	57	0	0	0	0	0	248	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	4	0	0	0	0	0	0	0	46	0	0	94	0	0	6	0	0	0	0	0	0	0	0	0	0	34	0	0	0	5	0	0	21	7	13	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	50	0	0	0	182	0	0	0	0	0	0	0	0	45	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	41	0	0	0	0	14	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977	0	0	0	0	0	0	0	94	0	0	0	0
f356	0	0	56	12	12	0	0	0	1250	0	0	392	0	0	0	0	0	0	0	0	0	0	42	0	0	20	0	0	0	0	0	23	0	353	0	0	0	0	0	0	150	0	427	0	59523	0	0	0	0	0	3	10137	0	0	0	106	0	0	0	0	0	0	25	23	0	0	65	187	24	23	0	0	0	0	0	20	0	0	83	0	19	0	586	0	0	1211	390	39	0	0	0	129	0	0	46	0	57	0	0	107	0	9	0	0	7	0	0	0	7	354	0	0	17	0	0	916	0	0	0	0	251	112	0	0	2	0	0	27	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	0	12	0	0	0	4	0	0	0	71	0	0	103	0	0	11	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	33	0	11	0	0	0	0	62	8	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	13	0	0	0	10	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	73	0	8	0	90	0	0	0	0	0	0	0	0	58	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	80	0	0	0	0	2	0	0	0	62	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	0	0	0	9	0	0	0	65	0	0	0	0
f471	0	0	4	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1647	413	0	0	24603	0	0	0	0	0	0	2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	71	0	0	0	0	0	0	0	0	0	507	0	21	0	1358	0	0	117	0	51	0	0	0	22	0	0	0	0	0	0	0	25240	13	15	0	0	0	0	0	0	0	201	0	0	19	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5	23	0	0	0	0	0	0	0	0	0	0	3503	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	31	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
f472	0	4	27	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	838	673	0	0	30991	0	0	0	0	0	0	3310	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	88	137	0	0	0	0	0	0	0	0	0	1313	0	49	0	1433	0	0	332	34	110	0	0	0	0	0	0	0	0	0	0	0	22191	0	20	0	0	16	0	0	0	0	236	0	0	0	0	0	529	0	0	0	0	11	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	12	34	0	0	0	0	0	0	3	0	32	19	0	0	0	0	0	0	0	0	0	0	3575	5	0	0	9	0	0	24	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
f473	0	0	81	0	13	46	14	0	107	0	0	645	8	0	52	0	0	0	0	550	0	0	67	0	493	20	0	0	0	0	287	627	221	108	0	2951	0	0	0	0	276	1049	0	641	34061	0	0	45	0	0	40	1556	0	0	17	0	9	8	0	20	0	73	0	7	0	53	0	209	7	336	0	0	0	0	0	0	0	106	967	79	126	0	2337	0	3	399	260	0	0	0	0	180	0	15	0	14	8	0	8	1589	0	0	0	14	209	0	0	0	5	16	17	0	0	0	0	221	0	0	0	0	14	0	27	0	82	0	29	0	0	0	0	0	0	0	0	0	0	41	0	147	0	0	0	8	0	40	86	18	0	0	0	0	0	0	41	0	17	0	0	0	85	95	17	0	243	0	0	0	0	0	0	0	0	0	0	317	86	0	0	0	0	213	203	0	0	65	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	1754	0	44	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	12	0	0	9	17	56	0	0	0	0	0	8	0	92	0	14	0	0	0	0	0	0	0	36	0	0	0	0	0	1668	0	18	0	2073	0	0	0	0	0	0	6	0	0	0	0	0	0	6	482	35	0	0	0	0	0	4	0	0	0	0	0	0	2922	0	772	0	0	0	0	36	45	0	0	0	11	0	65	0	0	0	0	12	0	0	0	0	0	56	0	0	17	29	0	0	0	0	24	0	0	0	0	0	0	0	0	21	0	21	0	9	0	0	0	0	0	0	12	0	0	0	0
f474	0	10	9	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1358	788	0	11	26976	0	0	0	0	0	0	3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	49	0	0	0	0	0	0	0	0	0	623	0	33	0	371	0	0	126	9	84	0	0	0	0	0	0	0	0	6	0	0	22291	11	39	12	0	0	0	0	0	0	208	0	0	0	0	0	730	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	21	9	0	0	0	0	0	0	0	0	0	0	5238	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	50	0	0	0	34	2	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f475	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	588	212	0	0	28953	0	0	0	0	0	0	1243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	46	0	0	0	0	0	0	0	0	5	296	0	6	0	895	0	0	52	12	40	0	0	0	24	0	0	0	0	0	0	0	24142	0	5	0	0	0	0	0	0	0	100	0	0	0	0	0	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	5531	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f476	0	9	37	0	15	7	0	0	0	0	0	74	0	0	14	0	0	0	9	9	0	0	3	10	0	0	0	0	0	40	25	0	0	65	0	59	0	0	29	0	549	1786	0	0	30368	0	0	27	7	0	200	4800	0	0	0	0	0	3	0	13	0	7	0	6	0	0	0	2481	159	10	41	0	6	11	0	0	2996	5890	934	0	37	0	2697	0	0	228	28	123	9	0	164	177	0	2290	0	0	0	0	0	3263	13	14	0	0	0	0	0	0	0	102	0	0	0	0	0	577	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	121	0	0	40	3	0	0	0	0	0	0	0	0	0	0	4	66	0	0	0	0	20	0	0	0	0	0	0	0	10	39	9	0	0	0	0	0	0	0	0	0	0	440	603	0	0	0	0	0	15	6	0	37	7	0	0	1497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	65	0	12	0	16	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	16	0	0	0	0	0	93	0	0	0	155	123	0	0	24	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	743	0	0	0	0	0	3	0	14	0	0	0	0	0	69	0	0	0	0	1238	0	0	0	0	0	12	0	0	0	45	6	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	8	0	0	0	0	0	0	24	0	0	0	0
f477	0	0	0	0	0	0	0	0	120	0	0	13	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	581	360	0	0	23710	0	0	0	0	0	0	1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	50	0	0	0	0	0	0	0	13	19	336	0	0	0	655	0	0	23	0	41	0	0	0	0	0	0	0	0	0	0	0	22531	0	11	0	0	0	0	0	0	0	85	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5036	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f478	0	0	0	0	0	0	4	0	0	0	0	11	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2247	200	0	0	38806	0	0	0	0	0	0	1889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	23	0	0	0	0	0	0	0	0	0	280	0	0	0	742	0	0	33	8	41	0	0	0	0	0	0	0	0	0	0	0	25329	6	10	0	0	0	0	0	0	17	95	0	0	4	0	0	1164	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7049	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	11	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f479	0	0	8	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1403	2757	0	0	36811	0	0	0	0	0	0	3636	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	171	61	0	0	0	0	0	0	0	0	142	324	0	5	0	1263	0	0	105	8	48	0	0	0	38	0	13	0	0	0	0	0	31086	0	9	0	0	0	0	0	0	0	88	0	0	12	0	0	565	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	3076	144	0	0	12	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
f501	0	28	13	0	0	0	0	0	52	0	0	10	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2107	131	34	0	52405	0	0	0	0	0	0	1855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691	3	0	0	0	0	0	0	0	0	0	52	0	18	0	379	0	0	58	3	18	0	0	0	91	0	0	0	0	0	0	0	8532	0	64	34	0	0	0	0	0	0	32	0	0	102	0	0	3300	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	803	0	16	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	55	0	0	0	0
