feature	Oleiharenicola	Pirellulaceae_Genus	Polyangiia_Genus	Halomonas	Cetobacterium	Enterococcus	Planifilum	Permianibacter	Hyphomicrobiales_Incertae_Sedis_Genus	Legionella	Pseudorhodoplanes	Blastococcus	Vicinamibacteraceae_Genus	Pedosphaeraceae_Genus	Gemmataceae_Genus	Oligoflexus	Parachlamydiaceae_Genus	Phreatobacter	Fluviicoccus	Enterobacterales_Genus	Pajaroellobacter	Pseudomonadales_Genus	Caulobacter	Candidatus_Paracaedibacter	Dechloromonas	Rickettsiaceae_Genus	Rhodovarius	Chitinophagales_Genus	Culicoidibacter	Mycobacterium	Clostridium	Gammaproteobacteria_Genus	mle1.27_Genus	SWB02	Noviherbaspirillum	Crenobacter	Blfdi19_Genus	Cellvibrio	Vampirovibrionaceae_Genus	Streptococcus	Gemmata	Bosea	X37.13_Genus	Haliangiaceae_Genus	Paracaedibacteraceae_Genus	Lutispora	Beijerinckiaceae_Genus	Comamonadaceae_Genus	Piscinibacter	Nitrospira	Rhodococcus	Frankiales_Genus	Iamia	Pseudobdellovibrionaceae_Genus	Phaselicystis	Roseomonas	Alcaligenaceae_Genus	env.OPS_17_Genus	Rhizobiaceae_Genus	Alsobacter	Pseudomonas	Pedomicrobium	Reyranella	JGI_0001001.H03	Rhodocyclaceae_Genus	Candidatus_Bealeia	Luteolibacter	Hyphomicrobiales_Genus	Cytophagales_Genus	Babeliaceae_Genus	Oligoflexaceae_Genus	Micrococcus	Arthrobacter	Sphingorhabdus	SH.PL14	Planctomycetes_Genus	Paracoccaceae_Genus	Nocardioides	Lysobacter	Luteimonas	Candidatus_Megaira	Lactococcus	Bacillota_Genus	Terrimonas	Leuconostoc	Burkholderiales_Genus	Limosilactobacillus	Flavobacteriaceae_Genus	Blastocatellaceae_Genus	PeM15_Genus	Acinetobacter	Rubrivivax	Kinneretia	Gemmobacter	Aquihabitans	Aeromonas	Larkinella	Pirellula	Burkholderia.Caballeronia.Paraburkholderia	bacteriap25_Genus	Fimbriimonadaceae_Genus	Brevifollis	Granulosicoccus	IS.44	Aggregatilineales_Genus	Chitinophagaceae_Genus	Bacteroidia_Genus	Telmatocola	Sphaerotilus	Brevibacterium	Kocuria	Marmoricola	Emticicia	NS9_marine_group_Genus	Hyphomicrobium	Cytophaga	Gracilibacteria_Genus	Verrucomicrobiaceae_Genus	Candidatus_Protochlamydia	Armatimonadaceae_Genus	Alphaproteobacteria_Genus	Anaerovorax	Microscillaceae_Genus	Fimbriiglobus	Paludibaculum	Peptostreptococcus	NS11.12_marine_group_Genus	Enterobacteriaceae_Genus	Xanthobacteraceae_Genus	Runella	Defluviicoccus	Flavobacterium	Devosia	Ilumatobacter	Saprospiraceae_Genus	Staphylococcus	Leeia	Chlamydiales_Genus	Microtrichaceae_Genus	Ensifer	Novispirillum	Paucibacter	Rhizobium	Agitococcus	Nocardia	Paenirhodobacter	Nitrosomonas	Novosphingobium	Candidatus_Berkiella	Pseudobdellovibrio	Chitinibacter	Arthrospira_PCC.7345	Pseudoduganella	Sphingomonas	Rhodospirillales_Genus	P3OB.42	Roseicella	A21b_Genus	Moraxellaceae_Genus	Gaiellales_Genus	Deinococcus	Shinella	Sutterellaceae_Genus	Fluviicola	Niveibacterium	Vibrionaceae_Genus	Exiguobacterium	AAP99	SM2D12_Genus	Chitinilyticum	Eremiobacteria_Genus	Pir4_lineage	Vibrio	Candidatus_Ovatusbacter	Solirubrobacteraceae_Genus	Shewanella	Bryobacteraceae_Genus	X11.24_Genus	Verrucomicrobiia_Genus	Tetragenococcus	Sphingomonadaceae_Genus	Abditibacterium	Chitinivorax	Stagnimonas	Rhizorhapis	Neochlamydia	Sandaracinaceae_Genus	Craurococcus	Leucobacter	Chryseotalea	Ga0077536_Genus	Phenylobacterium	Sphingobacterium	Opitutaceae_Genus	Pseudomonadota_Genus	Pasteurella	Psychromonas	Aquicella	Kineosporiaceae_Genus	Micavibrionales_Genus	Microtrichales_Genus	Paracoccus	Ferruginibacter	Bdellovibrio	Candidatus_Alysiosphaera	Acidimicrobiaceae_Genus	Sphingopyxis	Isosphaeraceae_Genus	Bacillus	Longivirga	Undibacterium	cvE6_Genus	Agromyces	JG30.KF.CM45_Genus	Planctomycetota_Genus	Methylibium	IMCC26207	Polymorphobacter	Dyadobacter	Brevundimonas	Thermoleophilia_Genus	Haliscomenobacter	MBNT15_Genus	LiUU.11.161_Genus	Stella	Neisseriaceae_Genus	OM190_Genus	TM7a	Caedibacter	Pectobacteriaceae_Genus	X0319.6G20_Genus	Parvibium	Anaerobacillus	Pseudolysobacter	X67.14_Genus	Microbacteriaceae_Genus	Dinghuibacter	Citrobacter	WY65	Chryseobacterium	Glutamicibacter	Sediminibacterium	alphaI_cluster	Pseudoxanthomonas	Vampirovibrionales_Genus	Dietzia	Kapabacteriales_Genus	Chlamydiaceae_Genus	Acetobacteraceae_Genus	Gordonia	Elstera	Alicyclobacillus	LWQ8_Genus	Gemmatimonas	TRA3.20_Genus	Bacilli_Genus	Tundrisphaera	KD4.96_Genus	Curvibacter	Brucella	PMMR1	CM1G08	Bradyrhizobium	OLB17	Aerococcus	Flavihumibacter	Thermodesulfobacteriota_Genus	Rhizorhabdus	Holosporaceae_Genus	Gemmatimonadaceae_Genus	BIrii41_Genus	Pontibacter	SH3.11	Dechlorobacter	Aeromicrobium	Vogesella	Kineococcus	Sphingobium	CL500.3	Ruminiclostridium	Aquabacterium	Myxococcaceae_Genus	Barnesiellaceae_Genus	Pyrinomonadaceae_Genus	Nevskiaceae_Genus	Acetobacteroides	Variovorax	Aerococcaceae_Genus	Candidatus_Obscuribacter	Blastocatella	Serinicoccus	Obscuribacteraceae_Genus	Oscillospiraceae_Genus	Fuscovulum	Opitutus	Babeliales_Genus	Hassallia	Weeksellaceae_Genus	Malacoplasma	Fuerstia	Blastomonas	Cypionkella	Cloacibacterium	Acidovorax	Paraconexibacter	Defluviimonas	Rhodovastum	Massilia	Parageobacillus	Thermomicrobiales_Genus	Rubripirellula	Paraclostridium	Bryobacter	Methylorubrum	Propionivibrio	Brevitalea	Spirosomataceae_Genus	Sporichthyaceae_Genus	Rubritaleaceae_Genus	oc32	Campylobacterales_Genus	Weissella	Stenotrophomonas	Planococcus	Simkaniaceae_Genus	Azospira	RBG.13.54.9_Genus	Hirschia	Plesiomonas	Mangrovihabitans	OLB12	Rubinisphaeraceae_Genus	Thermus	Rheinheimera	Caldilineaceae_Genus	Mariniblastus	Sporomusaceae_Genus	Acidiferrimicrobium	Fusobacteriaceae_Genus	KD3.93_Genus	Chitinimonas	Mycobacteriales_Genus	Raineya	Hydrogenophaga	NB1.j_Genus	Bacillaceae_Genus	Altererythrobacter	Rhodopseudomonas	Vampirovibrio	Polyangiales_Genus	Elsteraceae_Genus	Methyloligellaceae_Genus	Mesorhizobium	Pseudorhizobium	Rhodospirillaceae_Genus	Nannocystis	Chthoniobacter	Aureimonas	Turneriella	Polyangiaceae_Genus	Actinobacteria_Genus	Geodermatophilus	Hyphomonadaceae_Genus	Nordella	Delftia	Sandaracinus	Steroidobacter	Actinoplanes	Corynebacterium	Latilactobacillus	Phormidesmis_ANT.LACV5.1	Marinomonas	IMCC26134	Parcubacteria_Genus	Flectobacillus	Desulfotomaculum	vadinHA49_Genus	Anaerospora	Thermobrachium	Peptostreptococcaceae_Genus	Romboutsia	AKYH767_Genus	Bordetella	Acidibacter	Gloeocapsa_PCC.7428	Panacibacter	Candidatus_Competibacter	SM1A02	Perlucidibaca	Coxiella	Aurantisolimonas	Anaerotaenia	Frisingicoccus	CL500.29_marine_group	Aeromonadaceae_Genus
f140	0	0	0	0	207	0	0	0	0	0	0	20	0	0	0	7	0	9	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	15	0	0	0	16	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	93	33	16	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	1124	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	5	0	0	9	0	0	0	0	17	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	9	0	0	0	0	58	0	0	0	0	5	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
f166	2	0	0	8	29401	0	0	0	34	7	0	0	0	18	43	0	0	66	0	0	0	0	0	0	8	0	0	0	382	31	3	51	0	0	0	639	0	95	57	0	21	7	0	3	0	0	0	7	0	7	0	0	0	0	0	6	0	14	3	0	681	0	0	0	0	0	8	0	85	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	5	18566	0	0	0	0	0	27	0	0	0	0	36	0	0	0	0	0	21	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	110	9	0	5	0	0	0	0	0	0	117	0	0	13	0	2	2	0	0	0	2	20	0	0	0	6	0	0	0	0	0	10	29	8	0	0	0	0	33	0	2	0	0	0	1321	0	0	14	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	8	4	0	0	0	0	0	0	0	0	0	16	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	34	0	5	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f167	0	0	0	14	31390	0	0	0	12	8	0	0	0	0	123	0	0	171	0	0	0	0	0	0	0	0	0	0	437	84	5	70	0	0	0	510	0	112	117	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	18	0	0	1279	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	3	0	0	0	0	0	0	0	0	4	5	19	0	0	0	29870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	249	0	0	0	0	0	8	0	0	0	120	0	0	20	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	94	0	0	0	0	0	93	0	0	0	0	0	1039	0	0	17	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
f168	0	0	0	7	3524	0	0	0	5	0	0	0	0	3	26	0	0	60	0	0	0	0	0	0	0	0	0	0	366	32	0	23	0	0	0	510	0	155	18	0	0	22	0	7	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	19	0	0	0	3	0	0	0	0	2	0	0	0	0	48267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	105	0	0	8	0	0	0	3	0	18	0	22	0	0	0	2	0	0	0	0	0	0	25	0	0	0	0	0	37	0	3	0	0	0	802	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f169	0	0	0	6	25316	0	0	0	0	5	0	0	0	0	22	0	0	49	0	10	0	0	0	0	0	0	0	0	117	30	0	4	0	0	0	431	0	0	23	0	3	23	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	15082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	70	0	0	4	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	0	9	18	0	0	0	0	0	52	0	0	0	0	0	767	0	0	8	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f170	0	0	0	5	17078	0	0	0	12	0	0	0	0	0	42	0	0	70	0	2	0	0	0	0	0	0	0	0	180	13	0	33	0	0	0	495	0	88	29	7	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	9	0	0	1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	9	0	0	0	0	0	0	0	0	2	5	0	0	0	40175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	5	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	5	0	19	0	4	0	0	0	0	0	0	0	0	0	6	35	0	0	0	0	0	25	0	0	0	0	0	625	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	2
f21	4	0	2	0	7351	0	0	0	259	77	0	0	28	81	14	0	0	438	0	4	2	0	0	9	258	0	0	0	975	44	16	70	0	96	0	875	0	7	0	0	350	28	3	4439	0	4	0	791	24	39	27	0	0	163	3	98	0	30	0	0	382	21	0	0	0	0	0	4	32	0	2	0	0	138	11	0	648	0	0	419	0	0	0	17	0	0	0	0	0	0	12	0	0	131	25	42717	0	46	19	0	0	37	0	0	0	180	69	135	10084	0	0	0	64	0	12	5	4	115	0	19	0	0	0	113	0	0	3	0	0	440	0	55	55	0	202	0	0	0	0	125	0	575	66	18	0	355	226	0	0	14	0	0	11	0	8	0	2	0	0	0	40	0	80	16	453	0	37	32	0	88	7	33	0	0	0	156	0	23	8	0	0	0	0	0	13	0	13	0	0	80	0	0	0	22	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	39	0	0	20	0	0	0	0	0	0	0	1167	2	0	0	0	109	0	0	0	5	0	0	0	0	0	171	0	10	0	4	38	0	4	0	0	4	0	0	7	0	0	3	0	0	0	168	0	32	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	6	0	0	0	0	0	16	0	0	12	5	0	0	0	8	0	0	0	0	862	0	0	0	0	0	0	0	31	8	52	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	96	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	84	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	129	0	0	0	0
f22	0	0	0	0	2529	0	0	0	0	0	0	154	0	0	0	0	0	41	0	0	0	0	0	0	37	0	0	0	1467	6	0	0	0	0	0	1210	0	17	0	0	0	8	0	29	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	84	40	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81812	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	17	0	0	0	0	0	0	0	0	126	10	0	8	0	45	0	0	0	0	0	23	35	0	0	0	0	0	0	0	0	10	8	85	0	0	0	0	55	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	30	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	9	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f23	0	0	0	0	19041	0	0	0	0	40	0	0	0	0	0	0	0	177	0	0	0	0	5	0	507	0	0	0	3266	25	0	38	0	0	0	1496	0	0	0	0	0	8	0	39	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	248	0	0	0	0	0	0	0	0	4	0	0	0	0	12	18	0	68	12	65482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	25	0	349	19	3	0	147	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	131	10	223	0	0	0	0	181	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0
f24	0	0	9	0	1909	0	0	4	1083	115	71	3	26	369	298	0	13	2484	0	2	392	0	0	7	2167	0	0	84	328	488	163	1223	94	14	0	2616	49	396	102	0	79	34	0	432	4	0	51	677	0	563	44	0	0	175	138	797	0	379	374	0	590	72	33	0	0	0	166	0	291	0	6	0	0	99	540	0	3254	43	0	711	0	0	0	0	9	4	0	0	0	709	5	1347	0	1253	161	2204	0	641	0	3	52	303	0	6	0	15	1009	359	190	0	0	15	1393	52	49	17	133	275	23	4	0	5	855	0	0	0	0	0	0	854	0	115	140	0	1931	0	164	210	11	248	0	2206	59	21	73	776	164	152	127	8	0	0	134	0	11	74	10	3	0	0	95	0	960	3426	501	0	9	229	2	25	5	39	0	0	0	42	0	2011	193	0	0	3	0	5	9	39	17	0	0	415	8	35	0	0	0	0	0	0	22	4	128	0	1053	35	83	0	8	0	0	440	4551	0	28	48	0	0	0	0	0	29	0	943	4	0	10	0	179	0	0	0	83	46	0	91	238	0	2062	0	0	0	0	167	207	186	0	0	35	3	0	118	73	0	0	5	0	0	262	4	0	0	0	0	39	0	0	449	27	0	0	28	78	0	1007	0	0	0	0	3	32	0	48	0	0	0	57	0	53	0	199	100	0	21	0	628	0	3	55	0	9	0	0	89	559	112	0	0	60	0	0	0	0	0	0	0	0	4	0	18	0	0	0	0	13	0	0	6	0	31	62	0	27	0	0	0	0	0	0	2	0	0	0	0	17	0	6	0	0	17	0	0	8	0	11	0	0	7	0	0	129	0	0	0	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	31	13	7	588	4	0	9	0
f25	0	0	0	0	223	0	0	0	0	0	0	43	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	43	1477	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	15	0	0	1420	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	20	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	240	0	0	164	0	0	0	0	0	3	0	396	186	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	38	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	209	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	79	0	0	0	0	0	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3318	0	0	0	0	0	13	0	0	0	93	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	688	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0
f26	13	0	8	0	493	0	0	0	516	81	0	0	65	214	102	0	0	908	0	0	21	0	0	19	872	0	0	3	178	187	200	208	14	170	0	777	0	74	365	0	652	40	0	9909	4	4	11	1883	122	84	45	0	0	318	5	190	0	152	75	0	572	67	3	0	0	5	0	0	1131	0	10	0	0	157	21	0	1392	17	0	841	0	0	0	18	0	11	0	0	0	0	12	73	0	225	59	1583	0	124	0	0	0	115	0	0	0	164	1339	212	14875	0	0	0	125	143	8	26	22	137	0	91	0	0	35	342	0	0	2	0	15	1042	0	539	87	0	657	0	11	12	25	249	0	2267	232	70	104	1226	670	38	0	54	0	0	28	0	11	0	0	0	0	3	83	20	262	39	322	0	30	114	0	71	24	32	5	0	0	0	0	99	0	0	0	0	0	0	32	17	29	0	0	312	0	6	0	36	3	0	0	0	9	0	10	0	24	98	0	0	0	0	0	8	280	4	0	20	0	0	0	0	0	0	2	2480	9	0	5	0	382	0	0	0	14	0	0	0	0	0	451	0	9	0	25	114	0	15	8	0	15	0	0	159	100	0	0	0	5	0	213	0	50	0	0	0	267	0	0	0	0	0	0	0	4	0	27	0	0	0	0	0	0	0	185	0	0	14	50	0	0	0	24	10	0	0	0	2450	9	0	41	0	0	0	0	80	0	194	0	21	73	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	19	0	0	0	0	191	21	0	22	0	0	0	0	0	48	0	0	0	0	0	0	14	8	0	0	103	0	0	6	0	0	0	0	0	0	0	28	0	0	0	189	16	29	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	404	3	0	0	0
