feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Pseudobdellovibrio	Antibiotics	Antibiotics	-0.279455194694343	0.13790975645976	594	67	0.0431777484322389	0.143933695321678
Gemmatimonas	Antibiotics	Antibiotics	0.0810110032008574	0.0399445155459229	594	7	0.0430007932353165	0.143933695321678
X67.14_Genus	Antibiotics	Antibiotics	0.301769421511295	0.149015781041623	594	135	0.043309322648563	0.143933695321678
Sphingomonadaceae_Genus	Antibiotics	Antibiotics	0.105836291712889	0.052257359657255	594	14	0.0432881055497119	0.143933695321678
Chloronema	Pathogen	Pathogen	0.0453823964906617	0.0224127807518379	594	7	0.0433339569644246	0.143933695321678
Haliscomenobacter	Antibiotics	Antibiotics	-0.604156237018407	0.297989341652113	594	221	0.0430669524972098	0.143933695321678
Psychrobacter	Timepoint	Timepoint	-0.000353239591199842	0.000174693711066752	594	3	0.0436226311514979	0.144607304840792
Rheinheimera	Antibiotics	Antibiotics	-0.341580446243955	0.169284757457944	594	105	0.0440664792121969	0.145791652246247
env.OPS_17_Genus	Antibiotics	Antibiotics	-0.591212442299193	0.293454468140758	594	223	0.0443937278743774	0.146299486771921
Propionivibrio	Antibiotics	Antibiotics	0.0424030583956116	0.0210471565283239	594	4	0.0443932828421391	0.146299486771921
Pseudomonas	Antibiotics	Antibiotics	-0.332855961849891	0.165891682279576	594	592	0.0452632114229256	0.148873531320716
