feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
NS11.12_marine_group_Genus	Treatment	A+ T+ P+	-0.061490718877394	0.0518124901540927	61	2	0.240065901416637	0.422607617116124
Candidatus_Ovatusbacter	Treatment	A+ T+ P+	-0.0624120401572668	0.0526646311379814	61	2	0.240735562429449	0.422607617116124
MBNT15_Genus	Treatment	A+ T+ P+	-0.417043682435889	0.352903934952249	61	19	0.242046813830964	0.422607617116124
Sphingobium	Treatment	A+ T+ P+	-0.0649095906426914	0.0550206011619856	61	2	0.2428416904324	0.422607617116124
Acidovorax	Treatment	A+ T+ P+	-0.470190825140563	0.396493628406901	61	16	0.24042666822542	0.422607617116124
Comamonadaceae_Genus	Treatment	A+ T+ P+	1.06307426817918	0.91026609027871	61	39	0.247556272833728	0.424315604829361
Nitrospira	Treatment	A+ T+ P+	-0.59777038228274	0.512095529649457	61	16	0.247784295750814	0.424315604829361
Isosphaeraceae_Genus	Treatment	A+ T+ P+	0.0931594843227369	0.0794287638220291	61	3	0.245562246957332	0.424315604829361
Variovorax	Treatment	A+ T+ P+	0.214362662626395	0.183741840211666	61	4	0.24804519187786	0.424315604829361
Crenobacter	Treatment	A+ T+ P+	-0.565214842749339	0.486687694742816	61	60	0.250176543093282	0.426148179336861
mle1.27_Genus	Treatment	A+ T+ P+	-0.442641267569049	0.384997038963559	61	9	0.254895763909397	0.432354840048851
Gemmata	Treatment	A+ T+ P+	-0.846452058855141	0.744419192617273	61	36	0.260108666791895	0.433874207677767
Oligoflexaceae_Genus	Treatment	A+ T+ P+	-0.296829768261094	0.259344603162699	61	10	0.257022598810302	0.433874207677767
Stagnimonas	Treatment	A+ T+ P+	-0.19696445270071	0.172981368963847	61	4	0.259453395589183	0.433874207677767
Neochlamydia	Treatment	A+ T+ P+	-0.445316560986027	0.391019870622916	61	18	0.25936496196727	0.433874207677767
Fluviicoccus	Treatment	A+ T+ P+	-0.0854754172816521	0.076176860399594	61	2	0.266380441380516	0.442499741466807
Anaerovorax	Treatment	A+ T+ P+	-0.0884650602692173	0.0794250711511198	61	2	0.269874405401837	0.446458892886989
Ga0077536_Genus	Treatment	A+ T+ P+	-0.153979471569252	0.138598700689215	61	5	0.271086849022372	0.446626693881122
A21b_Genus	Treatment	A+ T+ P+	-0.261014959396377	0.236356870269179	61	3	0.273935387206042	0.447650510800118
Stenotrophomonas	Treatment	A+ T+ P+	-0.547109557149642	0.494497516916947	61	8	0.273046465728533	0.447650510800118
Pseudobdellovibrionaceae_Genus	Treatment	A+ T+ P+	0.763375291698083	0.698234649155004	61	47	0.278708873991102	0.448163869377692
Pseudoduganella	Treatment	A+ T+ P+	-0.857684641416523	0.782956902534392	61	18	0.277774240354255	0.448163869377692
Bacillus	Treatment	A+ T+ P+	0.203178652362429	0.185397620965249	61	4	0.277572539452725	0.448163869377692
Turneriella	Treatment	A+ T+ P+	-0.433958327453628	0.396403920350262	61	10	0.27808063183216	0.448163869377692
Noviherbaspirillum	Treatment	A+ T+ P+	-0.102626401438388	0.0951525751569995	61	2	0.285180099594217	0.453233271692798
Psychromonas	Treatment	A+ T+ P+	0.256812291241023	0.237912728991034	61	3	0.2847851596701	0.453233271692798
Sandaracinus	Treatment	A+ T+ P+	-0.102690188225038	0.0952244361641821	61	2	0.285243825219597	0.453233271692798
Streptococcus	Treatment	A+ T+ P+	0.54265667600708	0.507089023586516	61	21	0.288914402398395	0.457258227417932
AKYH767_Genus	Treatment	A+ T+ P+	-0.111966717289905	0.105748260782321	61	2	0.29400456529609	0.46348954999619
TM7a	Treatment	A+ T+ P+	0.200917450534367	0.192786130359191	61	2	0.301580908187912	0.47357626988883
Brevitalea	Treatment	A+ T+ P+	-0.123479714442088	0.118970786523779	61	2	0.303551911468735	0.474816608600901
Brevundimonas	Treatment	A+ T+ P+	-0.128547200406754	0.124833957714334	61	2	0.307332547633218	0.477700424743391
Marinomonas	Treatment	A+ T+ P+	0.184775776116727	0.179602901661941	61	2	0.307772164200344	0.477700424743391
Planifilum	Treatment	A+ T+ P+	-0.0277777777777803	0.0334195369959496	61	1	0.409221042528824	0.485738182102773
Exiguobacterium	Treatment	A+ T+ P+	-0.324268532364179	0.37018799428728	61	8	0.384606185776244	0.485738182102773
Clostridium	Treatment	A+ T+ P+	-0.805413786316095	0.853484882326537	61	41	0.349183312711176	0.485738182102773
Frankiales_Genus	Treatment	A+ T+ P+	0.216982144697354	0.250510147679078	61	6	0.389910543131315	0.485738182102773
Roseomonas	Treatment	A+ T+ P+	-0.548829164831525	0.63975875120663	61	52	0.394436404766368	0.485738182102773
JGI_0001001.H03	Treatment	A+ T+ P+	-0.0277777777777737	0.0334195369959496	61	1	0.409221042528935	0.485738182102773
Candidatus_Bealeia	Treatment	A+ T+ P+	-0.0277777777777795	0.0334195369959496	61	1	0.409221042528838	0.485738182102773
Arthrobacter	Treatment	A+ T+ P+	-0.0277777777777737	0.0334195369959496	61	1	0.409221042528935	0.485738182102773
Sphingorhabdus	Treatment	A+ T+ P+	-0.602627466074676	0.725636814903607	61	17	0.409615034161294	0.485738182102773
Planctomycetes_Genus	Treatment	A+ T+ P+	-0.0277777777777771	0.0334195369959496	61	1	0.409221042528877	0.485738182102773
Leuconostoc	Treatment	A+ T+ P+	-0.0277777777777748	0.0334195369959496	61	1	0.409221042528915	0.485738182102773
Blastocatellaceae_Genus	Treatment	A+ T+ P+	-0.0277777777777756	0.0334195369959496	61	1	0.409221042528902	0.485738182102773
bacteriap25_Genus	Treatment	A+ T+ P+	-0.0277777777777745	0.0334195369959496	61	1	0.409221042528922	0.485738182102773
Fimbriimonadaceae_Genus	Treatment	A+ T+ P+	-0.252632206017396	0.269769442678111	61	5	0.35284647520293	0.485738182102773
Granulosicoccus	Treatment	A+ T+ P+	0.119199364726986	0.126517085250878	61	2	0.349952551289244	0.485738182102773
IS.44	Treatment	A+ T+ P+	-0.0277777777777822	0.0334195369959496	61	1	0.409221042528793	0.485738182102773
Paludibaculum	Treatment	A+ T+ P+	-0.0277777777777791	0.0334195369959496	61	1	0.409221042528844	0.485738182102773
Staphylococcus	Treatment	A+ T+ P+	-0.027777777777776	0.0334195369959496	61	1	0.409221042528896	0.485738182102773
Microtrichaceae_Genus	Treatment	A+ T+ P+	-0.0898219542438397	0.10061205942657	61	4	0.375615137069874	0.485738182102773
Moraxellaceae_Genus	Treatment	A+ T+ P+	-0.0277777777777733	0.0334195369959496	61	1	0.409221042528942	0.485738182102773
Hydrogenophaga	Treatment	A+ T+ P+	0.325341425475602	0.385736380512092	61	8	0.402394899291718	0.485738182102773
SM2D12_Genus	Treatment	A+ T+ P+	-0.139700935149419	0.152174574613437	61	4	0.362340542227455	0.485738182102773
Bryobacteraceae_Genus	Treatment	A+ T+ P+	-0.0277777777777803	0.0334195369959496	61	1	0.409221042528825	0.485738182102773
X11.24_Genus	Treatment	A+ T+ P+	-0.582775584835774	0.589687108660014	61	13	0.327051627645131	0.485738182102773
Sphingomonadaceae_Genus	Treatment	A+ T+ P+	0.095425872451394	0.107607263412349	61	2	0.378788417010516	0.485738182102773
Abditibacterium	Treatment	A+ T+ P+	-0.0277777777777745	0.0334195369959496	61	1	0.409221042528922	0.485738182102773
Opitutaceae_Genus	Treatment	A+ T+ P+	-0.344807239701083	0.356455564240497	61	9	0.337331799583441	0.485738182102773
Pasteurella	Treatment	A+ T+ P+	-0.027777777777776	0.0334195369959496	61	1	0.409221042528896	0.485738182102773
Paracoccus	Treatment	A+ T+ P+	-0.310381735116674	0.338511407122411	61	8	0.362926922526442	0.485738182102773
Bdellovibrio	Treatment	A+ T+ P+	0.773004873797844	0.790368471569776	61	31	0.332052339057514	0.485738182102773
Planctomycetota_Genus	Treatment	A+ T+ P+	-0.0277777777777787	0.0334195369959496	61	1	0.409221042528851	0.485738182102773
Dyadobacter	Treatment	A+ T+ P+	-0.154151823211384	0.154735228372625	61	2	0.323206962530929	0.485738182102773
Thermoleophilia_Genus	Treatment	A+ T+ P+	-0.0277777777777737	0.0334195369959496	61	1	0.409221042528935	0.485738182102773
Neisseriaceae_Genus	Treatment	A+ T+ P+	-0.172404323981797	0.176240786932818	61	2	0.33195392894635	0.485738182102773
Caedibacter	Treatment	A+ T+ P+	-0.0277777777777803	0.0334195369959496	61	1	0.409221042528824	0.485738182102773
Pectobacteriaceae_Genus	Treatment	A+ T+ P+	-0.0277777777777726	0.0334195369959496	61	1	0.409221042528953	0.485738182102773
Vampirovibrionales_Genus	Treatment	A+ T+ P+	-0.0277777777777803	0.0334195369959496	61	1	0.409221042528824	0.485738182102773
Chlamydiaceae_Genus	Treatment	A+ T+ P+	-0.0277777777777745	0.0334195369959496	61	1	0.409221042528922	0.485738182102773
Alicyclobacillus	Treatment	A+ T+ P+	-0.0277777777777795	0.0334195369959496	61	1	0.409221042528838	0.485738182102773
LWQ8_Genus	Treatment	A+ T+ P+	-0.0277777777777779	0.0334195369959496	61	1	0.409221042528863	0.485738182102773
Gemmatimonas	Treatment	A+ T+ P+	-0.027777777777774	0.0334195369959496	61	1	0.409221042528929	0.485738182102773
TRA3.20_Genus	Treatment	A+ T+ P+	0.166411704547487	0.164647387319774	61	2	0.316279678720726	0.485738182102773
Bacilli_Genus	Treatment	A+ T+ P+	-0.0277777777777749	0.0334195369959496	61	1	0.409221042528915	0.485738182102773
CL500.3	Treatment	A+ T+ P+	0.188166637989056	0.19264839468607	61	5	0.332687791772685	0.485738182102773
PMMR1	Treatment	A+ T+ P+	-0.0277777777777783	0.0334195369959496	61	1	0.409221042528857	0.485738182102773
OLB17	Treatment	A+ T+ P+	-0.0277777777777795	0.0334195369959496	61	1	0.409221042528838	0.485738182102773
BIrii41_Genus	Treatment	A+ T+ P+	-0.45710888417355	0.49766023193124	61	12	0.362088661353025	0.485738182102773
Pontibacter	Treatment	A+ T+ P+	-0.0277777777777737	0.0334195369959496	61	1	0.409221042528935	0.485738182102773
Kineococcus	Treatment	A+ T+ P+	-0.0277777777777775	0.0334195369959496	61	1	0.40922104252887	0.485738182102773
Coxiella	Treatment	A+ T+ P+	0.06352614967651	0.0705573307795142	61	3	0.371595494435666	0.485738182102773
Myxococcaceae_Genus	Treatment	A+ T+ P+	-0.0277777777777745	0.0334195369959496	61	1	0.409221042528922	0.485738182102773
Aerococcaceae_Genus	Treatment	A+ T+ P+	-0.0277777777777752	0.0334195369959496	61	1	0.409221042528909	0.485738182102773
Serinicoccus	Treatment	A+ T+ P+	0.0939867640121145	0.106472214060154	61	2	0.380961966096234	0.485738182102773
Oscillospiraceae_Genus	Treatment	A+ T+ P+	-0.0277777777777752	0.0334195369959496	61	1	0.409221042528909	0.485738182102773
Blastomonas	Treatment	A+ T+ P+	-0.0277777777777749	0.0334195369959496	61	1	0.409221042528915	0.485738182102773
Cypionkella	Treatment	A+ T+ P+	0.583856216927048	0.580397948315353	61	22	0.318543524645807	0.485738182102773
Thermomicrobiales_Genus	Treatment	A+ T+ P+	-0.0277777777777814	0.0334195369959496	61	1	0.409221042528805	0.485738182102773
Paraclostridium	Treatment	A+ T+ P+	-0.163761383159624	0.166042639214535	61	2	0.328032485420012	0.485738182102773
Alcaligenaceae_Genus	Treatment	A+ T+ P+	-0.0277777777777771	0.0334195369959496	61	1	0.409221042528877	0.485738182102773
Rubritaleaceae_Genus	Treatment	A+ T+ P+	-0.0277777777777768	0.0334195369959496	61	1	0.409221042528883	0.485738182102773
Campylobacterales_Genus	Treatment	A+ T+ P+	-0.0277777777777737	0.0334195369959496	61	1	0.409221042528935	0.485738182102773
Thermus	Treatment	A+ T+ P+	-0.0277777777777767	0.0334195369959496	61	1	0.409221042528883	0.485738182102773
Acidiferrimicrobium	Treatment	A+ T+ P+	-0.0277777777777799	0.0334195369959497	61	1	0.409221042528831	0.485738182102773
Raineya	Treatment	A+ T+ P+	-0.0277777777777748	0.0334195369959496	61	1	0.409221042528915	0.485738182102773
Vampirovibrio	Treatment	A+ T+ P+	-0.0277777777777806	0.0334195369959496	61	1	0.409221042528819	0.485738182102773
Polyangiales_Genus	Treatment	A+ T+ P+	-0.0277777777777737	0.0334195369959496	61	1	0.409221042528935	0.485738182102773
Methyloligellaceae_Genus	Treatment	A+ T+ P+	-0.0277777777777795	0.0334195369959496	61	1	0.409221042528838	0.485738182102773
Pseudorhizobium	Treatment	A+ T+ P+	-0.0277777777777775	0.0334195369959496	61	1	0.40922104252887	0.485738182102773
Aureimonas	Treatment	A+ T+ P+	-0.0277777777777737	0.0334195369959496	61	1	0.409221042528935	0.485738182102773
Polyangiaceae_Genus	Treatment	A+ T+ P+	0.10946094134565	0.118738425910773	61	2	0.360352805314224	0.485738182102773
Geodermatophilus	Treatment	A+ T+ P+	-0.0277777777777791	0.0334195369959496	61	1	0.409221042528844	0.485738182102773
Delftia	Treatment	A+ T+ P+	-0.304544857231483	0.301083861134512	61	4	0.315909825373075	0.485738182102773
Actinoplanes	Treatment	A+ T+ P+	-0.0277777777777775	0.0334195369959496	61	1	0.40922104252887	0.485738182102773
Elstera	Treatment	A+ T+ P+	-0.894706553135954	0.942359560116574	61	24	0.346273797665334	0.485738182102773
Desulfotomaculum	Treatment	A+ T+ P+	-0.0277777777777802	0.0334195369959496	61	1	0.409221042528825	0.485738182102773
Anaerospora	Treatment	A+ T+ P+	-0.0277777777777779	0.0334195369959496	61	1	0.409221042528863	0.485738182102773
Thermobrachium	Treatment	A+ T+ P+	-0.0277777777777775	0.0334195369959496	61	1	0.40922104252887	0.485738182102773
Peptostreptococcaceae_Genus	Treatment	A+ T+ P+	0.109411845441249	0.1250512920806	61	4	0.385156756251203	0.485738182102773
Acidibacter	Treatment	A+ T+ P+	-0.0277777777777779	0.0334195369959496	61	1	0.409221042528863	0.485738182102773
Perlucidibaca	Treatment	A+ T+ P+	-0.0277777777777767	0.0334195369959496	61	1	0.409221042528883	0.485738182102773
Alphaproteobacteria_Genus	Treatment	A+ T+ P+	0.0971354399045226	0.118506221817444	61	6	0.415705908692845	0.491511103807423
Thermodesulfobacteriota_Genus	Treatment	A+ T+ P+	-0.124749205009512	0.154296965922059	61	3	0.422050585297	0.49754937035013
Rhodospirillaceae_Genus	Treatment	A+ T+ P+	0.0702781364451547	0.0880007250710027	61	2	0.427720462921256	0.502759140626739
Oleiharenicola	Treatment	A+ T+ P+	-0.291402584860566	0.365998335572613	61	9	0.429116200429441	0.502929191173864
Mariniblastus	Treatment	A+ T+ P+	0.0648143486772646	0.0838221150761656	61	2	0.442469224892346	0.51707159420559
Paracaedibacteraceae_Genus	Treatment	A+ T+ P+	-0.161837580191542	0.212631256223272	61	9	0.44961774748475	0.523902418808317
Luteimonas	Treatment	A+ T+ P+	0.744045540186463	1.00027234988472	61	32	0.459923665309046	0.5343621776134
Sutterellaceae_Genus	Treatment	A+ T+ P+	0.594535759016411	0.804283015485561	61	47	0.462709117102492	0.534508807687361
Curvibacter	Treatment	A+ T+ P+	-0.167364196041881	0.226214655568766	61	9	0.46232677197569	0.534508807687361
Anaerotaenia	Treatment	A+ T+ P+	0.114820358528935	0.157496530127404	61	3	0.468864939457235	0.540067924532402
Pedomicrobium	Treatment	A+ T+ P+	-0.448765508420788	0.617491071663511	61	32	0.470249024945325	0.540114594365773
Candidatus_Berkiella	Treatment	A+ T+ P+	0.169218156121496	0.243547315954626	61	6	0.489904119996628	0.55949277340524
Bordetella	Treatment	A+ T+ P+	-0.214997047003581	0.308579936422964	61	2	0.488707572939206	0.55949277340524
Rheinheimera	Treatment	A+ T+ P+	0.175294266852352	0.262687713345241	61	5	0.507175520983729	0.577576655624529
P3OB.42	Treatment	A+ T+ P+	-0.178047775339481	0.268218372491784	61	6	0.509393556864546	0.578463869659739
Corynebacterium	Treatment	A+ T+ P+	0.0442791637840119	0.0685249729771314	61	2	0.520671267124145	0.587949015123332
Methylorubrum	Treatment	A+ T+ P+	0.152377121681494	0.235118549821234	61	3	0.519443383381253	0.587949015123332
Kineosporiaceae_Genus	Treatment	A+ T+ P+	-0.185752555093132	0.29558195762374	61	7	0.532147647678121	0.599225082259397
Parachlamydiaceae_Genus	Treatment	A+ T+ P+	0.0901267873601562	0.148064753045926	61	5	0.545060876419734	0.612051598661265
Pseudomonadales_Genus	Treatment	A+ T+ P+	-0.109540687101954	0.182439432034492	61	4	0.550524373586484	0.614779613872874
Opitutus	Treatment	A+ T+ P+	-0.0810877651400725	0.135059580618013	61	6	0.550548907945857	0.614779613872874
Nocardioides	Treatment	A+ T+ P+	-0.378430430900845	0.640393227943034	61	25	0.55682145949521	0.618103657526057
WY65	Treatment	A+ T+ P+	-0.121276565418973	0.205903490217967	61	8	0.558111695064101	0.618103657526057
Massilia	Treatment	A+ T+ P+	0.125481470955479	0.213057067481479	61	3	0.558138377318305	0.618103657526057
Terrimonas	Treatment	A+ T+ P+	-0.124101372956323	0.212561969276154	61	7	0.561556057451099	0.620180041470719
KD4.96_Genus	Treatment	A+ T+ P+	-0.0441350189432564	0.0805780138517708	61	3	0.585943380391711	0.645340380595802
Parvibium	Treatment	A+ T+ P+	-0.0762073642835095	0.143699380531223	61	2	0.597877072509459	0.656684653412029
Aquihabitans	Treatment	A+ T+ P+	-0.324560254215832	0.617222806756315	61	49	0.600970553715822	0.658283821781364
IMCC26207	Treatment	A+ T+ P+	0.260375326736643	0.513853539566107	61	26	0.61424601943621	0.670997010362381
Devosia	Treatment	A+ T+ P+	0.334595225054711	0.689066345280224	61	27	0.629065045610515	0.68427532464494
Rhizobiaceae_Genus	Treatment	A+ T+ P+	-0.281508319028201	0.580995778308009	61	24	0.629805647061264	0.68427532464494
Vibrionaceae_Genus	Treatment	A+ T+ P+	0.0273054438117581	0.0566410475754403	61	2	0.631533613592707	0.684303268636841
Aquabacterium	Treatment	A+ T+ P+	-0.342433031844854	0.719645249479639	61	18	0.63594852413625	0.687234695437561
Rickettsiaceae_Genus	Treatment	A+ T+ P+	0.0498593358999967	0.108608866611393	61	4	0.647869033715937	0.698239548401627
Shinella	Treatment	A+ T+ P+	-0.051076423497658	0.11449612535736	61	2	0.65715979599472	0.70447530130634
PeM15_Genus	Treatment	A+ T+ P+	0.163217482988149	0.364661405485822	61	17	0.656090801294184	0.70447530130634
CL500.29_marine_group	Treatment	A+ T+ P+	-0.0493367832120197	0.112494765373332	61	2	0.662575215489815	0.708391586773686
Fluviicola	Treatment	A+ T+ P+	-0.374858660170242	0.885401570603959	61	42	0.673559624641194	0.718080375166841
Sphingopyxis	Treatment	A+ T+ P+	0.0691242313552206	0.16415036975959	61	4	0.675209905007627	0.718080375166841
NB1.j_Genus	Treatment	A+ T+ P+	-0.0984440997798138	0.235776802096152	61	8	0.677805682404169	0.718939008776981
Malacoplasma	Treatment	A+ T+ P+	-0.190880598212448	0.459900652317372	61	17	0.679612607726753	0.71895860080567
Pedosphaeraceae_Genus	Treatment	A+ T+ P+	-0.336014263886261	0.829028291347432	61	37	0.686714925273295	0.724565354225367
Mycobacterium	Treatment	A+ T+ P+	-0.251663110440256	0.652247999211715	61	57	0.701003247728948	0.735778865762499
Fuscovulum	Treatment	A+ T+ P+	-0.249477754029327	0.64279861855103	61	27	0.699330132706545	0.735778865762499
Rhizorhapis	Treatment	A+ T+ P+	-0.0813171483273591	0.214797689612279	61	7	0.706361960059649	0.739472676937445
Leeia	Treatment	A+ T+ P+	-0.148099773290544	0.394973386112344	61	9	0.709033694781388	0.740341676109397
Chryseobacterium	Treatment	A+ T+ P+	-0.0949784680270335	0.264572824899511	61	3	0.720885603039001	0.750766871558752
Sporomusaceae_Genus	Treatment	A+ T+ P+	-0.252352756010994	0.709031655391658	61	15	0.723176071382501	0.751206151668645
SH.PL14	Treatment	A+ T+ P+	0.197757261297318	0.574338959709912	61	45	0.73182877299052	0.756285775686861
Holosporaceae_Genus	Treatment	A+ T+ P+	-0.0893046400889228	0.258272778183313	61	8	0.730740661883939	0.756285775686861
Cetobacterium	Treatment	A+ T+ P+	-0.181965941032729	0.543939642157747	61	61	0.739163492622932	0.761906984703637
X0319.6G20_Genus	Treatment	A+ T+ P+	0.175156991182169	0.628740931952924	61	32	0.781538389297635	0.803525402807287
SM1A02	Treatment	A+ T+ P+	0.0335534939149167	0.14092292494142	61	3	0.812629914285351	0.83336026924161
Glutamicibacter	Treatment	A+ T+ P+	0.093184521995783	0.417780233876609	61	13	0.824269553625603	0.843145955617029
JG30.KF.CM45_Genus	Treatment	A+ T+ P+	0.100780049734144	0.48940739937791	61	34	0.837560273625443	0.854566573597533
Aeromicrobium	Treatment	A+ T+ P+	0.00901519490405288	0.0499246266472697	61	2	0.857319152894507	0.872512150540739
Flectobacillus	Treatment	A+ T+ P+	0.00794651742863481	0.0508918469854186	61	2	0.876451623925689	0.889731193985169
Mesorhizobium	Treatment	A+ T+ P+	-0.0298144196427765	0.261819084193987	61	6	0.9097241956736	0.921181679246315
Kocuria	Treatment	A+ T+ P+	-0.00645001328416977	0.0650066522748189	61	2	0.921299302709814	0.930558592184284
Blastocatella	Treatment	A+ T+ P+	-0.0227517415869421	0.371927542330393	61	11	0.951428574617744	0.958582172923141
Paraconexibacter	Treatment	A+ T+ P+	0.00205683317846792	0.0564509195025002	61	2	0.97105788559263	0.975913175020593
Pseudomonadota_Genus	Treatment	A+ T+ P+	-0.00200855291821346	0.128886300411061	61	7	0.987618919053708	0.990081809126161
Fimbriiglobus	Treatment	A+ T+ P+	-0.00421101647680234	0.780623314689747	61	26	0.995714088497236	0.995714088497236
