gene	log2FoldChange	padj	baseMean	pvalue	stat
plekha7b	-1.003305676145514	0.025452064749204414	102.28786800305063	0.006448631161988159	-2.724052208753855
cisd2	0.5413476536422824	0.02545579974005421	212.42315756705761	0.006450813972111663	2.723940434368471
tmem205	-0.611956980325981	0.025456946866282467	586.1791532374319	0.006452341222531788	-2.723862249227326
dusp11	0.5827110303572139	0.025466025900465025	369.2667977563357	0.006455879398383785	2.7236811819207922
LOC100332191	3.0663161589362837	0.0254890729647472	14.768680617050888	0.0064641982779883	2.7232558119907027
ssbp3a	-0.5331792367865165	0.0254890729647472	362.5648937034403	0.006463857873472578	-2.723273208255775
gck	-2.1655706932100416	0.02549223439826633	272.6971721546759	0.0064662383070746956	-2.7231515742151835
LOC100537842	-2.224755917962329	0.025494076258435982	134.99319612813	0.006467943862525436	-2.7230644494818836
rab11fip1b	-0.5898756512067235	0.02549991356542853	1339.999292613237	0.006470663451002994	-2.7229255677349182
rabggtb	0.4609518096934114	0.025577469914393563	455.7530809027161	0.0064915859670037586	2.721858866038847
pimr71	-1.7059957488638529	0.025581884387507043	82.71999797012909	0.006493948987667548	-2.721738585571504
asah1a	-0.8997492306721312	0.025588152546149125	250.29358092425204	0.006496783084408679	-2.7215943787047063
si:ch211-284e20.8	-2.739141357515755	0.025597273188093326	766.8073169417381	0.006500342168715787	-2.7214133625467993
dok2	0.919864027665136	0.025619018024720348	82.28758106140903	0.00650710862443594	2.7210694641833872
LOC137489082	-0.6386944334677463	0.025640819271615285	646.684931671039	0.006513891523318013	-2.720725052794452
rhoga	1.1867776024469758	0.02566200248764597	58.81704261855286	0.006520519503224174	2.720388819108788
fyb1b	0.744556235980793	0.025717078654426677	674.6616840344939	0.006536134698502813	2.719597882679658
LOC110437722	-0.8236081039718088	0.025717078654426677	39.04727658226789	0.0065370123183861074	-2.719553480188199
slc35d1b	-0.6711253521339597	0.025799028591241554	858.1804507876628	0.0065590963057540344	-2.7184379192721213
LOC141381841	1.031503543134165	0.02581059232855314	43.86672563802832	0.006563289981054825	2.7182264597074766
rplp2b	-0.4627479622895324	0.025856390523061663	16078.836301706566	0.006576191809333602	-2.7175766661415826
ppp1r10	0.5311396632788664	0.025858374260582243	706.350870438416	0.006577952397273484	2.7174880840008564
scamp2	-0.4294523145004171	0.025874095788391456	2910.4625282618995	0.006583208517005608	-2.717223754617109
prdx5	0.7061833886122064	0.025874286611107366	468.4017047672316	0.006584513894962427	2.71715813679811
mfap4.13	-2.0836289829967165	0.02587514560599375	38.23245731739715	0.006585989361024299	-2.7170839831925555
