gene	log2FoldChange	padj	baseMean	pvalue	stat
cdc20	3.1643401273726943	1.581737780278288e-5	278.32137229328083	8.051980345517297e-7	4.9341033370013285
hsd3b7	-2.56513532883466	1.581737780278288e-5	3838.8938209924886	8.050883636477269e-7	-4.934129926553461
fam13a	-2.0399167247515333	1.586537501728318e-5	2293.6680004703903	8.089396720266608e-7	-4.933198265692439
nusap1	2.4098920446901086	1.586537501728318e-5	218.27980224332498	8.091826768420527e-7	4.933139624348782
hsp90aa1.2	2.57251070978347	1.5910926549445944e-5	1218.3423952065714	8.122788071825759e-7	4.932393954688503
tom1l2b	-0.8239732796717942	1.5941614267129118e-5	1280.8512488239855	8.146198187700895e-7	-4.93183196245912
noa1	1.2272976640354971	1.599747675930689e-5	315.54627188097976	8.182514707121073e-7	4.930963204959186
snrpb2	1.1742361925909848	1.604858692589445e-5	331.5863013049385	8.216452431093774e-7	4.930154702806268
nudt9	1.044522749060673	1.606327497443094e-5	570.1561512881749	8.231774954109215e-7	4.92979072599044
lmbrd2a	-0.8560165490225422	1.634669590758803e-5	1068.3024179895006	8.392897252790862e-7	-4.926002386820352
ranbp9	-0.6989107408299774	1.634669590758803e-5	686.8314633079932	8.387580420584365e-7	-4.926126275515074
cenpt	2.382317570899294	1.637400067920781e-5	119.07143779562703	8.414869926945091e-7	4.925491196967227
siae	-1.3611706859680304	1.6752884009399463e-5	412.62698996295694	8.617721943922879e-7	-4.920831685065814
med25	0.5768513607770751	1.680702922084272e-5	320.5334326632454	8.653738268855725e-7	4.920015446497215
rad54l	2.263643074446206	1.6865567862346395e-5	100.15680662382611	8.700263792593322e-7	4.918965866736063
rbm22	0.6301237641107759	1.6865567862346395e-5	529.6196794565623	8.692673398642918e-7	4.91913673062799
smarcad1a	1.4271345994703033	1.690029225157152e-5	281.8902241416544	8.726385905387149e-7	4.9183789388621495
mnat1	1.0788211804462682	1.700739119162777e-5	96.0022227409262	8.789947164663112e-7	4.916957841869287
fbxo44.8	1.4588063697824816	1.7028943414902626e-5	306.5714798388286	8.809357719372079e-7	4.916525834378826
rarres3l	1.8250992444554648	1.714558216508403e-5	5586.546580803028	8.878025252819534e-7	4.915004870185786
senp1	1.1123998831893551	1.721948250804135e-5	314.63170829557714	8.924655285413182e-7	4.913978474128441
mink1	-0.8503339686076609	1.7392866579668262e-5	1183.9292766618667	9.022966681442515e-7	-4.911831308960756
u2af1	0.5510038516261823	1.7567073259520405e-5	830.8749096488299	9.121873665141747e-7	4.909693747967532
arhgap4a	1.097152643994902	1.7647561110363203e-5	202.5848330438782	9.172239951468707e-7	4.908613800931839
tcn2	-1.4766452186824979	1.7850878830709123e-5	5676.369715754571	9.286584362796655e-7	-4.906183087493708
net1	-1.7188984167744987	1.796319151150406e-5	1875.3696942662332	9.353738427324211e-7	-4.904768934617707
nrbp2b	-1.2253961212342932	1.800662545997912e-5	497.9978014028559	9.392883281583154e-7	-4.903949111975373
psmd1	0.666648555469697	1.800662545997912e-5	3149.458233991346	9.393848420856646e-7	4.903928940346554
prpf3	0.6693961056333643	1.8234094422042086e-5	452.8589923151466	9.52137344134417e-7	4.9012810336927
tubb2b	1.1576512113696946	1.8298974059635064e-5	4758.745128214037	9.56414051982675e-7	4.900400666250766
faah	-1.4864438545446266	1.844706358759609e-5	698.7311759398989	9.659462062189043e-7	-4.898452015656328
nitr4a	2.5968767245113704	1.844706358759609e-5	83.73161507737693	9.657608024508664e-7	4.898489740740745
pawr	-0.7592593825190387	1.8482464933122014e-5	551.9214034999239	9.68697705485921e-7	-4.897892971415071
hsbp1a	1.2489011742039353	1.848898131691177e-5	111.54678028990675	9.699373304641138e-7	4.897641606150757
nherf4a	-1.1392518205070126	1.8580001829320202e-5	2508.5980781954363	9.756148043665973e-7	-4.896494292581458
cnp	0.957980676583367	1.86773348292431e-5	1562.076381854047	9.816328889707598e-7	4.895285143953441
timm50	1.447991841935578	1.8744894625694383e-5	385.3221094317191	9.860941798041006e-7	4.8943933820550445
tor1	-0.521658095257974	1.8786077196384575e-5	1136.549001553022	9.891731520319075e-7	-4.893780192383376
pcgf6	1.9949815642642459	1.900310790409995e-5	115.57931965273177	1.0019517817355988e-6	4.891254759349644
sympk	0.6014502884447168	1.900310790409995e-5	908.9382190479462	1.002446941460754e-6	4.891157526371112
prr11	3.6344588699306826	1.907150109960626e-5	88.35818194806205	1.0069811869272844e-6	4.8902692944854556
tprb	0.6254028544679573	1.9074910640200993e-5	1214.7294738604328	1.008087762983372e-6	4.890053107235925
oard1	1.2358943275751115	1.9123786264782672e-5	190.6514025121095	1.0115997106109841e-6	4.889368502074013
cnn3b	0.819595000846715	1.9134553731043718e-5	424.887786378975	1.0130987305988075e-6	4.889076985440856
hbp1	-2.2999319618746847	1.9226200435476537e-5	491.60403392932704	1.0188849601741343e-6	-4.887955609696989
hhla2b.2	-1.615228546179486	1.9252243007597624e-5	1039.3794459119626	1.0212218423849548e-6	-4.887504456948199
LOC141376791	-1.2005770798092426	1.9252243007597624e-5	668.6129942500164	1.022135406193433e-6	-4.887328356676948
pitpnbl	-1.7536300618003204	1.9272060072736876e-5	519.8217759569726	1.0241236566558577e-6	-4.886945620853607
haus4	3.2666836851616767	1.9510070146864938e-5	52.23403466071894	1.0377192796821832e-6	4.8843474871207535
ccnb1	3.887105185934092	1.952722999741587e-5	625.0498331367686	1.0395805157219504e-6	4.88399435595763
cldn34a	-1.119124417200269	1.9738495944464705e-5	1618.8140943461867	1.0527453512907294e-6	-4.8815138364339905
smc1al	0.5253719365479722	1.9738495944464705e-5	1388.420055912314	1.0519412262839154e-6	4.881664491349514
ccnb2	4.565487059567705	1.98782824155037e-5	183.61678980436815	1.0611663853227069e-6	4.879942753075649
slc16a10	-1.1837586644472613	1.990451975016777e-5	3888.916217709953	1.0645007162255168e-6	-4.879323992338819
zgc:110782	1.2162167809299502	1.990451975016777e-5	72.37761971827203	1.0643353840669962e-6	4.879354629490558
cenpk	2.454301324056747	2.0126374523462844e-5	49.92516468008283	1.0777193842597036e-6	4.876889186082485
dhrsx	-1.7781277299382112	2.0126374523462844e-5	202.38381419720088	1.0783208383630213e-6	-4.876779086350653
ttc13	-0.6962847349795919	2.0216228433296206e-5	791.7803838755136	1.084116976264585e-6	-4.875721087756367
eme1	3.0107560283544266	2.0406895309278447e-5	64.65645300265268	1.095332943933195e-6	4.873689149136836
si:ch211-217k17.11	2.2981389710844793	2.0442444036321352e-5	6469.5412701395835	1.0982339876704434e-6	4.873166841576896
obi1	3.1345189923806953	2.045961080875446e-5	30.779646846519725	1.1017354818902331e-6	4.87253819367489
si:dkey-6i22.5	1.8508407611949698	2.045961080875446e-5	70.0560948034826	1.1002713371331527e-6	4.872800827661459
wdr73	1.3321018221743395	2.045961080875446e-5	85.96888907393725	1.1021376784819885e-6	4.872466107635499
asah1b	-1.1119728630976686	2.066343226803547e-5	3691.617904900175	1.114121038398959e-6	-4.870329851932467
calm3b	0.8267955033477267	2.1143488955925703e-5	7658.940269260677	1.1410315359223519e-6	4.865612032326625
cyp4v2b	-1.9050353473096295	2.114879900100557e-5	2395.724185588475	1.1424848493293457e-6	-4.865360301619876
rbmx	0.8059035235681273	2.114879900100557e-5	940.7911535559351	1.1433726763549425e-6	4.865206671267602
cracr2b	-1.1534090443824203	2.1169990058996378e-05	516.9466640281499	1.1455466520484756e-6	-4.864830968767148
gramd1bb	-2.217928353243624	2.1189233624804164e-5	245.8073497844881	1.1476172094844631e-6	-4.8644737761538295
mrpl28	1.0971425022464127	2.1204798333433024e-5	720.5337319235773	1.1500127855895153e-6	4.864061287388362
pigu	1.0529790496987013	2.1204798333433024e-5	288.74265639860226	1.1505202185089953e-6	4.863974019795466
arf6a	0.8131570176200629	2.1279474591466225e-5	856.0879832103662	1.1556056051517577e-6	4.863101481849311
LOC101884241	1.7528534433013883	2.1387603408037217e-5	116.21247987040117	1.1625165499389734e-6	4.861921622618982
exosc9	1.267807277233219	2.1639548212908833e-5	225.38883473386662	1.1772620585057508e-6	4.859426619661857
slc22a3	-2.0095646368244484	2.1701414365414483e-5	246.08358499098216	1.1816819110909622e-6	-4.858684617133919
zgc:114119	1.3465164732758883	2.185641562422136e-5	145.6589062317612	1.191183675638819e-6	4.857098464968966
zgc:113425	1.503239789649343	2.1931977453946407e-5	291.8912214393681	1.1963671579531652e-6	4.85623829814362
mospd1	-1.5563028320122734	2.1965305240754192e-5	202.74740837973764	1.1992521052415462e-6	-4.855761110854574
mospd2	-0.7874153579680438	2.197154682695954e-5	2685.6574872156325	1.200660134081191e-6	-4.855528615491358
mettl14	1.2100945313505171	2.1973699909907898e-5	140.6802367082133	1.201845149781721e-6	4.8553331475107155
smx5	1.0224498370290844	2.1990336929566764e-5	253.47280345639902	1.2038232729208599e-6	4.855007269426698
tob2	-1.8620196577257868	2.213501708131493e-5	651.2964581403849	1.212818733556285e-6	-4.853531816190522
zgc:154006	-1.047104407379489	2.224304841945269e-5	588.0001996760807	1.2198184128606444e-6	-4.8523909804803305
glis2b	-1.1782583137488971	2.2265596209415437e-5	223.80735749336824	1.222136480139867e-6	-4.852014560468516
cftr	-1.77454720544628	2.254357039907618e-5	629.4441350194033	1.2384892466777657e-6	-4.849378462752825
dnaaf5	2.684811342466787	2.2717562443008176e-5	81.50816216918034	1.250116433173266e-6	4.8475244278380085
ptrh2	1.2695944660489709	2.2717562443008176e-5	224.16838081379123	1.2502549301951845e-6	4.847502443663101
nitr5	2.356075786111944	2.290362730647108e-5	88.88502461847476	1.2627200171391983e-6	4.84553334343829
ruvbl2	1.4308980573672958	2.290362730647108e-5	487.8576710905126	1.262187553792619e-6	4.845617073192469
wu:fc11c11	3.1114985710826053	2.2940222022230262e-5	17.47175612271837	1.2658518588067022e-6	4.84504154827878
tsc22d3	-1.7100816921782938	2.3073218100697896e-5	8342.639255921129	1.2743114091656633e-6	-4.843718967159164
senp3a	1.170657657946226	2.336802130319068e-5	161.17708190139584	1.2917281897814636e-6	4.841022385224998
wipi1	-1.2818912228945825	2.3420713116064598e-5	281.21267727184954	1.295778512614639e-6	-4.840400301023655
cdc45	2.225144113786625	2.3765524854593337e-5	63.9340611387063	1.3160100225499782e-6	4.837320704142018
htatip2	-1.424486043181456	2.385589352193133e-5	918.3902340198105	1.322172949362396e-6	-4.836391641762298
gnptg	-0.6202172128949361	2.417512215176725e-5	371.4272179487096	1.341039952266877e-6	-4.833573112531245
psme1	1.164382742802464	2.4281320193525187e-5	4067.0859054196926	1.3481104085684795e-6	4.832526676187176
hirip3	1.4833726616857827	2.4317251408373823e-5	331.863034820078	1.3524677156743588e-6	4.831884414946988
prorp	1.1320213907052725	2.4317251408373823e-5	124.11455134456811	1.3517442181546953e-6	4.831990919604016
ankrd10b	-1.1982921991729223	2.4358051449499994e-5	329.3546873090663	1.3566395994062571e-06	-4.831271346982487
cetn3	1.9943394232163965	2.4358051449499994e-5	70.34229462132231	1.3594696223575798e-6	4.830856499868959
letm2	-0.7946962899576915	2.4358051449499994e-5	1475.5487486475301	1.358972435492813e-6	-4.830929321270363
LOC100535104	1.6961567299072593	2.4358051449499994e-5	465.11355040475655	1.3575834374053918e-6	4.831132899329894
nup35	1.3855789098077844	2.4437189627220017e-5	241.59722510912877	1.3650734964445047e-6	4.830037484637149
cdc16	1.1949931486882566	2.457768510058834e-5	180.35937737839006	1.3741154879670269e-6	4.828722776278496
tube1	3.831826544580061	2.4798743604678672e-5	42.804432711966996	1.3876792457662521e-6	4.826766120396469
si:ch211-248a14.8	-0.9766571731906604	2.4855078433314207e-5	2755.53321879434	1.3920389291111517e-6	-4.826141113679454
slc7a14a	-1.7552824016071935	2.5167029671094894e-5	77.07135727250487	1.4107326099209943e-6	-4.823482342956899
bnip4	-1.923618825387689	2.5342468928026118e-5	244.74942590685288	1.421797814731149e-6	-4.821924475123855
si:busm1-57f23.1	-1.3568993894786434	2.5348017689200685e-5	137.07696745740955	1.4233403822177099e-6	-4.821708223920202
dnajc2	1.3054625796615624	2.5416482323612733e-5	435.4080643258501	1.429653982160759e-6	4.82082546831899
zgc:123295	-2.146908736876866	2.5416482323612733e-5	708.2178492057798	1.4293709724581842e-6	-4.820864957876074
sp3a	1.3009080673442242	2.5715836023998778e-05	199.82245276286068	1.447741485005809e-6	4.818317106411633
hagh	-0.8686092396696387	2.584409101791874e-5	2822.6870904612497	1.4574726609901228e-6	-4.816980033590262
si:dkey-58f10.10	1.7451789494799146	2.584409101791874e-5	2151.531855495175	1.45676356491596e-6	4.817077173673518
ccr8.2	1.7864995038905531	2.588401383012981e-5	222.72575943687028	1.4609813994564938e-6	4.816500034264453
nr2f6b	-1.115012350213846	2.5937127802504862e-5	502.1427096573549	1.4652392108764344e-6	-4.815919047364558
mep1bb	-2.5003031624178846	2.594377454266308e-5	4937.840747698198	1.4678608857449753e-6	-4.815562121527615
si:dkeyp-44a8.2	-0.884774767681102	2.594377454266308e-5	1612.386367868263	1.468135101870233e-6	-4.815524824007626
zgc:154093	-1.4206580721525044	2.596199158668485e-5	1429.9667390561112	1.470427074856683e-6	-4.815213342895342
fcho2	-0.7592061344545248	2.605444956650957e-5	1261.2386782408537	1.4769292584697465e-6	-4.81433222459494
stmn1a	1.6910615594031853	2.608782029523022e-5	282.2748282641358	1.4800881189502546e-6	4.813905509104411
prc1a	2.6298013113187366	2.6124621646374608e-5	161.91139347730072	1.4834450237825771e-6	4.813452999388539
LOC141378682	-2.29306695727543	2.6246808644554464e-5	143.10796399377463	1.4921867124321856e-6	-4.812279226779089
si:ch1073-340j19.1	1.5618630505267626	2.6246808644554464e-5	695.1498455671723	1.4929330608040647e-6	4.812179318900202
fancc	2.997723939896894	2.6629405140029217e-5	35.178433174369665	1.5159888679319107e-6	4.80911643686001
hdgfl2	0.6822392698259375	2.6641494298289584e-5	647.2745213791665	1.5186403094247554e-6	4.808767077937204
topbp1	1.6248113454017716	2.6641494298289584e-5	146.20866410571847	1.5192652793603716e-6	4.808684816128448
tob1b	-1.4636151853236514	2.6908186634008948e-5	3742.666094396744	1.5370878458053396e-6	-4.806352506451225
tpp1	-0.9836586237760411	2.6908186634008948e-5	2417.189784695771	1.5359199160578244e-6	-4.806504546866921
ube2c	1.2843740394264958	2.7041172995304324e-5	497.531969389547	1.5459979897737986e-6	4.805196231480473
LOC570079	2.591828180399002	2.7162787443101364e-5	40.184737898700725	1.554270345750882e-6	4.80412844351673
sharpin	-0.8771146719495744	2.7736446355724913e-5	420.78989181441875	1.5884427188711165e-6	-4.799774638464036
LOC141378657	-2.691705776609707	2.7761132793734255e-5	20.148962911140252	1.5912049689904514e-6	-4.799426651594942
upb1	-1.72917323589992	2.8015090303837577e-5	454.8383531541646	1.6071220502662932e-6	-4.797432669729877
prpf31	0.8178755452113442	2.8160347764491068e-5	344.5322879224176	1.616822803595883e-6	4.796226716208608
si:dkey-66i24.9	1.935792472674104	2.8205935003266098e-5	56.308483081425635	1.6208102739041042e-6	4.795733027912398
cerk	-1.334723679672088	2.8362911100469864e-5	136.44513432414723	1.6312083714458793e-6	-4.7944511115350394
best4	-2.0665048330271083	2.8365852760744584e-5	280.87263780016514	1.6341332576015484e-6	-4.794091935995856
ndfip1	-0.7057140461379795	2.8365852760744584e-5	4312.042733623181	1.6334288287715277e-6	-4.794178383216036
sbds	-0.8962384109743015	2.8426860450623396e-5	400.15635412280614	1.639028676100936e-6	-4.793492159780638
akap9	-0.7324586612809603	2.861641306435352e-5	2646.8376376638485	1.651347875865934e-6	-4.791990423025332
selenok	-0.5932736076693497	2.862730123290784e-5	815.9704772570954	1.6533667443497073e-6	-4.791745346103439
slc22a7b.3	-2.0661121946580043	2.874628301366187e-5	3809.1938667389068	1.6616348562810327e-6	-4.790744645495054
psmd4a	0.67347952946722	2.8772246907632833e-5	853.2555252763419	1.6645332523918347e-6	4.79039498137061
ddit4	-2.7308344305526417	2.8861807330272604e-5	1213.1298536285365	1.6716971447827218e-6	-4.789533229889124
depdc1a	2.4769887438270453	2.8861807330272604e-5	106.68667832441412	1.6725183924328566e-6	4.789434668091048
atrn	-0.8524549163440784	2.8939439968953073e-5	935.1174106065707	1.6795322817362172e-6	-4.788594788253015
eno1a	1.071733824634333	2.8939439968953073e-5	2254.1488286873036	1.6798285696264111e-6	4.788559383444992
ercc6	-0.6502770233615698	2.9378157830244746e-5	343.0850510021639	1.7067215604494448e-6	-4.785370553685164
dnaja	1.7994605863467656	2.94856551941368e-5	430.502568937965	1.7143988569185288e-6	4.784469079307499
bcs1l	1.313360604933394	2.9820962756793595e-5	245.38493086489518	1.735343342042975e-6	4.78202934958451
ftr57	1.534062920128051	2.988879724744182e-5	64.18037236702317	1.7407935282508308e-6	4.781399121997819
hnrnpabb	1.0281594031103425	2.988879724744182e-5	3773.722596429261	1.7421944283737399e-6	4.7812374364690164
mrpl18	0.919000693675562	3.0108569987274197e-5	423.0239405818118	1.7564673121249482e-6	4.779597209330127
tipin	1.6393560866962371	3.013920571311737e-5	151.00679812350003	1.761182516776616e-6	4.779058155908938
zgc:92749	-1.7026977124001041	3.013920571311737e-5	1108.7022101282384	1.7609494785159475e-6	-4.779084764801176
septin2	0.6699688293179576	3.0159103516178445e-5	900.1684978376832	1.76381020223825e-6	4.778758354149914
st3gal1l2	-1.3515041795784681	3.019059172810263e-5	245.66038138731827	1.767118231522984e-6	-4.778381539303895
itprid2	-0.8347612091078668	3.031593365167205e-5	2024.5742441805614	1.7759273320015785e-6	-4.777381398411407
pdzk1	-1.4439921264058164	3.0328755692520504e-5	18762.449686522665	1.7781516549702357e-6	-4.777129613880145
ace2	-1.3888786950556422	3.0449304904764e-5	46538.615423733696	1.7866984176885858e-6	-4.776164961830617
uchl5	1.0235173549828471	3.069031815210492e-5	447.85715403572783	1.8023313083933964e-6	4.774411933171323
slc15a1a	-2.327633734093579	3.086356791151247e-5	4223.000731655016	1.814004817259926e-6	-4.7731124014934085
lrrc58b	-2.440534718424415	3.088513366957399e-5	1172.7336886036921	1.8182727938759258e-6	-4.772639282170111
ubr2	-1.088343573608353	3.088513366957399e-5	1051.087305022838	1.8180931053822603e-6	-4.772659179705934
cep192	1.4549135128679769	3.100734124943001e-5	190.80958069580663	1.8289827198127945e-6	4.771456733982875
LOC100002706	0.8863994555652159	3.100734124943001e-5	147.79756706473347	1.8299858948879128e-6	4.771346308343688
zgc:92606	-1.6794400612752336	3.100734124943001e-5	430.8876365575752	1.8278179139476863e-6	-4.7715850243570195
tmem220	-1.1921399013021088	3.13404828770919e-5	264.2346550810622	1.851169533129827e-6	-4.769027976919115
atl2	-1.1195487601702758	3.166204846657538e-5	1242.594056204913	1.8717012184301862e-6	-4.766805194126311
poldip3	0.9358504068063328	3.1692793400738094e-5	491.05423961794526	1.8750581610773303e-6	4.7664439978153
angptl4	-2.1248861198472344	3.192227555827472e-5	983.1676638775871	1.8901857436992708e-6	-4.764823988595715
abcb4	-1.283839826967317	3.1931804459558914e-5	18558.28632700398	1.8923010366086305e-6	-4.764598455742846
usp11	0.6793032679435865	3.2085627403206904e-5	586.3831437105462	1.9029752299662713e-6	4.763464053876154
top1b	-1.3985108708312115	3.229891297742902e-5	346.3777532285225	1.917193940759618e-6	-4.76196241635093
si:dkeyp-82a1.6	0.8327173892419243	3.2445891226114316e-5	484.44638709556415	1.9290703288854097e-6	4.760716329722494
zgc:86896	-2.6201557824534203	3.2445891226114316e-5	306.3541119722403	1.9275115009712766e-6	-4.760879463169119
sult1st3	-2.2622959428053138	3.25955404136797e-5	3928.574417508615	1.939551027675603e-6	-4.759622787487643
plch1	1.1529235388455963	3.274575600133211e-5	202.40499097839475	1.9500799950275986e-6	4.758529910323479
pon3.1	-1.3612210092788861	3.2947843628853754e-5	925.9671086633635	1.9637151664935908e-6	-4.757123011427389
slc25a28	-0.7301464887555463	3.3278132307287226e-5	1283.8904928718073	1.985017072587007e-6	-4.754943720064446
psmd11b	0.7631640524145796	3.36685746388605e-5	1129.8466140510882	2.009942110611529e-6	4.752422107667754
zgc:113333	-1.2811801245815326	3.369719728411385e-5	327.054101584265	2.01328764071793e-6	-4.752085936561329
qsox2	-0.7166440028009866	3.3869484887864477e-5	251.38158727956665	2.025226400007829e-6	-4.750890644941083
poc1b	1.6396429223656803	3.394563199400648e-5	115.142476197486	2.0314285042316015e-6	4.750272367877431
slc17a5	-1.3016830713178478	3.4110468839224575e-5	1107.577688432516	2.0429498265295524e-6	-4.749128624607886
ppm1h	1.1649668500031953	3.4317379673329e-5	354.5192820709207	2.0570091085096415e-6	4.747741297194115
LOC137490512	18.666981482971384	3.4495253519779545e-5	11.611477747583246	2.0693465826457343e-6	4.746531355176481
atp8b5b	-0.7629334657919136	3.454172454553531e-5	10736.00078349863	2.0738121891621725e-6	-4.7460951182014535
supt7l	0.9897190306869509	3.463476412207715e-5	78.47680787740596	2.0810804497503005e-6	4.745387020714775
smim15	0.7299883852956519	3.4822266018568555e-5	567.9478546958233	2.0940382440854843e-6	4.7441305023192095
tmem186	1.8464037779776667	3.5137407925661565e-5	52.82823416001078	2.114696090731757e-6	4.7421426698721145
fam114a1	-1.4223582809257869	3.521238911387009e-5	427.51133729711756	2.1209191480642596e-6	-4.7415475014170525
gng5	0.799403008861664	3.5341172073938336e-5	907.6273329795519	2.1303927014017325e-6	4.740644670356294
camk2b1	-0.9627097522991721	3.5393222290696434e-5	1236.1835570968483	2.135249530531159e-6	-4.740183307860114
bdh1	-1.4784286000452374	3.543054014211401e-5	2129.489966787877	2.140942922076545e-6	-4.739643759677041
mtfr2	2.284507054408436	3.543054014211401e-5	92.210940361973	2.1404766296020095e-6	4.739687897184955
cnot9	0.701086834103757	3.565432154181482e-5	487.6984216327561	2.1561971302064145e-6	4.738204921015097
rcc1	1.5526984550281295	3.567291520931947e-5	652.5395744313311	2.159054371730318e-6	4.737936501878896
slc16a13	-1.593589119633858	3.5833274453637626e-5	823.7065918957848	2.172241051058423e-6	-4.736702103511552
zgc:65997	-1.4940631323524394	3.5833274453637626e-5	136.44719359198612	2.171776961638623e-6	-4.736745424361826
rb1	0.8347936756935692	3.584297275221074e-5	321.7592204272862	2.174570018337359e-6	4.736484838072669
calcoco2	0.953631515970447	3.6127296173952905e-5	934.2937447305673	2.195329456142958e-6	4.734558039017971
larp7	1.0234405557485464	3.6127296173952905e-5	222.42878088487444	2.1952189956315793e-6	4.73456824509124
cyp2aa1	-1.5230857024404958	3.619450251749716e-5	375.98227719771603	2.2019290011631094e-6	-4.733949162775936
samhd1	2.3278885108024077	3.619450251749716e-5	62.20450698921636	2.2029295989908165e-6	4.733857000314222
ccn1l2	-1.7017704155694273	3.644241852957928e-5	84.2436026935742	2.22025446937014e-6	-4.732267593365925
mia3	-0.7693165981418654	3.644241852957928e-5	1536.8056612205023	2.2215590059077083e-6	-4.7321483960606425
allc	-2.940769161547894	3.670102232918807e-5	1270.3121203932233	2.239640449406248e-6	-4.73050315589115
ccdc61	1.4672729413642667	3.670102232918807e-5	65.85336120045272	2.240889156642027e-6	4.730390006691777
si:dkey-58f10.13	2.0154658088712907	3.6727214915409887e-5	756.2179389510576	2.244272422576657e-6	4.7300837425521625
saraf	-0.5283404727658249	3.6761509359468906e-5	533.8786567067302	2.2481537029956456e-6	-4.729732942106265
gcfc2	1.164918594854017	3.748777894868166e-5	174.0256587533048	2.2947480911742727e-6	4.7255664218461115
lsm12a	0.9187199101595159	3.748777894868166e-5	469.49700327066233	2.296210679277582e-6	4.7254369547581625
nsun2	0.8965045765965082	3.7613093562306917e-5	332.9517872612226	2.305713512198539e-6	4.724597695417695
gfod2	-1.6067484719102307	3.772664309839635e-5	159.18026554612464	2.31450673887767e-6	-4.723824059417684
nitr2a	2.622314185223358	3.773565703758861e-5	42.68593300466405	2.3168927233454126e-6	4.723614625123019
dr1	0.8716956641140764	3.7758039170998625e-5	367.4138226883912	2.320101012838843e-6	4.723333337657082
nap1l4b	0.9040853258824663	3.782102425327007e-5	691.8568581184411	2.325808359869816e-6	4.72283386667306
ankhb	-1.8366327942528393	3.792884100674763e-5	306.04985005094034	2.334280932411194e-6	-4.722094566583534
c21h18orf32	-0.985314246112818	3.802941886940452e-5	1587.4361085407859	2.3424534907774086e-6	-4.721383882304835
LOC110437818	2.096552088555951	3.802941886940452e-5	224.43431675480213	2.3441653735500234e-6	4.721235318871458
zgc:123107	2.1538590781552096	3.815213455717201e-5	857.0535498610415	2.353582886657038e-6	4.72041989083486
sqstm1	-1.077878523228513	3.8255294476482186e-5	2642.9320828675195	2.361804987594543e-6	-4.71971052656128
nedd4l	-0.7643678280385809	3.8288663700524366e-5	1075.8304676424336	2.3657249830993825e-6	-4.7193731620135
map2k4b	-0.6446554548578225	3.848980993424925e-5	725.5791378828554	2.3800227350414966e-6	-4.718147194192354
gusb	-1.1027905523102257	3.852995800549424e-5	2548.8725263928272	2.386264949477464e-6	-4.717614168364567
mcmbp	1.2247874002152117	3.852995800549424e-5	366.6324422873869	2.3881199987861583e-6	4.717456022781958
ugt2a3	-1.6745525302409634	3.852995800549424e-5	1369.7310644194529	2.3870151256770697e-6	-4.717550200570666
rad51ap1	2.712619346085757	3.8623607849646816e-5	50.49944976259148	2.395800613202457e-6	4.716802492116251
klb	-1.4850831496409322	3.922842639592009e-5	1158.6433725202141	2.4352226615818662e-6	-4.7134794736939964
taok1b	-0.8068921666404685	3.9443296652044375e-5	997.6283975656659	2.452393244018886e-6	-4.712048223781147
txnl4a	1.1530948799746306	3.9443296652044375e-5	235.6074085743958	2.451385330289119e-6	4.712131972024306
sinhcafl	1.806233042809938	3.961807520156245e-5	104.33579199302113	2.4651845501142226e-6	4.71098824639833
mrps2	0.9524254259991355	4.000437385844292e-5	530.5752459862296	2.491164680940585e-6	4.7088515061225005
dot1l	0.8307042326239005	4.054998579296326e-5	495.2867259509943	2.5271108841682546e-6	4.705930112263128
smarcb1a	0.46501752191637896	4.0624375547791117e-05	738.445863491299	2.5337202216623984e-6	4.705397307680472
hrasb	1.51875066270851	4.160779605912568e-5	141.13568329092982	2.59714871163173e-6	4.700350863618046
trrap	0.8824710770040194	4.160779605912568e-5	651.0200207499047	2.59909776713633e-6	4.700197674985419
epdl2	-2.0008782456706777	4.16989725164899e-5	25256.664916194724	2.6082586804031696e-6	-4.699479134528973
prkra	1.273812126006622	4.16989725164899e-5	199.21109513894564	2.6088442512866855e-6	4.699433287409446
cast	-1.0042853571307	4.1951836744131115e-5	3000.0428905009194	2.6267021694848695e-6	-4.698039829005455
psmb2	0.7958979429309836	4.206416974879382e-5	2043.9254646481877	2.6357788398476723e-6	4.697335055336006
dennd5b	-1.1514125797416983	4.2302276958650284e-5	1333.949242852082	2.6544676643115135e-6	-4.695891235583419
LOC141376224	-2.2418214932260487	4.2302276958650284e-5	172.82158212382532	2.6548084631357733e-6	-4.695864997582361
melk	3.270302513575317	4.241971089417915e-5	44.67025904347528	2.6642388976622936e-6	4.695140230608932
ftr72	-1.888166721228834	4.3453314993021425e-5	158.5919152198843	2.7354882319403392e-6	-4.689742685854451
hdac3	0.4656622042421957	4.3453314993021425e-5	473.24612301527884	2.73196287247083e-6	4.690006562149881
ppp1r35	2.120421248970609	4.3453314993021425e-5	66.34031720329462	2.7336004397650816e-6	4.6898839481642725
phkb	-0.9018290842893133	4.362421704578487e-5	399.9777216548899	2.7483659352204293e-6	-4.688781543774017
ppp1r11	0.7852796505018982	4.367352194253536e-5	204.0939974684604	2.7535936018560693e-6	4.688392603675293
pcm1	1.2857297418027682	4.378449260592961e-5	848.7224444359118	2.7627170493565146e-6	4.687715510534504
si:ch211-165d12.4	1.5200305311366147	4.3974560461112785e-5	1082.710700911037	2.776845999875971e-6	4.686671158698372
zgc:194242	-2.337026734821579	4.4702583441243275e-5	555.4035675535301	2.8249896078621217e-6	-4.683150482575285
