gene	log2FoldChange	padj	baseMean	pvalue	stat
cdkn2c	1.2688292198578128	2.030579907750791e-4	53.168854400569224	1.0842133509494368e-5	4.399658556421462
tmed4	1.0078055845498426	2.030579907750791e-4	119.19298296868355	1.0849749349229466e-5	4.399506168590274
mgll	-1.3872980027270743	2.0336241669814174e-4	565.3711211514719	1.0875893563154129e-5	-4.398983816418882
ptmab	0.6706664879019832	2.0474253810025644e-4	5001.057913482574	1.095964817537682e-5	4.397318464203341
LOC141377515	-0.9015064271592682	2.0593250377021343e-4	4376.590102315999	1.1033348795771382e-5	-4.395863042745203
nitr5	2.1384918824530095	2.072406402618493e-4	88.88502461847476	1.1113502057078818e-5	4.394290695099858
vps25	0.6583868618759363	2.0914694547518266e-4	263.97555992391943	1.1225888898337632e-5	4.392104165041672
mrpl28	0.9910846973533648	2.094009095449445e-4	720.5337319235773	1.1249691842264955e-5	4.391643752179346
timp2a	-0.8316598615823991	2.100158073441379e-4	660.0500092493834	1.1292927513963211e-5	-4.390809831906441
trub1	1.3075948063422589	2.1127561179596876e-4	80.8482166883731	1.1370932038176197e-5	4.389312978035239
tdp2a	-2.543770245399743	2.1189915206194914e-4	297.63434548291656	1.141478406939824e-5	-4.3884757859570245
psmd11b	0.705040632592984	2.1231245774459742e-4	1129.8466140510882	1.144736134922539e-5	4.387855828743457
eme1	2.71269584274535	2.1255329959744677e-4	64.65645300265268	1.1470671581714838e-5	4.387413259560438
dusp1	-1.7713873977638492	2.1293940763982198e-4	4210.044882090091	1.150185171688357e-5	-4.3868226123519865
tubgcp4	0.67395072519762	2.1373288681506868e-4	201.3919191297859	1.1555093166812622e-5	4.385817580486328
tti1	1.1021522353527176	2.1465708483194669e-4	78.54961605307663	1.1615485136386487e-5	4.384682906007865
tmem45b	-1.0269840761519673	2.1510201016751397e-4	3848.4736055357616	1.1650009294058292e-5	-4.384036776044101
atf7a	-0.6531012304751042	2.1546357755677443e-4	497.51669060581327	1.1680057927496006e-5	-4.38347589276891
alyref	0.802483203723278	2.1561034018348165e-4	2089.872295990767	1.1698486908483461e-5	4.383132581172088
ccnb2	4.100859391189243	2.1575688073985924e-4	183.61678980436815	1.1716918087490291e-5	4.382789744553221
coa3b	0.8796617988735992	2.160043640339567e-4	186.86203406488292	1.1740850213921287e-5	4.382345352648539
zgc:172014	2.191714211781478	2.1607078491396754e-4	56.3049537035074	1.1754955996679634e-5	4.382083829390436
gabarapa	-0.5401255246215816	2.1739829840893444e-4	1566.007499372698	1.183773704359137e-5	-4.380555067462346
bcam	-1.5041177279724798	2.1786209964730455e-4	253.5507247934422	1.1873574382099175e-5	-4.379896402623342
cd82a	0.8584147984900449	2.1870928666884433e-4	771.5831091450963	1.193037008447623e-5	4.378856414285593
srpra	-1.0437637266852566	2.2036027143839288e-4	1777.983742958232	1.2031133486994394e-5	-4.377022905861351
ctss2.1	1.9488854220872154	2.205128257827871e-4	1454.5662259509818	1.2050173847847452e-5	4.376678091183012
arpc4l	0.7424722208004034	2.211580334251195e-4	1716.9167001953217	1.2096174558541047e-5	4.375847174346723
trip11	-0.6572442161700471	2.215408893927664e-4	999.9348667061511	1.2127875957917508e-5	-4.375276301264455
ilrun	-0.6035160475022371	2.215697075634615e-4	714.0385554139187	1.2140216162218126e-5	-4.375054466083497
